Prot RefSeq, Name, E Value
YP_002244030.1, TR-DMS3, 9.1e-33
YP_002261426.1, TR-SPP1, 0.79
YP_002261445.1, TR-BCJA1C, 2.3
YP_002265426.1, TR-SPP1, 5.0
YP_002266282.1, TR-T4, 8.5
YP_002269426.1, TR-Lam, 0.0
YP_002270008.1, TR-SPP1, 0.0
YP_002270083.1, TR-Lam, 0.0
YP_002270229.1, TR-Lam, 0.0
YP_002270293.1, TR-Lam, 0.0
YP_002270561.1, TR-SPP1, 0.0
YP_002270613.1, TR-SPP1, 0.0
YP_002271202.1, TR-SPP1, 0.0
YP_002271341.1, TR-P2, 2e-37
YP_002271423.1, TR-Lam, 0.0
YP_002271484.1, TR-Lam, 0.0
YP_002281918.1, TR-T1, 5.9e-30
YP_002284348.1, TR-Che8, 0.0
YP_002284812.1, TR-Bmccartyi, 4.6
YP_002285786.1, TR-SPP1, 9.9
YP_002286439.1, TR-SPP1, 2.1e-09
YP_002287835.1, U_TR_Oligot, 0.0
YP_002289572.1, TR-SPP1, 8.300000000000001e-26
YP_002290887.1, TR-Adjutor, 0.0
YP_002291878.1, TR-Lam, 0.0
YP_002292719.1, TR-T1, 1.2e-05
YP_002292928.1, TR-Lam, 0.0
YP_002293136.1, TR-P2, 1.4e-34
YP_002293332.1, TR-Lam, 0.0
YP_002293856.1, TR-Mu, 2.4999999999999997e-42
YP_002296339.1, U_TR_Oligot, 0.0
YP_002297350.1, TR-DMS3, 7.5e-33
YP_002300354.1, TR-SPO1, 0.0
YP_002304377.1, U_TR_Oligot, 3.1
YP_002306278.1, U_TR_Oligot, 3.7
YP_002315035.1, TR-Bmccartyi, 0.0032
YP_002320031.1, TR-T1, 0.13
YP_002320534.1, TR-T1, 6.2
YP_002322286.1, TR-Che8, 8.4
YP_002323273.1, TR-Che8, 0.0
YP_002326436.1, TR-T1, 0.0011
YP_002328274.1, TR-Lam, 0.0
YP_002328393.1, TR-P2, 6.3e-39
YP_002328590.1, TR-Lam, 0.0
YP_002328967.1, TR-SPP1, 0.0
YP_002329342.1, TR-P2, 9.7e-35
YP_002330166.1, TR-Mu, 0.0
YP_002332349.1, TR-DMS3, 1.2e-26
YP_002332408.1, TR-ListeriaB025, 5.5e-24
YP_002332462.1, TR-DMS3, 3.5e-28
YP_002336669.1, TR-Bmccartyi, 5.6e-07
YP_002338197.1, TR-ListeriaB025, 0.013
YP_002339935.1, TR-FL3A, 5.2e-10
YP_002343127.1, TR-Mu, 0.0
YP_002347093.1, TR-T1, 5.9000000000000005e-37
YP_002347574.1, TR-T4, 5.6
YP_002348860.1, TR-meningitidis, 3.7
YP_002350327.1, TR-ListeriaB025, 0.0
YP_002351933.1, TR-BCJA1C, 2.6e-33
YP_002358501.1, TR-SPP1, 0.0
YP_002364336.1, TR-Bcep1, 2.2e-30
YP_002367337.1, TR-FL3A, 2.1e-10
YP_002381796.1, TR-DMS3, 1.4e-26
YP_002385123.1, TR-BcepMu, 4.5e-35
YP_002385452.1, TR-Lam, 0.0
YP_002386253.1, TR-Lam, 0.0
YP_002387011.1, TR-Lam, 0.0
YP_002390400.1, TR-Lam, 0.0
YP_002390979.1, TR-Lam, 0.0
YP_002391138.1, TR-Lam, 0.0
YP_002391897.1, TR-P2, 2.8e-38
YP_002392469.1, TR-P2, 5.9000000000000005e-37
YP_002392520.1, TR-DMS3, 4.3e-27
YP_002394500.1, TR-Lam, 0.0
YP_002396908.1, TR-P2, 6.3e-33
YP_002397067.1, TR-Lam, 0.0
YP_002397448.1, TR-SPP1, 0.0
YP_002397666.1, TR-SPP1, 0.0
YP_002398035.1, TR-Lam, 0.0
YP_002398423.1, TR-SPP1, 0.0
YP_002398966.1, TR-P2, 5.9000000000000005e-37
YP_002401897.1, TR-Lam, 0.0
YP_002402159.1, TR-Lam, 0.0
YP_002402480.1, TR-Lam, 0.0
YP_002402770.1, TR-Lam, 0.0
YP_002403169.1, TR-P2, 1.3e-33
YP_002405743.1, TR-DMS3, 8.1
YP_002406550.1, TR-Lam, 0.0
YP_002407788.1, TR-P2, 9e-38
YP_002407843.1, TR-Lam, 0.0
YP_002407933.1, TR-DMS3, 0.0
YP_002410312.1, TR-BcepMu, 5.3e-37
YP_002410733.1, TR-Lam, 0.0
YP_002411385.1, TR-Lam, 0.0
YP_002411652.1, TR-DMS3, 4.3e-27
YP_002411733.1, TR-P2, 4.7e-31
YP_002412101.1, TR-Lam, 0.0
YP_002412174.1, TR-Lam, 0.0
YP_002412560.1, TR-Lam, 0.0
YP_002418835.1, TR-Bcep1, 2.2e-30
YP_002419155.1, U_TR_Oligot, 0.0
YP_002420384.1, TR-T1, 8.4e-05
YP_002420491.1, TR-SPP1, 0.0
YP_002432749.1, TR-ClostridiumC, 7.1
YP_002435163.1, TR-DMS3, 0.0
YP_002436065.1, TR-Che8, 0.0
YP_002439188.1, TR-DMS3, 3.5e-28
YP_002440150.1, TR-Che8, 8.1e-19
YP_002441990.1, TR-Bcep1, 0.0
YP_002446024.1, TR-Bmccartyi, 3.2e-07
YP_002446323.1, TR-ListeriaB025, 0.085
YP_002447326.1, TR-Bmccartyi, 1.9e-06
YP_002449564.1, TR-Cereus, 0.0
YP_002451704.1, TR-CD38, 8.3
YP_002453327.1, TR-ListeriaB025, 6.8e-07
YP_002455796.1, TR-Sfi21, 1.4e-25
YP_002455958.1, TR-Bcep1, 1.1e-30
YP_002457903.1, TR-CD38, 1.1999999999999999e-42
YP_002457952.1, TR-FL3A, 0.00023
YP_002472190.1, TR-Adjutor, 0.0
YP_002472800.1, TR-Bmccartyi, 0.0
YP_002473353.1, TR-CD38, 0.0
YP_002475147.1, TR-P2, 9.200000000000001e-31
YP_002475203.1, TR-Lam, 1.3e-24
YP_002475468.1, TR-BcepMu, 1.26e-44
YP_002478837.1, TR-P2, 4.4e-17
YP_002482438.1, TR-Che8, 3.1
YP_002497294.1, TR-SPP1, 3.0000000000000003e-21
YP_002497424.1, TR-Mu, 7.8
YP_002497872.1, TR-SPP1, 4.7e-16
YP_002498754.1, TR-T1, 8.9e-40
YP_002499072.1, U_TR_Oligot, 0.0
YP_002499253.1, TR-T1, 5.3e-05
YP_002499468.1, TR-SPP1, 8.7e-16
YP_002500209.1, TR-T1, 1.2e-05
YP_002500894.1, U_TR_Oligot, 0.0
YP_002501343.1, TR-T1, 1.7e-34
YP_002501639.1, TR-SPP1, 0.0
YP_002501731.1, U_TR_Oligot, 0.0
YP_002502056.1, TR-T1, 6.6999999999999995e-34
YP_002502363.1, TR-SPP1, 0.0
YP_002507103.1, TR-Bmccartyi, 0.0
YP_002507226.1, TR-CD38, 1e-06
YP_002507311.1, TR-ClostridiumC, 0.0
YP_002507555.1, TR-ClostridiumC, 0.0
YP_002509708.1, TR-Bmccartyi, 1.8
YP_002511439.1, TR-BCJA1C, 3.7999999999999995e-42
YP_002512476.1, TR-DMS3, 1.1000000000000001e-27
YP_002513704.1, TR-Mu, 5.2e-06
YP_002518244.1, TR-SPP1, 0.0
YP_002554633.1, U_TR_Oligot, 1.4
YP_002556066.1, TR-Lam, 0.0
YP_002556435.1, TR-Lam, 0.0
YP_002557470.1, TR-P2, 8.699999999999999e-38
YP_002560332.1, TR-SPP1, 0.0014
YP_002560923.1, TR-ListeriaB025, 0.0
YP_002572261.1, TR-T4, 7.8
YP_002573781.1, TR-FL3A, 4.1
YP_002633599.1, TR-ListeriaB025, 1.5e-24
YP_002635326.1, TR-Cereus, 7.2
YP_002635396.1, TR-Cereus, 6.5
YP_002636500.1, TR-P2, 9.999999999999999e-31
YP_002638254.1, TR-Lam, 0.0
YP_002639780.1, TR-BcepMu, 0.0
YP_002643586.1, TR-meningitidis, 2.9
YP_002648773.1, TR-Bcep1, 1.2000000000000001e-29
YP_002649051.1, TR-DMS3, 3.1e-29
YP_002720069.1, TR-T1, 6.900000000000001e-35
YP_002726719.1, TR-SPP1, 0.3
YP_002731355.1, TR-Sfi21, 4.9
YP_002736874.1, TR-FL3A, 1.2e-10
YP_002737304.1, TR-Bmccartyi, 2.4e-30
YP_002739380.1, TR-Che8, 0.029
YP_002745594.1, TR-BCJA1C, 1.9999999999999998e-42
YP_002746166.1, TR-ListeriaB025, 0.00037
YP_002746980.1, TR-SPP1, 7.3e-09
YP_002747267.1, TR-SPP1, 9.9
YP_002749199.1, TR-Bmccartyi, 2.5e-07
YP_002753547.1, TR-Mu, 0.011
YP_002754937.1, TR-Giles, 8.9
YP_002756863.1, TR-MGAS315, 0.0
YP_002765708.1, TR-Che8, 1.2e-22
YP_002772401.1, TR-CD38, 2.1e-17
YP_002774855.1, TR-CD38, 2.1e-17
YP_002781236.1, TR-Che8, 5.1e-05
YP_002790793.1, TR-SPO1, 0.0
YP_002794412.1, TR-P2, 4.7e-33
YP_002795154.1, TR-Mu, 6.1e-33
YP_002795643.1, TR-BcepMu, 0.00015
YP_002795760.1, TR-Che8, 2.4e-08
YP_002796583.1, TR-P2, 4.7e-33
YP_002797250.1, TR-SPP1, 2.0
YP_002800870.1, TR-P2, 9.1e-41
YP_002803865.1, TR-FL3A, 0.73
YP_002804223.1, TR-ListeriaB025, 3.1
YP_002804672.1, TR-Adjutor, 0.0
YP_002804804.1, TR-CD38, 0.0
YP_002805065.1, TR-FL3A, 6.0
YP_002813154.1, TR-ListeriaB025, 0.013
YP_002813461.1, TR-Bmccartyi, 2.5e-06
YP_002816664.1, TR-Bmccartyi, 0.089
YP_002834846.1, TR-Giles, 5.4
YP_002854120.1, U_T4-gp15_tss, 0.0
YP_002854498.1, U_T4-gp15_tss, 0.0
YP_002861939.1, TR-FL3A, 8.3
YP_002862198.1, TR-CD38, 0.0
YP_002862608.1, TR-CD38, 0.0
YP_002862705.1, TR-FL3A, 0.59
YP_002863285.1, TR-Adjutor, 2.6
YP_002865079.1, TR-Bmccartyi, 0.089
YP_002867896.1, TR-Bmccartyi, 2.5e-06
YP_002868180.1, TR-ListeriaB025, 0.013
YP_002872457.1, TR-T1, 9.300000000000001e-35
YP_002883204.1, TR-DMS3, 7.8
YP_002891961.1, TR-DMS3, 0.0
YP_002905521.1, TR-Che8, 0.28
YP_002905715.1, TR-SPP1, 2.1
YP_002906862.1, TR-Che8, 6.2e-06
YP_002922227.1, U_T4-gp15_tss, 0.0
YP_002922508.1, U_T4-gp15_tss, 0.0
YP_002922625.1, TR-Che8, 8.4e-06
YP_002924902.1, TR-Mu, 4e-09
YP_002925106.1, TR-BCJA1C, 0.0
YP_002925174.1, TR-Bmccartyi, 8.099999999999999e-30
YP_002928924.1, TR-Lam, 0.0
YP_002933669.1, TR-P2, 1.2e-25
YP_002934511.1, TR-P2, 1.9000000000000002e-31
YP_002937189.1, TR-CD38, 0.0
YP_002937976.1, TR-Adjutor, 7e-09
YP_002941870.1, TR-Che8, 9.4e-07
YP_002949247.1, TR-ListeriaB025, 7.8
YP_002949479.1, TR-Cereus, 0.12
YP_002950018.1, TR-Cereus, 0.68
YP_002955479.1, TR-SPP1, 8.6
YP_002960591.1, TR-Cereus, 1.1
YP_002962454.1, TR-SPP1, 0.0
YP_002964898.1, TR-phi297, 2.6
YP_002987309.1, TR-DMS3, 7.2
YP_002987698.1, TR-P2, 2.3e-26
YP_002988061.1, TR-SPP1, 4.9
YP_002989399.1, TR-P2, 3.1999999999999996e-30
YP_002995467.1, TR-Sfi21, 1.8e-07
YP_002998581.1, TR-Lam, 0.0
YP_002998681.1, TR-P2, 1e-37
YP_003004054.1, TR-DMS3, 4.7
YP_003004158.1, TR-P2, 6e-26
YP_003004873.1, TR-Che8, 0.047
YP_003004875.1, TR-Che8, 0.022
YP_003007002.1, TR-SPP1, 0.0
YP_003009257.1, TR-DMS3, 5.5
YP_003010171.1, TR-BCJA1C, 0.67
YP_003010306.1, TR-SPP1, 0.0039
YP_003013876.1, TR-CD38, 1.2e-40
YP_003016548.1, TR-P2, 3.4
YP_003017142.1, TR-DMS3, 0.0
YP_003018216.1, TR-P2, 3.3e-34
YP_003018740.1, TR-P2, 8e-36
YP_003030442.1, TR-meningitidis, 2.9
YP_003036967.1, TR-P2, 1e-37
YP_003037067.1, TR-Lam, 0.0
YP_003040771.1, TR-DMS3, 7.7
YP_003041939.1, TR-Bcep1, 3e-19
YP_003042422.1, TR-Bcep1, 6.7e-19
YP_003043114.1, TR-P2, 1.2e-33
YP_003044056.1, TR-P2, 1e-37
YP_003051393.1, TR-T1, 1.8e-35
YP_003051722.1, TR-DMS3, 3.9
YP_003053398.1, TR-Lam, 0.0
YP_003053504.1, TR-P2, 1e-37
YP_003059649.1, TR-SPP1, 0.0
YP_003062094.1, TR-ListeriaB025, 8.199999999999999e-42
YP_003062576.1, TR-Sfi21, 0.0
YP_003067637.1, TR-SPP1, 6.1e-16
YP_003076787.1, TR-Lam, 0.0
YP_003077384.1, TR-SPP1, 0.0
YP_003077461.1, TR-Lam, 0.0
YP_003077600.1, TR-Lam, 0.0
YP_003077665.1, TR-Lam, 0.0
YP_003077944.1, TR-SPP1, 0.0
YP_003077994.1, TR-SPP1, 0.0
YP_003078576.1, TR-SPP1, 0.0
YP_003078721.1, TR-P2, 2e-37
YP_003078807.1, TR-Lam, 0.0
YP_003083002.1, TR-meningitidis, 0.0
YP_003083127.1, TR-BcepMu, 0.0
YP_003089869.1, TR-Che8, 0.00017
YP_003090185.1, TR-Che8, 2.8e-07
YP_003097361.1, U_T4-gp15_tss, 0.0
YP_003100308.1, TR-DMS3, 5.2
YP_003101006.1, TR-Giles, 0.29
YP_003101865.1, TR-Che8, 5.4
YP_003102101.1, TR-DMS3, 3.4
YP_003103211.1, TR-DMS3, 5.2
YP_003103293.1, TR-Che8, 0.0007
YP_003108934.1, TR-PA6, 0.56
YP_003110425.1, TR-DMS3, 3.9
YP_003111098.1, TR-SPP1, 7.3
YP_003117846.1, TR-Giles, 0.042
YP_003120844.1, TR-BcepMu, 5.1
YP_003122981.1, TR-T1, 0.85
YP_003123560.1, TR-SPP1, 8.4e-10
YP_003126496.1, TR-Cereus, 6.0
YP_003143919.1, TR-Che8, 0.0
YP_003150679.1, TR-BCJA1C, 4.7000000000000004e-29
YP_003153792.1, TR-T1, 2.9
YP_003156201.1, TR-MGAS315, 6.1
YP_003162253.1, TR-Che8, 0.0
YP_003163768.1, TR-CD38, 7.2
YP_003169685.1, TR-ListeriaB025, 0.0
YP_003170142.1, TR-BCJA1C, 1.3
YP_003170879.1, TR-SPP1, 0.0
YP_003171275.1, TR-ListeriaB025, 9.1e-41
YP_003173571.1, TR-ListeriaB025, 2.9e-30
YP_003179605.1, TR-Che8, 8.1e-07
YP_003182972.1, TR-BCJA1C, 4.3e-06
YP_003187058.1, TR-Bcep1, 6.9e-27
YP_003189884.1, TR-PY54, 6.2
YP_003190514.1, TR-Bcep1, 3.2
YP_003191099.1, TR-ListeriaB025, 5.1
YP_003193529.1, TR-Adjutor, 0.0
YP_003201448.1, TR-ClostridiumC, 9.8
YP_003205863.1, TR-MGAS315, 1.9
YP_003209544.1, TR-phi297, 4e-07
YP_003210115.1, TR-SPP1, 0.0
YP_003210356.1, TR-DMS3, 3.0
YP_003211594.1, TR-P2, 4.4e-37
YP_003213307.1, U_TR_Oligot, 1.8
YP_003214257.1, TR-CD38, 1.8e-09
YP_003214493.1, TR-CD38, 0.0
YP_003216100.1, TR-MGAS315, 7.9
YP_003216753.1, U_TR_Oligot, 1.8
YP_003217703.1, TR-CD38, 1.8e-09
YP_003217937.1, TR-CD38, 0.0
YP_003219607.1, TR-MGAS315, 7.9
YP_003220548.1, TR-Lam, 0.0
YP_003220776.1, TR-Lam, 0.0
YP_003221186.1, TR-SPP1, 0.0
YP_003221367.1, TR-Lam, 0.0
YP_003221823.1, TR-P2, 9.7e-35
YP_003222007.1, TR-Lam, 0.0
YP_003222164.1, TR-Lam, 0.0
YP_003222231.1, TR-SPP1, 0.0
YP_003222302.1, TR-Lam, 0.0
YP_003225028.1, TR-SPP1, 0.0
YP_003227687.1, TR-Lam, 0.0
YP_003228205.1, TR-Lam, 0.0
YP_003228276.1, TR-SPP1, 0.0
YP_003228549.1, TR-SPP1, 0.0
YP_003228662.1, TR-SPP1, 0.0
YP_003228981.1, TR-Lam, 0.0
YP_003229168.1, TR-Lam, 0.0
YP_003229449.1, TR-P2, 1.8999999999999998e-34
YP_003229607.1, TR-Lam, 0.0
YP_003229765.1, TR-P2, 2.4e-33
YP_003230118.1, TR-Lam, 0.0
YP_003230615.1, TR-SPP1, 0.0
YP_003233101.1, TR-Lam, 0.0
YP_003233324.1, TR-Lam, 0.0
YP_003233937.1, TR-SPP1, 0.0
YP_003234093.1, TR-Lam, 0.0
YP_003234213.1, TR-SPP1, 0.0
YP_003234443.1, TR-SPP1, 0.0
YP_003234623.1, TR-P2, 9.7e-35
YP_003234821.1, TR-SPP1, 0.0
YP_003234980.1, TR-Lam, 0.0
YP_003235716.1, TR-Lam, 4.8e-19
YP_003237193.1, TR-SPP1, 0.0
YP_003245402.1, TR-CD38, 3.6e-05
YP_003245419.1, TR-Adjutor, 1.9e-40
YP_003251792.1, TR-FL3A, 1.9e-05
YP_003256749.1, TR-Mu, 3.92e-44
YP_003260256.1, TR-BcepMu, 0.0
YP_003260684.1, TR-P2, 4.5
YP_003262908.1, TR-MGAS315, 5.9
YP_003279606.1, U_TR_Oligot, 0.0026
YP_003281056.1, TR-T4, 0.13
YP_003281786.1, TR-FL3A, 2.1e-06
YP_003282881.1, TR-ListeriaB025, 4.5e-23
YP_003291106.1, TR-Che8, 0.76
YP_003291870.1, TR-Cereus, 9.7
YP_003292976.1, TR-SPP1, 9.8e-08
YP_003306047.1, TR-BCJA1C, 1.1
YP_003308228.1, TR-CD38, 0.0
YP_003328606.1, TR-SPP1, 0.44
YP_003332342.1, TR-P2, 1.9000000000000003e-21
YP_003333245.1, TR-DMS3, 4.8
YP_003333360.1, TR-P2, 4.1000000000000006e-27
YP_003334058.1, TR-Che8, 0.035
YP_003335785.1, TR-Mu, 1.3999999999999998e-42
YP_003340650.1, TR-P2, 0.98
YP_003344797.1, TR-Bcep1, 8.4e-22
YP_003344858.1, TR-SPP1, 3.3e-09
YP_003344948.1, TR-T1, 2.4e-36
YP_003347419.1, TR-Sfi21, 2.0999999999999997e-42
YP_003347614.1, TR-FL3A, 0.0
YP_003349068.1, TR-Lam, 0.0
YP_003352610.1, TR-ListeriaB025, 0.45
YP_003353923.1, TR-Sfi21, 9.81e-45
YP_003358655.1, U_T4-gp15_tss, 5.6e-34
YP_003358724.1, TR-Che8, 3.2e-06
YP_003358804.1, TR-SPP1, 3.2e-09
YP_003358903.1, U_T4-gp15_tss, 0.0
YP_003360892.1, TR-Che8, 1.2e-06
YP_003363896.1, TR-Mu, 0.0
YP_003364538.1, TR-DMS3, 0.0
YP_003367110.1, TR-P2, 9.7e-35
YP_003368128.1, TR-Mu, 1.5e-41
YP_003374789.1, TR-Lam, 0.44
YP_003378326.1, TR-phi297, 3.1
YP_003380969.1, TR-Che8, 6.1
YP_003381059.1, TR-Che8, 0.75
YP_003413472.1, TR-ListeriaB025, 0.0
YP_003415009.1, TR-MGAS315, 0.0
YP_003416517.1, TR-ListeriaB025, 0.0
YP_003418053.1, TR-MGAS315, 0.0
YP_003426133.1, TR-Che8, 7.4
YP_003427467.1, TR-T1, 1.9
YP_003429896.1, TR-SPP1, 0.0023
YP_003438739.1, TR-phi297, 3.5e-08
YP_003439042.1, TR-T1, 5.5e-05
YP_003440412.1, U_TR_Oligot, 8.5
YP_003445597.1, TR-CD38, 2.3e-30
YP_003464242.1, TR-Sfi21, 9.8
YP_003466608.1, TR-SPP1, 0.0016
YP_003466933.1, TR-P2, 1.6e-22
YP_003467142.1, TR-phi297, 2.8e-05
YP_003467191.1, TR-PY54, 0.0
YP_003467949.1, TR-SPP1, 0.0015
YP_003469824.1, TR-PY54, 0.0
YP_003472462.1, TR-SPP1, 0.74
YP_003474060.1, TR-MGAS315, 1.3
YP_003474659.1, TR-MGAS315, 0.72
YP_003477203.1, TR-Adjutor, 0.0
YP_003485748.1, TR-BCJA1C, 2.2
YP_003492041.1, TR-Che8, 1.7e-21
YP_003497954.1, TR-Lam, 0.0
YP_003498309.1, TR-Lam, 0.0
YP_003498569.1, TR-Lam, 0.0
YP_003499141.1, TR-SPP1, 0.0
YP_003499298.1, TR-Lam, 0.0
YP_003499484.1, TR-Lam, 0.0
YP_003499688.1, TR-P2, 9.7e-35
YP_003499985.1, TR-Lam, 0.0
YP_003500727.1, TR-SPP1, 0.0
YP_003502613.1, TR-Lam, 0.0
YP_003512973.1, TR-Che8, 1.3e-10
YP_003515130.1, TR-Giles, 5.7
YP_003515961.1, TR-SPO1, 4.2
YP_003521442.1, TR-P2, 0.0
YP_003521707.1, TR-P2, 1.5e-33
YP_003522862.1, TR-Mu, 0.0
YP_003544302.1, TR-T1, 0.016
YP_003544675.1, TR-SPP1, 2.1e-10
YP_003552585.1, TR-T1, 7.0
YP_003562669.1, TR-Giles, 1.7
YP_003562710.1, TR-CD38, 3.1
YP_003565658.1, TR-phi297, 4.2
YP_003567892.1, TR-T1, 5.9000000000000005e-37
YP_003568348.1, TR-meningitidis, 3.7
YP_003568484.1, TR-T4, 5.6
YP_003571381.1, TR-SPP1, 0.066
YP_003571407.1, TR-SPP1, 0.17
YP_003574603.1, TR-Cereus, 6.0
YP_003577101.1, U_TR_Oligot, 0.0
YP_003577143.1, TR-DMS3, 7.9e-07
YP_003577566.1, U_TR_Oligot, 0.0
YP_003577842.1, TR-SPP1, 5.2e-17
YP_003578143.1, TR-Che8, 0.0
YP_003578473.1, TR-SPP1, 1.7e-07
YP_003579050.1, TR-DMS3, 1.8e-25
YP_003580047.1, U_T4-gp15_tss, 0.0
YP_003592114.1, TR-SPP1, 6e-17
YP_003597368.1, TR-Giles, 1.7
YP_003597403.1, TR-CD38, 3.7
YP_003600384.1, TR-phi297, 4.9
YP_003611847.1, TR-phi297, 3.6e-08
YP_003612213.1, TR-Lam, 0.0
YP_003613336.1, TR-P2, 5.7e-30
YP_003613673.1, TR-phi297, 9.5e-05
YP_003614039.1, TR-Bcep1, 2.8e-34
YP_003614893.1, TR-P2, 8.1e-38
YP_003620865.1, TR-Sfi21, 1.1e-39
YP_003622449.1, TR-BCJA1C, 3e-19
YP_003624445.1, TR-Che8, 5e-07
YP_003627108.1, TR-T1, 7.9e-09
YP_003634827.1, TR-Andromeda, 2.6
YP_003655509.1, TR-Adjutor, 4.7
YP_003658461.1, TR-Giles, 2.4000000000000003e-21
YP_003661617.1, TR-Che8, 8.3
YP_003684614.1, TR-SPP1, 0.099
YP_003691687.1, TR-Mu, 9.0
YP_003691977.1, TR-SPP1, 2e-20
YP_003692660.1, TR-SPP1, 2.1e-24
YP_003693206.1, TR-SPP1, 2.1
YP_003693984.1, TR-SPP1, 0.0
YP_003694720.1, TR-DMS3, 9.7
YP_003696564.1, U_TR_Oligot, 1.4
YP_003697856.1, TR-Bmccartyi, 7.01e-45
YP_003698892.1, TR-ListeriaB025, 4.2e-05
YP_003701047.1, TR-ListeriaB025, 2.8e-05
YP_003704116.1, TR-Che8, 1.1
YP_003713243.1, TR-P2, 5.3e-36
YP_003713548.1, TR-Mu, 3.7e-37
YP_003714237.1, TR-P2, 0.012
YP_003714740.1, TR-SPP1, 1.2e-18
YP_003719046.1, TR-Bmccartyi, 1.7e-43
YP_003721403.1, TR-MGAS315, 5.3
YP_003734304.1, U_T4-gp15_tss, 0.0
YP_003739505.1, TR-P2, 2.5e-25
YP_003739944.1, TR-P2, 0.0084
YP_003740483.1, TR-P2, 2.3e-39
YP_003745627.1, TR-DMS3, 0.0
YP_003746144.1, TR-Che8, 0.0
YP_003750945.1, TR-Lam, 3.6
YP_003750979.1, TR-Che8, 1.0
YP_003752139.1, TR-P2, 5.400000000000001e-26
YP_003755250.1, TR-SPP1, 2.2000000000000002e-27
YP_003757086.1, TR-SPP1, 0.0
YP_003758052.1, TR-Mu, 0.32
YP_003774325.1, TR-P2, 1.5e-33
YP_003777705.1, TR-SPP1, 0.98
YP_003778547.1, TR-FL3A, 0.00027
YP_003785897.1, TR-Cereus, 4.1
YP_003795821.1, U_TR_Oligot, 0.37
YP_003803161.1, TR-SPO1, 2.7
YP_003803187.1, TR-SPP1, 4.8
YP_003803709.1, TR-SPP1, 0.0001
YP_003804199.1, TR-SPP1, 0.0002
YP_003807548.1, TR-Mu, 0.021
YP_003817013.1, U_TR_Oligot, 0.0
YP_003818196.1, TR-SPP1, 1.2e-16
YP_003820274.1, TR-T4, 8.7
YP_003820819.1, TR-MGAS315, 0.65
YP_003820996.1, TR-Bmccartyi, 0.00043
YP_003821623.1, TR-CD38, 4.6e-36
YP_003822027.1, TR-DMS3, 7.3
YP_003836347.1, TR-Che8, 5.4
YP_003841764.1, TR-CD38, 0.0
YP_003842322.1, TR-FL3A, 0.00093
YP_003843596.1, TR-T1, 1.7
YP_003843909.1, TR-Bmccartyi, 0.047
YP_003844977.1, TR-CD38, 0.0
YP_003845398.1, TR-Bmccartyi, 0.0
YP_003851431.1, TR-Bmccartyi, 0.0
YP_003854816.1, TR-SPP1, 1.9e-17
YP_003856895.1, TR-Che8, 0.065
YP_003856989.1, TR-Che8, 0.21
YP_003857143.1, TR-Che8, 0.00014
YP_003858504.1, U_T4-gp15_tss, 0.0
YP_003861096.1, TR-CD38, 8.7
YP_003862622.1, TR-CD38, 1.6
YP_003864824.1, TR-phi297, 0.91
YP_003865487.1, TR-Lam, 9.9
YP_003865650.1, TR-CD38, 0.6
YP_003866269.1, TR-FL3A, 5e-06
YP_003869476.1, TR-Adjutor, 6.699999999999999e-38
YP_003872353.1, TR-Adjutor, 6.9
YP_003873831.1, TR-P2, 3.6
YP_003878267.1, TR-Che8, 0.029
YP_003879928.1, TR-ClostridiumC, 1.9
YP_003880297.1, TR-FL3A, 1.2e-10
YP_003881646.1, TR-P2, 9.6e-22
YP_003882547.1, TR-Che8, 7.8e-06
YP_003883321.1, TR-P2, 4.4e-26
YP_003883435.1, TR-DMS3, 5.4
YP_003884241.1, TR-Che8, 0.26
YP_003891640.1, U_T4-gp15_tss, 4.9
YP_003897152.1, TR-T1, 1.1e-10
YP_003899249.1, TR-DMS3, 5e-18
YP_003903.1, TR-T1, 2.6e-26
YP_003904523.1, TR-Bmccartyi, 0.0
YP_003916583.1, TR-meningitidis, 4.9
YP_003919012.1, TR-phi297, 1.8
YP_003919184.1, TR-SPP1, 1.6e-19
YP_003919448.1, TR-Sfi21, 1.6
YP_003919944.1, TR-CD38, 8.3
YP_003921497.1, TR-ListeriaB025, 6.8e-06
YP_003921677.1, TR-ListeriaB025, 0.0
YP_003924986.1, TR-Sfi21, 0.0
YP_003925315.1, TR-FL3A, 0.0
YP_003930155.1, TR-Che8, 6.6
YP_003930603.1, TR-phi297, 2.4e-05
YP_003931267.1, TR-P2, 6.8e-39
YP_003932299.1, TR-P2, 1.9e-37
YP_003934801.1, U_T4-gp15_tss, 0.0
YP_003935456.1, TR-FL3A, 7.7
YP_003940685.1, TR-P2, 2.1e-25
YP_003941411.1, TR-Lam, 0.0
YP_003945381.1, TR-Adjutor, 4.7999999999999997e-39
YP_003948734.1, TR-Adjutor, 0.0056
YP_003959252.1, TR-FL3A, 4.5e-06
YP_003961041.1, TR-ListeriaB025, 0.38
YP_003961070.1, TR-Sfi21, 3.2
YP_003961135.1, TR-CD38, 0.0
YP_003961235.1, U_T4-gp15_tss, 5.1
YP_003963601.1, TR-SPP1, 0.027
YP_003964418.1, TR-SPP1, 0.0
YP_003969136.1, U_T4-gp15_tss, 0.0
YP_003969298.1, U_T4-gp15_tss, 0.0
YP_003972680.1, TR-CD38, 0.18
YP_003978117.1, TR-Bcep1, 6.8e-10
YP_003980055.1, TR-Che8, 1.2e-08
