Prot RefSeq, Name, E Value
YP_002866355.1, LK-HK97, 7.4e-22
YP_002867119.1, LK-HK97, 3e-24
YP_002868738.1, LK-mEp235, 0.15
YP_002869413.1, LK-HK97, 1.7e-19
YP_002869451.1, LK-HK97, 3.9e-24
YP_002870234.1, LK-HK97, 1.1e-26
YP_002871594.1, LK-mEp235, 0.23
YP_002872464.1, LK-mEp235, 2.6e-19
YP_002874024.1, LK-HK97, 1.8e-26
YP_002874025.1, LK-HK97, 9e-27
YP_002874145.1, LK-mEp235, 0.0
YP_002875251.1, LK-HK97, 1.8e-28
YP_002875467.1, LK-mEp235, 0.16
YP_002880717.1, LK-HK97, 2.1e-18
YP_002880906.1, LK-HK97, 1.9e-20
YP_002884423.1, LK-HK97, 6.9e-16
YP_002885485.1, LK-HK97, 0.0
YP_002885544.1, LK-HK97, 1.7e-17
YP_002885715.1, LK-HK97, 5.4000000000000005e-27
YP_002887029.1, LK-mEp235, 2.8
YP_002887751.1, LK-HK97, 0.0
YP_002888628.1, LK-HK97, 0.0
YP_002889564.1, LK-HK97, 6.599999999999999e-28
YP_002891399.1, LK-mEp235, 0.0011
YP_002891848.1, LK-HK97, 4.9e-28
YP_002892354.1, LK-mEp235, 0.064
YP_002893627.1, LK-mEp235, 0.065
YP_002906020.1, LK-HK97, 6.8e-19
YP_002906021.1, LK-HK97, 6.7e-19
YP_002906234.1, LK-HK97, 1.2e-22
YP_002906821.1, LK-HK97, 1.4e-19
YP_002917924.1, LK-HK97, 3.3e-05
YP_002917997.1, LK-HK97, 9.9e-21
YP_002919156.1, LK-HK97, 3.5
YP_002919770.1, LK-HK97, 3.5000000000000003e-29
YP_002919955.1, LK-HK97, 5.300000000000001e-27
YP_002920298.1, LK-mEp235, 1.2e-06
YP_002920470.1, LK-HK97, 2.3000000000000003e-31
YP_002921825.1, LK-mEp235, 0.26
YP_002922633.1, LK-HK97, 0.025
YP_002924650.1, LK-mEp235, 0.33
YP_002925118.1, LK-HK97, 0.73
YP_002925388.1, LK-HK97, 0.00015
YP_002925415.1, LK-HK97, 1.9e-28
YP_002925431.1, LK-mEp235, 0.18
YP_002926667.1, LK-HK97, 5.7e-31
YP_002926719.1, LK-HK97, 1.8e-28
YP_002926989.1, LK-mEp235, 0.035
YP_002927148.1, LK-HK97, 5.7e-32
YP_002927198.1, LK-HK97, 0.17
YP_002927594.1, LK-mEp235, 1.9
YP_002927716.1, LK-mEp235, 5.6
YP_002928525.1, LK-mEp235, 1.1
YP_002928931.1, LK-mEp235, 0.0
YP_002930105.1, LK-mEp235, 0.0
YP_002930443.1, LK-mEp235, 0.37
YP_002930523.1, LK-HK97, 4.8e-19
YP_002931550.1, LK-mEp235, 2.4
YP_002933312.2, LK-HK97, 1e-26
YP_002933519.1, LK-HK97, 3.6000000000000003e-29
YP_002933992.1, LK-HK97, 1.3e-29
YP_002934413.1, LK-mEp235, 0.51
YP_002936009.1, LK-HK97, 0.005
YP_002936476.1, LK-HK97, 5.3e-17
YP_002936630.1, LK-HK97, 9.8e-19
YP_002936698.1, LK-HK97, 1.4000000000000002e-21
YP_002936785.1, LK-HK97, 1.7
YP_002936804.1, LK-mEp235, 7e-19
YP_002937814.1, LK-HK97, 3.5e-23
YP_002938581.1, LK-HK97, 1.4000000000000002e-21
YP_002939433.1, LK-HK97, 3.9e-22
YP_002940221.1, LK-HK97, 0.061
YP_002941675.1, LK-HK97, 0.12
YP_002948583.1, LK-HK97, 8.9e-33
YP_002949333.1, LK-HK97, 1.2e-26
YP_002950511.1, LK-mEp235, 0.23
YP_002951036.1, LK-mEp235, 4.3
YP_002951046.1, LK-HK97, 7.5e-28
YP_002951058.1, LK-HK97, 6.600000000000001e-26
YP_002951096.1, LK-HK97, 1.3e-25
YP_002953173.1, LK-HK97, 1.9000000000000002e-29
YP_002953683.1, LK-HK97, 1.8e-23
YP_002955152.1, LK-HK97, 4.2e-07
YP_002955612.1, LK-HK97, 2.1e-20
YP_002955844.1, LK-mEp235, 0.76
YP_002956758.1, LK-HK97, 1.1999999999999998e-23
YP_002961832.1, LK-HK97, 0.0
YP_002962447.1, LK-HK97, 0.0073
YP_002963269.1, LK-mEp235, 0.022
YP_002963735.1, LK-mEp235, 9.5e-10
YP_002967896.1, LK-HK97, 3.1e-17
YP_002969463.1, LK-HK97, 3.1e-17
YP_002971257.1, LK-HK97, 0.0
YP_002972044.1, LK-mEp235, 0.5
YP_002975534.1, LK-mEp235, 0.073
YP_002978264.1, LK-HK97, 0.0
YP_002985769.1, LK-mEp235, 3.8
YP_002985799.1, LK-mEp235, 0.024
YP_002987247.1, LK-HK97, 1.6e-26
YP_002987303.1, LK-HK97, 4.1000000000000006e-27
YP_002987941.1, LK-HK97, 1.5e-29
YP_002987949.1, LK-mEp235, 4.2e-07
YP_002987953.1, LK-mEp235, 0.075
YP_002992822.1, LK-HK97, 3.1e-25
YP_002998056.1, LK-HK97, 3e-05
YP_002998089.1, LK-HK97, 1.9e-28
YP_002998588.1, LK-mEp235, 0.0
YP_002999416.1, LK-HK97, 5.7e-31
YP_002999462.1, LK-HK97, 1.8e-28
YP_002999847.1, LK-HK97, 5.7e-32
YP_002999895.1, LK-HK97, 0.17
YP_003000362.1, LK-mEp235, 6.9
YP_003001193.1, LK-mEp235, 1.6
YP_003003288.1, LK-mEp235, 0.044
YP_003003485.1, LK-mEp235, 1.9
YP_003003989.1, LK-HK97, 2.6e-26
YP_003004049.1, LK-HK97, 3.2999999999999997e-28
YP_003004751.1, LK-HK97, 1.5e-29
YP_003006239.1, LK-mEp235, 0.023
YP_003007011.1, LK-mEp235, 0.0
YP_003007273.1, LK-HK97, 1.1000000000000001e-29
YP_003007463.1, LK-HK97, 2.8e-28
YP_003008883.1, LK-HK97, 9.8e-30
YP_003010793.1, LK-HK97, 1.9e-25
YP_003010887.1, LK-mEp235, 0.0
YP_003012487.1, LK-HK97, 4.6e-10
YP_003013130.1, LK-mEp235, 0.27
YP_003013461.1, LK-HK97, 2.2e-05
YP_003014090.1, LK-HK97, 1.2e-16
YP_003017223.1, LK-HK97, 2.7e-29
YP_003017954.1, LK-HK97, 1.2000000000000001e-29
YP_003018033.1, LK-HK97, 1.3e-26
YP_003018450.1, LK-mEp235, 0.25
YP_003019651.1, LK-mEp235, 0.013
YP_003020484.1, LK-HK97, 0.0026
YP_003020618.1, LK-mEp235, 3.0
YP_003020703.1, LK-HK97, 5.3e-29
YP_003021277.1, LK-mEp235, 3.5
YP_003022048.1, LK-mEp235, 1.2e-18
YP_003023041.1, LK-HK97, 1.4000000000000002e-27
YP_003023148.1, LK-HK97, 5.4e-28
YP_003024843.1, LK-HK97, 5.4e-29
YP_003024972.1, LK-mEp235, 0.71
YP_003026795.1, LK-mEp235, 0.71
YP_003028248.1, LK-HK97, 5.4e-29
YP_003028605.1, LK-mEp235, 0.71
YP_003028725.1, LK-HK97, 5.4e-29
YP_003029940.1, LK-HK97, 1.1e-18
YP_003031747.1, LK-HK97, 2e-20
YP_003031960.1, LK-mEp235, 8.1
YP_003032381.1, LK-HK97, 6.9e-24
YP_003032473.1, LK-HK97, 1.7e-28
YP_003032474.1, LK-HK97, 2.8e-28
YP_003032619.1, LK-mEp235, 1.4000000000000002e-21
YP_003034352.1, LK-mEp235, 1.6
YP_003035196.1, LK-mEp235, 6.9
YP_003035679.1, LK-HK97, 0.17
YP_003035729.1, LK-HK97, 5.7e-32
YP_003036168.1, LK-HK97, 1.8e-28
YP_003036217.1, LK-HK97, 5.7e-31
YP_003037060.1, LK-mEp235, 0.0
YP_003037579.1, LK-HK97, 1.4e-28
YP_003037610.1, LK-HK97, 3e-05
YP_003040508.1, LK-HK97, 6.2e-30
YP_003040719.1, LK-HK97, 1.4000000000000002e-27
YP_003043421.1, LK-HK97, 3e-05
YP_003043451.1, LK-HK97, 1.9e-28
YP_003044825.1, LK-HK97, 5.7e-31
YP_003044876.1, LK-HK97, 1.8e-28
YP_003045298.1, LK-HK97, 5.7e-32
YP_003045348.1, LK-HK97, 0.17
YP_003045818.1, LK-mEp235, 6.9
YP_003045992.1, LK-mEp235, 0.036
YP_003046674.1, LK-mEp235, 1.6
YP_003047819.1, LK-mEp235, 5.7
YP_003047881.1, LK-HK97, 7.9e-29
YP_003050115.1, LK-mEp235, 4.5
YP_003050217.1, LK-HK97, 5.4e-29
YP_003052864.1, LK-HK97, 3e-05
YP_003052894.1, LK-HK97, 1.9e-28
YP_003053405.1, LK-mEp235, 0.0
YP_003054254.1, LK-HK97, 5.7e-31
YP_003054304.1, LK-HK97, 1.8e-28
YP_003054699.1, LK-HK97, 5.7e-32
YP_003054749.1, LK-HK97, 0.17
YP_003055217.1, LK-mEp235, 6.9
YP_003056064.1, LK-mEp235, 1.6
YP_003056915.1, LK-HK97, 1.8e-18
YP_003059013.1, LK-mEp235, 0.12
YP_003059246.1, LK-HK97, 0.0
YP_003062580.1, LK-HK97, 3.1e-19
YP_003062634.1, LK-HK97, 5.7e-23
YP_003063397.1, LK-HK97, 3.2e-20
YP_003063524.1, LK-mEp235, 1.7
YP_003063613.1, LK-HK97, 1.3e-20
YP_003064307.1, LK-HK97, 2e-18
YP_003066120.1, LK-mEp235, 2.3e-07
YP_003066636.1, LK-HK97, 0.0
YP_003067630.1, LK-HK97, 0.045
YP_003068494.1, LK-mEp235, 0.023
YP_003071867.1, LK-mEp235, 0.052
YP_003075197.1, LK-mEp235, 1.4e-08
YP_003076163.1, LK-HK97, 1.5e-05
YP_003076223.1, LK-HK97, 2.3999999999999998e-28
YP_003076794.1, LK-mEp235, 0.0
YP_003077057.1, LK-mEp235, 0.0
YP_003077245.1, LK-mEp235, 0.041
YP_003077394.1, LK-mEp235, 0.0
YP_003077468.1, LK-mEp235, 0.0
YP_003077607.1, LK-mEp235, 0.0
YP_003077672.1, LK-mEp235, 0.0
YP_003077937.1, LK-mEp235, 3.1e-17
YP_003078110.1, LK-HK97, 5.7e-31
YP_003078162.1, LK-HK97, 3e-28
YP_003078472.1, LK-mEp235, 0.0
YP_003078547.1, LK-mEp235, 0.041
YP_003078567.1, LK-mEp235, 0.0
YP_003078800.1, LK-mEp235, 0.0
YP_003078913.1, LK-HK97, 5.7e-32
YP_003078958.1, LK-HK97, 0.17
YP_003079563.1, LK-mEp235, 6.9
YP_003080430.1, LK-mEp235, 1.5
YP_003081450.1, LK-mEp235, 0.96
YP_003082407.1, LK-HK97, 2.8e-28
YP_003083009.1, LK-mEp235, 1.5e-18
YP_003083275.1, LK-mEp235, 0.027
YP_003083434.1, LK-HK97, 1.5e-27
YP_003087320.1, LK-HK97, 8.4e-16
YP_003088547.1, LK-HK97, 1.9000000000000003e-21
YP_003089509.1, LK-mEp235, 0.6
YP_003090193.1, LK-mEp235, 0.0
YP_003090458.1, LK-HK97, 2.1e-22
YP_003091104.1, LK-mEp235, 0.32
YP_003092154.1, LK-HK97, 2.7e-18
YP_003093458.1, LK-HK97, 1.4e-19
YP_003093532.1, LK-HK97, 0.0
YP_003094641.1, LK-HK97, 3.7e-22
YP_003094936.1, LK-HK97, 2e-17
YP_003095351.1, LK-HK97, 0.0
YP_003095909.1, LK-mEp235, 0.42
YP_003098696.1, LK-HK97, 1.4e-19
YP_003098811.1, LK-mEp235, 2.7e-21
YP_003099178.1, LK-HK97, 4.2e-16
YP_003099614.1, LK-HK97, 6.2e-16
YP_003099931.1, LK-HK97, 2.1e-22
YP_003100128.1, LK-HK97, 9.3e-21
YP_003104089.1, LK-HK97, 8.5e-17
YP_003108784.1, LK-HK97, 1.4000000000000002e-21
YP_003108940.1, LK-HK97, 0.0
YP_003109797.1, LK-HK97, 0.0
YP_003110342.1, LK-mEp235, 6.3e-19
YP_003111107.1, LK-mEp235, 1.7e-24
YP_003112270.1, LK-HK97, 3.2e-16
YP_003113330.1, LK-HK97, 3.5
YP_003113427.1, LK-HK97, 7.3e-09
YP_003113610.1, LK-HK97, 7.5
YP_003114783.1, LK-HK97, 1.1e-23
YP_003115296.1, LK-HK97, 4.2e-21
YP_003116791.1, LK-HK97, 2.2e-22
YP_003116943.1, LK-HK97, 0.0
YP_003117452.1, LK-HK97, 4.4e-17
YP_003118197.1, LK-mEp235, 0.0026
YP_003118794.1, LK-mEp235, 9.2
YP_003118957.1, LK-HK97, 2.5e-20
YP_003119105.1, LK-HK97, 0.0
YP_003119222.1, LK-HK97, 5.1e-19
YP_003119242.1, LK-HK97, 4.2e-20
YP_003119586.1, LK-HK97, 0.0
YP_003121230.1, LK-mEp235, 0.9
YP_003122208.1, LK-HK97, 0.0
YP_003123316.1, LK-HK97, 0.0
YP_003124346.1, LK-HK97, 1.7e-24
YP_003125070.1, LK-HK97, 6.0000000000000006e-21
YP_003132627.1, LK-HK97, 1e-20
YP_003132673.1, LK-HK97, 0.0
YP_003132957.1, LK-HK97, 1.8e-25
YP_003133074.1, LK-HK97, 9.6e-24
YP_003134649.1, LK-HK97, 2.3000000000000004e-21
YP_003134723.1, LK-mEp235, 2.6e-22
YP_003136195.1, LK-mEp235, 0.48
YP_003138861.1, LK-mEp235, 1.4e-20
YP_003139129.1, LK-HK97, 1.8e-25
YP_003141033.1, LK-mEp235, 2.4
YP_003141919.1, LK-HK97, 5.4e-17
YP_003142205.1, LK-HK97, 1.6e-21
YP_003143822.1, LK-HK97, 1.2e-06
YP_003144260.1, LK-HK97, 3.4e-18
YP_003144264.1, LK-HK97, 0.0001
YP_003144317.1, LK-HK97, 4.4e-09
YP_003144324.1, LK-HK97, 3e-09
YP_003145139.1, LK-HK97, 3.5e-18
YP_003145245.1, LK-mEp235, 0.00047
YP_003146771.1, LK-HK97, 8.5e-25
YP_003148178.1, LK-HK97, 1.4e-17
YP_003148286.1, LK-HK97, 2.5e-10
YP_003149328.1, LK-HK97, 1.1e-17
YP_003151686.1, LK-HK97, 0.0
YP_003151687.1, LK-HK97, 1.1e-09
YP_003151746.1, LK-mEp235, 9.1e-10
YP_003152075.1, LK-HK97, 5.1e-18
YP_003152613.1, LK-HK97, 0.00028
YP_003152879.1, LK-HK97, 4e-22
YP_003153004.1, LK-HK97, 0.011
YP_003153855.1, LK-HK97, 2.2e-07
YP_003154356.1, LK-HK97, 5.800000000000001e-21
YP_003154395.1, LK-HK97, 5.100000000000001e-21
YP_003155995.1, LK-HK97, 4.2e-22
YP_003156600.1, LK-mEp235, 0.12
YP_003156969.1, LK-HK97, 9.2e-22
YP_003156970.1, LK-HK97, 1.1e-19
YP_003157831.1, LK-mEp235, 2.4e-10
YP_003159352.1, LK-HK97, 2.2e-07
YP_003161928.1, LK-HK97, 1.3e-17
YP_003161963.1, LK-HK97, 1.9e-19
YP_003162050.1, LK-HK97, 3e-20
YP_003162364.1, LK-HK97, 2.2e-19
YP_003163439.1, LK-HK97, 1.1e-23
YP_003163601.1, LK-HK97, 1.8e-24
YP_003163675.1, LK-HK97, 1.4e-28
YP_003163842.1, LK-HK97, 4.1e-24
YP_003167149.1, LK-HK97, 4.9e-28
YP_003168012.1, LK-mEp235, 0.092
YP_003168051.1, LK-HK97, 1.5e-19
YP_003169174.1, LK-HK97, 7.6
YP_003170070.1, LK-HK97, 3.2e-21
YP_003171010.1, LK-mEp235, 0.044
YP_003171762.1, LK-HK97, 3.1999999999999998e-24
YP_003173000.1, LK-HK97, 3.2e-21
YP_003173970.1, LK-mEp235, 0.044
YP_003174704.1, LK-HK97, 8.6e-25
YP_003179776.1, LK-HK97, 0.0
YP_003180094.1, LK-HK97, 6.5
YP_003180764.1, LK-HK97, 0.0
YP_003181155.1, LK-HK97, 9e-19
YP_003181275.1, LK-HK97, 2.6
YP_003181455.1, LK-HK97, 0.0
YP_003181863.1, LK-HK97, 8.200000000000001e-21
YP_003182403.1, LK-HK97, 0.0
YP_003182488.1, LK-HK97, 0.0
YP_003182989.1, LK-HK97, 0.059
YP_003184477.1, LK-HK97, 0.0
YP_003185213.1, LK-mEp235, 1.2e-09
YP_003185226.1, LK-mEp235, 6.0
YP_003185309.1, LK-HK97, 2.1e-28
YP_003185473.1, LK-HK97, 8.299999999999999e-23
YP_003185827.1, LK-HK97, 4.1000000000000003e-32
YP_003187576.1, LK-mEp235, 0.024
YP_003190910.1, LK-mEp235, 1.2
YP_003190993.1, LK-HK97, 2.7
YP_003192342.1, LK-HK97, 2.8e-29
YP_003192694.1, LK-mEp235, 2.3
YP_003194783.1, LK-HK97, 2.1e-22
YP_003194962.1, LK-mEp235, 2.6
YP_003195588.1, LK-HK97, 1.2e-10
YP_003198293.1, LK-mEp235, 1.5
YP_003201075.1, LK-mEp235, 2.5000000000000002e-22
YP_003201662.1, LK-HK97, 3.7e-17
YP_003202078.1, LK-HK97, 9.6e-08
YP_003202212.1, LK-HK97, 0.013
YP_003202555.1, LK-HK97, 1.1e-19
YP_003202557.1, LK-HK97, 3.8e-18
YP_003204196.1, LK-HK97, 4.6e-09
YP_003205046.1, LK-mEp235, 2.7
YP_003205929.1, LK-mEp235, 1.3e-19
YP_003206363.1, LK-mEp235, 0.049
YP_003207913.1, LK-mEp235, 9.3e-05
YP_003209553.1, LK-HK97, 9.7e-07
YP_003210123.1, LK-mEp235, 0.0
YP_003210218.1, LK-HK97, 7.3999999999999995e-28
YP_003210341.1, LK-HK97, 9.1e-29
YP_003210499.1, LK-HK97, 3.2e-21
YP_003211204.1, LK-HK97, 2.8e-30
YP_003211420.1, LK-HK97, 0.37
YP_003211706.1, LK-mEp235, 4.6
YP_003212369.1, LK-HK97, 3.1e-28
YP_003212506.1, LK-mEp235, 0.048
YP_003213247.1, LK-HK97, 1.6e-28
YP_003214024.1, LK-HK97, 1.3e-26
YP_003214034.1, LK-mEp235, 3.8
YP_003214264.1, LK-HK97, 1.6000000000000001e-27
YP_003214504.1, LK-HK97, 9.100000000000001e-21
YP_003215265.1, LK-HK97, 6.599999999999999e-28
YP_003215627.1, LK-HK97, 1.5e-26
YP_003216434.1, LK-HK97, 4.5e-28
YP_003216693.1, LK-HK97, 1.6e-28
YP_003217470.1, LK-HK97, 1.3e-26
YP_003217480.1, LK-mEp235, 3.8
YP_003217710.1, LK-HK97, 1.6000000000000001e-27
YP_003217948.1, LK-HK97, 9.100000000000001e-21
YP_003218281.1, LK-HK97, 1.8
YP_003218774.1, LK-HK97, 6.599999999999999e-28
YP_003219135.1, LK-HK97, 1.5e-26
YP_003219941.1, LK-HK97, 4.5e-28
YP_003220251.1, LK-HK97, 1.9e-28
YP_003220554.1, LK-mEp235, 0.0
YP_003220783.1, LK-mEp235, 2.3e-17
YP_003221193.1, LK-mEp235, 1.1e-17
YP_003221374.1, LK-mEp235, 0.0
YP_003221739.1, LK-HK97, 5.8e-31
YP_003221791.1, LK-HK97, 3e-28
YP_003222000.1, LK-mEp235, 0.0
YP_003222157.1, LK-mEp235, 0.0
YP_003222224.1, LK-mEp235, 1.1e-17
YP_003222295.1, LK-mEp235, 0.0
YP_003222390.1, LK-mEp235, 0.041
YP_003222559.1, LK-HK97, 5.7e-32
YP_003222603.1, LK-HK97, 0.11
YP_003223208.1, LK-mEp235, 6.9
YP_003223446.1, LK-mEp235, 0.034
YP_003223606.1, LK-mEp235, 0.033
YP_003224375.1, LK-mEp235, 1.5
YP_003224713.1, LK-mEp235, 0.031
YP_003224899.1, LK-mEp235, 0.15
YP_003225035.1, LK-mEp235, 1.1e-17
YP_003225614.1, LK-HK97, 0.0
YP_003225658.1, LK-mEp235, 0.0
YP_003225735.1, LK-mEp235, 0.2
YP_003226880.1, LK-mEp235, 8.1
YP_003227332.1, LK-HK97, 1.5e-28
YP_003227694.1, LK-mEp235, 4.4e-17
YP_003227942.1, LK-mEp235, 0.0
YP_003228212.1, LK-mEp235, 0.0
YP_003228286.1, LK-mEp235, 0.0
YP_003228401.1, LK-mEp235, 0.041
YP_003228556.1, LK-mEp235, 0.0
YP_003228669.1, LK-mEp235, 0.0
YP_003228988.1, LK-mEp235, 0.0
YP_003229161.1, LK-mEp235, 4.1e-17
YP_003229219.1, LK-mEp235, 0.0
YP_003229371.1, LK-HK97, 5.600000000000001e-31
YP_003229422.1, LK-HK97, 3e-28
YP_003229600.1, LK-mEp235, 0.0
YP_003229874.1, LK-mEp235, 0.042
YP_003230040.1, LK-HK97, 5.7e-32
YP_003230111.1, LK-mEp235, 0.0
YP_003230359.1, LK-mEp235, 0.041
YP_003230608.1, LK-mEp235, 0.0
YP_003230785.1, LK-mEp235, 6.9
YP_003231858.1, LK-mEp235, 1.5
YP_003232358.1, LK-mEp235, 0.052
YP_003232789.1, LK-HK97, 1.1999999999999999e-28
YP_003232849.1, LK-mEp235, 0.042
YP_003233332.1, LK-mEp235, 0.0
YP_003233791.1, LK-mEp235, 0.041
YP_003233946.1, LK-mEp235, 0.0
YP_003234099.1, LK-mEp235, 0.0
YP_003234220.1, LK-mEp235, 0.0
YP_003234436.1, LK-mEp235, 0.0
YP_003234549.1, LK-HK97, 5.600000000000001e-31
YP_003234600.1, LK-HK97, 3e-28
YP_003234814.1, LK-mEp235, 0.0
YP_003234973.1, LK-mEp235, 0.0
YP_003235053.1, LK-mEp235, 0.041
YP_003235278.1, LK-HK97, 5.7e-32
YP_003235361.1, LK-HK97, 0.13
YP_003235709.1, LK-mEp235, 0.0
YP_003235865.1, LK-mEp235, 6.9
YP_003236770.1, LK-mEp235, 1.6
YP_003237200.1, LK-mEp235, 0.0
YP_003238436.1, LK-HK97, 4.5e-24
YP_003239486.1, LK-mEp235, 0.35
YP_003239694.1, LK-HK97, 3.8e-26
YP_003240208.1, LK-HK97, 5.9e-29
YP_003240925.1, LK-HK97, 2.3e-16
YP_003241623.1, LK-mEp235, 1.0
YP_003242481.1, LK-HK97, 4.1e-24
YP_003243964.1, LK-HK97, 8.5e-31
YP_003244623.1, LK-mEp235, 0.0
YP_003248262.1, LK-mEp235, 4.7e-21
YP_003248263.1, LK-mEp235, 2.1e-19
YP_003248719.1, LK-HK97, 2.2e-24
YP_003250576.1, LK-mEp235, 9.2
YP_003252048.1, LK-mEp235, 0.12
YP_003252409.1, LK-HK97, 6.6e-33
YP_003253195.1, LK-HK97, 8.1e-26
YP_003254321.1, LK-HK97, 2.1e-25
YP_003255541.1, LK-HK97, 3.2999999999999997e-28
YP_003255964.1, LK-HK97, 1.6e-29
YP_003257005.1, LK-HK97, 1.6e-23
YP_003258120.1, LK-mEp235, 0.12
YP_003258790.1, LK-mEp235, 0.039
YP_003258805.1, LK-mEp235, 3.6e-07
YP_003259304.1, LK-HK97, 5.3e-29
YP_003260034.1, LK-HK97, 2.3000000000000002e-29
YP_003260132.1, LK-HK97, 2.7000000000000004e-26
YP_003261689.1, LK-mEp235, 0.012
YP_003262863.1, LK-HK97, 6.3e-29
YP_003264018.1, LK-mEp235, 0.0056
YP_003264681.1, LK-mEp235, 0.31
YP_003268571.1, LK-mEp235, 0.0
YP_003270579.1, LK-HK97, 1.0
YP_003270986.1, LK-HK97, 1.7e-06
YP_003272122.1, LK-HK97, 4.9e-18
YP_003272934.1, LK-HK97, 1.6e-23
YP_003273112.1, LK-mEp235, 1.2e-22
YP_003273538.1, LK-HK97, 2.2999999999999998e-23
YP_003274149.1, LK-HK97, 5.4e-21
YP_003274150.1, LK-HK97, 2.7e-18
YP_003278318.1, LK-HK97, 6.3e-28
YP_003279599.1, LK-HK97, 0.0023
YP_003279863.1, LK-mEp235, 0.39
YP_003280117.1, LK-HK97, 4.9e-21
YP_003280182.1, LK-mEp235, 0.28
YP_003282547.1, LK-mEp235, 5.8
YP_003284026.1, LK-HK97, 1.7e-25
YP_003290397.1, LK-HK97, 5e-28
YP_003290952.1, LK-mEp235, 1.1999999999999998e-23
YP_003291744.1, LK-mEp235, 0.17
YP_003293373.1, LK-mEp235, 2.0
YP_003293748.1, LK-HK97, 2.2e-19
YP_003294103.1, LK-mEp235, 0.0033
YP_003294124.1, LK-mEp235, 1.4
YP_003295727.1, LK-HK97, 4.3000000000000004e-29
YP_003295853.1, LK-HK97, 7.900000000000001e-26
YP_003296344.1, LK-HK97, 5.9e-29
YP_003296472.1, LK-HK97, 0.0011
YP_003296760.1, LK-mEp235, 0.88
YP_003298203.1, LK-HK97, 2.5e-20
YP_003298696.1, LK-HK97, 4.0000000000000004e-21
YP_003298726.1, LK-HK97, 0.0
YP_003300650.1, LK-HK97, 6.3999999999999995e-24
YP_003301440.1, LK-mEp235, 8.3e-24
YP_003301580.1, LK-HK97, 9.199999999999999e-23
YP_003302045.1, LK-HK97, 2.1e-26
YP_003302076.1, LK-HK97, 9e-20
YP_003304470.1, LK-HK97, 6e-08
YP_003304501.1, LK-HK97, 0.072
YP_003304502.1, LK-HK97, 0.39
YP_003305631.1, LK-mEp235, 5.5
YP_003306098.1, LK-HK97, 4.6000000000000006e-27
YP_003306215.1, LK-HK97, 4.6e-25
YP_003306356.1, LK-HK97, 1.2e-26
YP_003306496.1, LK-HK97, 1.5e-25
YP_003307399.1, LK-HK97, 1.1e-25
YP_003307532.1, LK-HK97, 0.012
YP_003309072.1, LK-HK97, 7.0
YP_003309476.1, LK-HK97, 2.9000000000000004e-27
YP_003309710.1, LK-mEp235, 3.2
YP_003312142.1, LK-HK97, 5.2e-29
YP_003312188.1, LK-mEp235, 4.4
YP_003315808.1, LK-HK97, 2.5e-18
YP_003315848.1, LK-HK97, 4.1e-20
YP_003315945.1, LK-HK97, 8.5e-18
YP_003317025.1, LK-HK97, 4.4e-07
YP_003324721.1, LK-HK97, 0.0
YP_003327415.1, LK-HK97, 1.4e-17
YP_003327416.1, LK-HK97, 2.9e-20
YP_003327564.1, LK-HK97, 0.0
YP_003328343.1, LK-mEp235, 0.19
YP_003330675.1, LK-mEp235, 4.9
YP_003331753.1, LK-mEp235, 0.12
YP_003332010.1, LK-mEp235, 0.044
YP_003333191.1, LK-HK97, 3e-27
YP_003333239.1, LK-HK97, 2.1e-28
YP_003333927.1, LK-HK97, 4.8000000000000004e-29
YP_003334439.1, LK-mEp235, 2.1
YP_003337297.1, LK-HK97, 9e-20
YP_003337459.1, LK-mEp235, 3.5e-23
YP_003337888.1, LK-mEp235, 2.1
YP_003338335.1, LK-HK97, 0.0
YP_003338395.1, LK-HK97, 4.9e-19
YP_003338400.1, LK-HK97, 8.8e-23
YP_003343441.1, LK-HK97, 8.7e-19
YP_003343501.1, LK-HK97, 8.2e-19
YP_003343856.1, LK-HK97, 0.0
YP_003343919.1, LK-HK97, 3.2999999999999996e-23
YP_003344516.1, LK-HK97, 3.5e-24
YP_003344543.1, LK-HK97, 6.1e-18
YP_003344870.1, LK-HK97, 0.19
YP_003344955.1, LK-mEp235, 3.4e-10
YP_003346750.1, LK-mEp235, 0.26
YP_003347244.1, LK-HK97, 1.3
YP_003347431.1, LK-HK97, 0.59
YP_003347803.1, LK-HK97, 0.0
YP_003348199.1, LK-HK97, 4.3e-06
YP_003348222.1, LK-HK97, 2e-28
YP_003349075.1, LK-mEp235, 0.0
YP_003349154.1, LK-mEp235, 0.007
YP_003349507.1, LK-HK97, 5.5000000000000005e-31
YP_003349559.1, LK-HK97, 1.8e-28
YP_003349880.1, LK-mEp235, 0.045
YP_003350047.1, LK-HK97, 5.7e-32
YP_003350100.1, LK-HK97, 0.13
YP_003350565.1, LK-mEp235, 6.9
YP_003351464.1, LK-mEp235, 1.5
YP_003352199.1, LK-mEp235, 0.045
YP_003352984.1, LK-HK97, 0.0
YP_003353418.1, LK-HK97, 1.4e-22
YP_003358554.1, LK-mEp235, 0.63
YP_003360019.1, LK-HK97, 3.6e-17
YP_003360090.1, LK-HK97, 0.15
YP_003360452.1, LK-HK97, 0.00021
YP_003361918.1, LK-HK97, 7.6e-17
YP_003363870.1, LK-HK97, 4.800000000000001e-27
YP_003364933.1, LK-HK97, 4.4000000000000005e-27
YP_003364998.1, LK-HK97, 3.2e-29
