Prot RefSeq, Name, E Value
YP_005568503.1, DT-SPP1, 0.0
YP_005571825.1, DT-V583, 0.0
YP_005572563.1, DT-V583, 0.0
YP_005573710.1, DT-V583, 0.0
YP_005574901.1, DT-SPP1, 0.0
YP_005584889.1, DT-SPP1, 0.42
YP_005595416.1, DT-V583, 1.9
YP_005613184.1, DT-V583, 6.8
YP_005635079.1, DT-Che8, 1.3
YP_005669199.1, DT_Fam3, 3.9e-31
YP_005671027.1, DT-SPP1, 0.012
YP_005674765.1, DT-SPP1, 0.0
YP_005676034.1, DT-V583, 1.8e-23
YP_005678035.1, DT-SPP1, 0.015
YP_005688851.1, DT-RSL1, 0.0
YP_005688852.1, DT-RSL1, 0.0
YP_005688854.1, DT-V583, 6.7e-23
YP_005700399.1, DT_Fam5, 2.0
YP_005705691.1, DT-V583, 0.0
YP_005706308.1, DT-SPP1, 1.9e-07
YP_005708116.1, DT-V583, 0.0
YP_005710778.1, DT-Che8, 0.0027
YP_005730396.1, DT-SPP1, 1.6e-32
YP_005731933.1, DT-SPP1, 2.5000000000000003e-37
YP_005733197.1, DT-SPP1, 2e-31
YP_005734300.1, DT-SPP1, 2e-31
YP_005735849.1, DT-SPP1, 1.3e-31
YP_005736611.1, DT-SPP1, 2.8e-37
YP_005737362.1, DT-SPP1, 1.2e-32
YP_005739512.1, DT-SPP1, 2e-31
YP_005740019.1, DT-SPP1, 2.5000000000000003e-37
YP_005741607.1, DT-SPP1, 2.2e-41
YP_005742664.1, DT-SPP1, 4.5e-37
YP_005745188.1, DT-SPP1, 1.6e-32
YP_005745344.1, DT-SPP1, 1.7e-31
YP_005747269.1, DT-SPP1, 2.5000000000000003e-37
YP_005747785.1, DT-SPP1, 8.1e-31
YP_005750519.1, DT-SPP1, 4.5e-37
YP_005753211.1, DT-SPP1, 2.5000000000000003e-37
YP_005754823.1, DT-SPP1, 1.1000000000000001e-35
YP_005757078.1, DT-SPP1, 6.7e-42
YP_005757896.1, DT-SPP1, 4.1000000000000005e-31
YP_005758386.1, DT-SPP1, 7.4e-33
YP_005759998.1, DT-SPP1, 1.2e-30
YP_005824051.1, DT-SPP1, 0.32
YP_005845617.1, DT-V583, 0.65
YP_005848469.1, DT-SPP1, 4.7000000000000004e-29
YP_005855900.1, DT-SPP1, 5.8e-05
YP_005856027.1, DT-SPP1, 2.7e-05
YP_005859017.1, DT-SPP1, 5.8e-05
YP_005859140.1, DT-SPP1, 2.7e-05
YP_005859356.1, DT-V583, 0.0
YP_005863365.1, DT-SPP1, 2.6999999999999997e-34
YP_005863729.1, DT-SPP1, 7.6e-33
YP_005865576.1, DT-V583, 0.0
YP_005865955.1, DT-V583, 0.0
YP_005868405.1, DT-V583, 0.0
YP_005869194.1, DT-V583, 0.0
YP_005869466.1, DT-V583, 0.0
YP_005875241.1, DT-V583, 0.047
YP_005875286.1, DT-V583, 0.0
YP_005876727.1, DT-SPP1, 0.0
YP_005876728.1, DT-V583, 7.15e-44
YP_005879713.1, DT_Fam5, 3.2
YP_005880476.1, DT_Fam5, 3.2
YP_005888665.1, DT-V583, 2.3
YP_005925091.1, DT_Fam5, 0.0
YP_005926259.1, DT-SPP1, 3.9e-28
YP_005927602.1, DT-SPP1, 6.5e-39
YP_005946169.1, DT_Fam5, 0.0
YP_005947357.1, DT-SPP1, 3.9e-28
YP_005948715.1, DT-SPP1, 6.5e-39
YP_005960394.1, DT-SPP1, 0.025
YP_005960398.1, DT-V583, 0.0
YP_005961270.1, DT-SPP1, 3.2999999999999997e-38
YP_005963403.1, DT-SPP1, 5.000000000000001e-35
YP_005964097.1, DT-SPP1, 3.2999999999999997e-38
YP_005966275.1, DT-SPP1, 1e-36
YP_005966597.1, DT-V583, 0.0
YP_005967044.1, DT-SPP1, 3.5e-38
YP_005968195.1, DT-V583, 0.0
YP_005969246.1, DT-V583, 0.0
YP_005969961.1, DT-SPP1, 3.6e-38
YP_006002697.1, DT-RSL1, 2.4
YP_006013570.1, DT-RSL1, 5.9
YP_006016760.1, DT-SPP1, 5.6
YP_006033453.1, DT-RSL1, 5.7
YP_006041058.1, DT-RSL1, 2.4
YP_006042524.1, DT-RSL1, 6.0
YP_006042658.1, DT_Fam3, 0.0
YP_006053575.1, DT-Che8, 3.6e-08
YP_006063593.1, DT_Fam3, 0.0
YP_006070101.1, DT-V583, 0.0
YP_006072149.1, DT_Fam4, 0.0
YP_006072329.1, DT_Fam3, 0.0064
YP_006072363.1, DT-RSL1, 6.0
YP_006072457.1, DT_Fam3, 3.7e-20
YP_006076040.1, DT_Fam3, 0.0
YP_006082702.1, DT_Fam3, 0.0
YP_006096070.1, DT_Fam4, 6.7
YP_006158520.1, DT_Fam4, 6.7
YP_006183083.1, DT-Che8, 3.0
YP_006188380.1, DT-Che8, 2.6e-18
YP_006190035.1, DT-Che8, 3.8e-18
YP_006196036.1, DT-SPP1, 2.3e-37
YP_006204392.1, DT-SPP1, 3.2999999999999997e-38
YP_006207506.1, DT-V583, 5.7e-38
YP_006210644.1, DT-SPP1, 0.0
YP_006210645.1, DT-V583, 5.4e-37
YP_006210944.1, DT-V583, 0.0
YP_006234561.1, DT_Fam5, 8.7
YP_006237705.1, DT-SPP1, 2.9e-30
YP_006238200.1, DT-SPP1, 7.1e-38
YP_006250950.1, DT-V583, 0.51
YP_006251680.1, DT-RSL1, 7.0
YP_006252288.1, DT-V583, 0.0
YP_006281437.1, DT_Fam5, 9.7
YP_006295376.1, DT_Fam3, 7.3
YP_006312386.1, DT_Fam4, 3.9
YP_006328642.1, DT-V583, 0.0
YP_006329070.1, DT-SPP1, 3.3e-35
YP_006329563.1, DT-SPP1, 2.4e-35
YP_006340231.1, DT-RSL1, 2.4
YP_006359188.1, DT-V583, 0.0
YP_006375475.1, DT-V583, 1.1e-05
YP_006382275.1, DT-SPP1, 6.599999999999999e-42
YP_006382945.1, DT-Che8, 7.6e-27
YP_006383518.1, DT-V583, 5.7e-18
YP_006445893.1, DT_Fam5, 4.0
YP_006486001.1, DT-SPP1, 1.5e-25
YP_006486385.1, DT-V583, 1.1e-09
YP_006487724.1, DT-V583, 7e-05
YP_006488683.1, DT-V583, 0.0
YP_006488751.1, DT-V583, 5.4e-28
YP_006489832.1, DT-RSL1, 9.9
YP_006490576.1, DT-V583, 0.51
YP_006493641.1, DT-Che8, 0.16
YP_006493980.1, DT-Che8, 4e-05
YP_006494710.1, DT-Che8, 0.0034
YP_006536654.1, DT-SPP1, 2.8e-26
YP_006537457.1, DT-V583, 0.0
YP_006538020.1, DT-SPP1, 1.9e-07
YP_006538607.1, DT-SPP1, 6.9e-10
YP_006538780.1, DT_Fam4, 2.7e-06
YP_006560958.1, DT-SPP1, 3.2e-38
YP_006561178.1, DT-SPP1, 5.8e-39
YP_006561276.1, DT-V583, 0.0
YP_006566861.1, DT-Che8, 6e-28
YP_006581080.1, DT_Fam5, 3.1
YP_006581221.1, DT-V583, 8.0
YP_006581835.1, DT_Fam5, 3.1
YP_006581976.1, DT-V583, 8.0
YP_006582589.1, DT_Fam5, 3.1
YP_006582730.1, DT-V583, 8.0
YP_006583360.1, DT_Fam5, 3.1
YP_006583503.1, DT-V583, 8.0
YP_006584114.1, DT_Fam5, 3.1
YP_006584254.1, DT-V583, 8.0
YP_006584860.1, DT_Fam5, 3.1
YP_006585003.1, DT-V583, 8.0
YP_006585604.1, DT_Fam5, 3.1
YP_006585745.1, DT-V583, 8.0
YP_006586366.1, DT_Fam5, 3.1
YP_006586507.1, DT-V583, 8.0
YP_006602645.1, DT-SPP1, 2e-06
YP_006602934.1, DT-V583, 0.0
YP_006603584.1, DT-V583, 0.0
YP_006604491.1, DT-V583, 0.0
YP_006606036.1, DT-V583, 0.0
YP_006606228.1, DT-SPP1, 0.0
YP_006606782.1, DT-V583, 0.0
YP_006607064.1, DT-V583, 0.0
YP_006607443.1, DT-V583, 0.0
YP_006611117.1, DT-V583, 0.0
YP_006611510.1, DT-V583, 0.0
YP_006624131.1, DT-Che8, 5.5e-18
YP_006630337.1, DT-V583, 1.2e-09
YP_006645049.1, DT_Fam5, 8.8
YP_006668165.1, DT-Che8, 2e-27
YP_006671939.1, DT-SPP1, 3.3999999999999997e-38
YP_006674809.1, DT-SPP1, 3.3999999999999997e-38
YP_006677673.1, DT-SPP1, 3.3999999999999997e-38
YP_006678812.1, DT-V583, 0.0
YP_006680584.1, DT-SPP1, 2.9e-38
YP_006682174.1, DT_Fam3, 2.3e-07
YP_006683448.1, DT-SPP1, 3.5e-38
YP_006684615.1, DT-V583, 0.0
YP_006685673.1, DT-V583, 0.0
YP_006686384.1, DT-SPP1, 3.5e-38
YP_006687550.1, DT-V583, 0.0
YP_006688606.1, DT-V583, 0.0
YP_006692088.1, DT-SPP1, 2.9e-38
YP_006692632.1, DT-V583, 2e-16
YP_006694945.1, DT-SPP1, 3.2999999999999997e-38
YP_006696109.1, DT-V583, 0.0
YP_006697813.1, DT-SPP1, 3.3999999999999997e-38
YP_006700208.1, DT-SPP1, 3.1e-36
YP_006700568.1, DT_Fam3, 0.0
YP_006703132.1, DT-SPP1, 4.8
YP_006708356.1, DT-SPP1, 5.2
YP_006709123.1, DT-SPP1, 2e-31
YP_006712863.1, DT-V583, 3.8e-37
YP_006712945.1, DT-SPP1, 0.0
YP_006714892.1, DT-SPP1, 8.7e-37
YP_006725015.1, DT-RSL1, 0.46
YP_006726178.1, DT-SPP1, 0.00064
YP_006726179.1, DT-V583, 0.0
YP_006728873.1, DT-SPP1, 1.5
YP_006742284.1, DT_Fam3, 0.0
YP_006745500.1, DT-SPP1, 0.19
YP_006751033.1, DT-SPP1, 5e-05
YP_006751157.1, DT-SPP1, 1.5e-05
YP_006751379.1, DT-V583, 0.0
YP_006753256.1, DT-SPP1, 3.2999999999999997e-38
YP_006756210.1, DT-SPP1, 6.5
YP_006756739.1, DT-SPP1, 3.7
YP_006759833.1, DT-SPP1, 0.077
YP_006763859.1, DT_Fam3, 0.0
YP_006829808.1, DT-V583, 0.0
YP_006829981.1, DT-SPP1, 3.0000000000000003e-31
YP_006832025.1, DT-V583, 1e-31
YP_006844117.1, DT-V583, 0.0
YP_006859986.1, DT-RSL1, 5.8
YP_006879901.1, DT-SPP1, 8.8e-09
YP_006904918.1, DT_Fam3, 0.0
YP_006905052.1, DT_Fam3, 0.0
YP_006905143.1, DT-RSL1, 5.9
YP_006906041.1, DT-Che8, 0.0
YP_006906196.1, DT-Che8, 0.0
YP_006906416.1, DT-Che8, 0.0
YP_006906461.1, DT-Che8, 0.0
YP_006906508.1, DT-Che8, 0.0
YP_006906555.1, DT-Che8, 0.0
YP_006906602.1, DT-Che8, 0.0
YP_006906787.1, DT-Che8, 0.0
YP_006906911.1, DT-Che8, 0.0
YP_006906959.1, DT-SPP1, 2e-05
YP_006907012.1, DT-Che8, 0.0
YP_006907098.1, DT-Che8, 0.0
YP_006907144.1, DT-Che8, 0.0
YP_006907189.1, DT-SPP1, 0.44
YP_006912051.1, DT_Fam5, 2.4
YP_006917492.1, DT-SPP1, 2.5
YP_006920994.1, DT-V583, 0.0
YP_006926596.1, DT-V583, 0.0
YP_006927341.1, DT-V583, 0.0
YP_006928502.1, DT-V583, 0.0
YP_006929708.1, DT-SPP1, 0.0
YP_006933077.1, DT-V583, 0.0
YP_006933247.1, DT_Fam3, 0.0011
YP_006933299.1, DT-RSL1, 5.9
YP_006933495.1, DT-SPP1, 1.6e-23
YP_006990133.1, DT-Che8, 0.0
YP_006990328.1, DT-V583, 0.0
YP_006992859.1, DT-SPP1, 5.3e-05
YP_006992860.1, DT-V583, 0.0052
YP_006992997.1, DT-V583, 2.4e-05
YP_006993499.1, DT-SPP1, 0.0056
YP_006994214.1, DT-SPP1, 0.44
YP_007002354.1, DT-V583, 0.0
YP_007003215.1, DT-SPP1, 5.400000000000001e-32
YP_007003567.1, DT-V583, 8.100000000000001e-21
YP_007004006.1, DT-V583, 7.6e-09
YP_007004373.1, DT-V583, 0.0
YP_007005041.1, DT_Fam3, 1.8e-08
YP_007005350.1, DT-V583, 1.6e-08
YP_007005723.1, DT-SPP1, 1.5e-30
YP_007013706.1, DT-SPP1, 3.3999999999999997e-38
YP_007056064.1, DT_Fam3, 1.3
YP_007070047.1, DT-RSL1, 5.5
YP_007100212.1, DT_Fam3, 3.5
YP_007105748.1, DT_Fam5, 0.84
YP_007152899.1, DT-V583, 0.0
YP_007153289.1, DT-V583, 1.1e-08
YP_007153604.1, DT-V583, 0.0
YP_007154137.1, DT-SPP1, 0.00038
YP_007165130.1, DT-SPP1, 1.5
YP_007185914.1, DT-V583, 6e-39
YP_007234791.1, DT-SPP1, 5.4
YP_007236359.1, DT-SPP1, 0.0
YP_007236611.1, DT-SPP1, 8.5e-32
YP_007236672.1, DT-SPP1, 1.3e-30
YP_007237164.1, DT-SPP1, 6.900000000000001e-35
YP_007237255.1, DT-V583, 1.1e-06
YP_007273436.1, DT-Che8, 0.0
YP_007343007.1, DT_Fam5, 5.6
YP_007362223.1, DT-RSL1, 9.0
YP_007372538.1, DT-V583, 6.2
YP_007373403.1, DT-SPP1, 1.1
YP_007385328.1, DT-SPP1, 5.7e-30
YP_007392291.1, DT-V583, 0.0
YP_007392397.1, DT-SPP1, 4.1000000000000005e-31
YP_007394050.1, DT-SPP1, 2.3999999999999998e-28
YP_007394712.1, DT-SPP1, 2.3999999999999998e-28
YP_007404314.1, DT_Fam5, 5.7
YP_007414097.1, DT-SPP1, 0.0
YP_007414729.1, DT-V583, 3.2e-20
YP_007415057.1, DT-SPP1, 0.0
YP_007419401.1, DT-V583, 0.0
YP_007419535.1, DT-V583, 0.0
YP_007419899.1, DT-V583, 0.0
YP_007420463.1, DT-V583, 0.0
YP_007421392.1, DT-V583, 0.0
YP_007424345.1, DT-V583, 0.0
YP_007424585.1, DT-V583, 0.0
YP_007425803.1, DT-V583, 5.1e-41
YP_007444800.1, DT-SPP1, 1e-33
YP_007446093.1, DT-V583, 4.6e-38
YP_007453786.1, DT_Fam3, 8.6e-09
YP_007454056.1, DT-V583, 0.0
YP_007478339.1, DT-V583, 0.0
YP_007479098.1, DT-V583, 0.0
YP_007480274.1, DT-V583, 0.0
YP_007481494.1, DT-SPP1, 0.0
YP_007485326.1, DT-V583, 3.1e-18
YP_007507914.1, DT-V583, 6.9
YP_007530775.1, DT-Che8, 7.2e-31
YP_007534112.1, DT-V583, 1.2e-09
YP_007578039.1, DT-SPP1, 4.3999999999999996e-38
YP_007580047.1, DT-SPP1, 4.3999999999999996e-38
YP_007582012.1, DT-SPP1, 4.3999999999999996e-38
YP_007584026.1, DT-SPP1, 4.3999999999999996e-38
YP_007585993.1, DT-SPP1, 4.3999999999999996e-38
YP_007587591.1, DT-V583, 0.0
YP_007587766.1, DT_Fam3, 0.0011
YP_007587819.1, DT-RSL1, 5.9
YP_007588018.1, DT-SPP1, 1.6e-23
YP_007589384.1, DT_Fam4, 9.7
YP_007600003.1, DT_Fam5, 8.7
YP_007602336.1, DT-SPP1, 0.39
YP_007602337.1, DT-SPP1, 9.899999999999999e-24
YP_007604764.1, DT-SPP1, 0.12
YP_007605470.1, DT-SPP1, 0.89
YP_007605471.1, DT-SPP1, 1.1e-22
YP_007607900.1, DT-SPP1, 4.1e-07
YP_007619755.1, DT-SPP1, 4.3999999999999996e-38
YP_007621739.1, DT-SPP1, 4.3999999999999996e-38
YP_007623728.1, DT-SPP1, 4.3999999999999996e-38
YP_007630446.1, DT_Fam5, 2.0
YP_012751.1, DT-SPP1, 3.3999999999999997e-38
YP_017097.1, DT-V583, 5.7e-38
YP_020722.1, DT-V583, 0.0
YP_025039.1, DT-V583, 0.0
YP_026735.1, DT-V583, 5.7e-38
YP_029750.1, DT-SPP1, 0.0
YP_029751.1, DT-V583, 5.4e-37
YP_030041.1, DT-V583, 0.0
YP_040907.1, DT-SPP1, 2e-31
YP_041420.1, DT-SPP1, 3e-37
YP_043072.1, DT-SPP1, 2e-31
YP_043991.1, DT-SPP1, 7.4e-33
YP_046069.1, DT-RSL1, 2.1
YP_048511.1, DT_Fam5, 9.9
YP_050213.1, DT-SPP1, 3.5
YP_059375.1, DT-SPP1, 4.7999999999999993e-23
YP_060313.1, DT_Fam3, 4.9e-21
YP_060447.1, DT_Fam3, 0.0
YP_060523.1, DT_Fam3, 0.0064
YP_060568.1, DT-RSL1, 5.9
YP_060668.1, DT_Fam3, 5.3e-20
YP_060870.1, DT-V583, 0.0
YP_063156.1, DT-SPP1, 0.13
YP_078666.1, DT-V583, 3.8e-37
YP_078743.1, DT-SPP1, 0.0
YP_080695.1, DT-SPP1, 8.7e-37
YP_084996.1, DT-V583, 0.0
YP_116082.1, DT-V583, 2.7
YP_116258.1, DT-Che8, 3e-34
YP_116978.1, DT_Fam4, 9.2
YP_117748.1, DT-Che8, 3.3e-32
YP_120124.1, DT-Che8, 1.6e-32
YP_139664.1, DT-RSL1, 2.4
YP_141575.1, DT-RSL1, 2.4
YP_146393.1, DT-Che8, 3.4e-17
YP_155142.1, DT_Fam4, 4.5
YP_164428.1, DT-V583, 3e-18
YP_174423.1, DT-V583, 1.4e-32
YP_174841.1, DT-SPP1, 7.5e-37
YP_176318.1, DT-SPP1, 4.900000000000001e-43
YP_185272.1, DT-SPP1, 2e-31
YP_189419.1, DT-V583, 1.5
YP_223899.1, DT-SPP1, 0.0
YP_238502.1, DT-V583, 0.0
YP_239506.1, DT-SPP1, 3.5e-39
YP_239582.1, DT-SPP1, 1e-41
YP_239659.1, DT-SPP1, 6.7e-42
YP_239737.1, DT-SPP1, 1.2e-41
YP_239812.1, DT-SPP1, 2.3000000000000003e-43
YP_239874.1, DT-SPP1, 2e-31
YP_239950.1, DT-SPP1, 2.3000000000000003e-31
YP_240018.1, DT-SPP1, 2e-31
YP_240089.1, DT-SPP1, 1.3e-30
YP_240168.1, DT-SPP1, 1.4e-32
YP_240247.1, DT-SPP1, 1.3e-09
YP_240396.1, DT-SPP1, 1.8e-32
YP_240471.1, DT-SPP1, 2.6e-33
YP_240548.1, DT-SPP1, 1.4000000000000001e-33
YP_240621.1, DT-SPP1, 2.3000000000000002e-33
YP_240687.1, DT-SPP1, 2.1e-33
YP_240761.1, DT-SPP1, 2.1e-33
YP_240834.1, DT-SPP1, 2.1e-33
YP_241139.1, DT-Che8, 1.2
YP_253670.1, DT-SPP1, 1.5e-27
YP_254259.1, DT-SPP1, 2.2e-39
YP_280447.1, DT_Fam4, 0.0
YP_280634.1, DT-RSL1, 5.9
YP_280700.1, DT_Fam3, 1.4e-19
YP_282371.1, DT-V583, 0.0
YP_282540.1, DT_Fam3, 0.0011
YP_282593.1, DT-RSL1, 5.9
YP_282788.1, DT-SPP1, 1.6e-23
YP_329278.1, DT-V583, 0.0
YP_329384.1, DT_Fam3, 0.0
YP_338146.1, DT-V583, 0.0
YP_338197.1, DT-V583, 0.0
YP_358772.1, DT-V583, 0.0
YP_374908.1, DT-Che8, 2.8
YP_398559.1, DT-V583, 5.7e-09
YP_408534.1, DT_Fam4, 6.7
YP_417174.1, DT-SPP1, 6.7e-42
YP_459978.1, DT-V583, 0.0
YP_494089.1, DT-SPP1, 2e-31
YP_494580.1, DT-SPP1, 6.900000000000001e-37
YP_500041.1, DT-SPP1, 2e-31
YP_500527.1, DT-SPP1, 6.7e-42
YP_500667.1, DT-SPP1, 1.3000000000000001e-32
YP_512323.1, DT-V583, 0.0
YP_517194.1, DT_Fam4, 7.0
YP_535192.1, DT-SPP1, 5.3e-34
YP_535688.1, DT-SPP1, 7.6e-33
YP_579218.1, DT-SPP1, 1.2e-09
YP_596316.1, DT_Fam3, 1.8999999999999998e-23
YP_596573.1, DT_Fam4, 0.0
YP_596955.1, DT-RSL1, 6.1
YP_597158.1, DT-SPP1, 1.6e-23
YP_598197.1, DT_Fam3, 1.8999999999999998e-23
YP_598448.1, DT-V583, 0.0
YP_598855.1, DT-RSL1, 5.9
YP_598921.1, DT_Fam3, 1.4e-19
YP_600187.1, DT_Fam3, 1.5e-19
YP_600844.1, DT-RSL1, 6.1
YP_601047.1, DT-SPP1, 1.6e-23
YP_602107.1, DT_Fam3, 1.8999999999999998e-23
YP_602369.1, DT-V583, 0.0
YP_602781.1, DT_Fam3, 0.0064
YP_602831.1, DT-RSL1, 5.9
YP_634309.1, DT-RSL1, 4.1
YP_654780.1, DT-Che8, 3.5999999999999996e-30
YP_654971.1, DT_Fam4, 6.5
YP_655011.1, DT-Che8, 1.7e-25
YP_655534.1, DT-Che8, 1.2e-33
YP_655608.1, DT-Che8, 1.8e-25
YP_655776.1, DT-Che8, 1.7e-25
YP_655904.1, DT-Che8, 6.499999999999999e-30
YP_696018.1, DT-V583, 5e-17
YP_804301.1, DT-SPP1, 0.0017
YP_804490.1, DT_Fam4, 1.8e-17
YP_807115.1, DT-V583, 0.0
YP_809103.1, DT-V583, 0.0
YP_811369.1, DT-V583, 0.0
YP_820567.1, DT-RSL1, 2.4
YP_864146.1, DT_Fam5, 6.7
YP_865821.1, DT-RSL1, 8.2
YP_867606.1, DT-RSL1, 8.2
YP_874002.1, DT-SPP1, 6.7e-42
YP_878236.1, DT-V583, 3.8e-05
YP_880072.1, DT-Che8, 2.2e-16
YP_897703.1, DT-SPP1, 4.4
YP_908842.1, DT-SPP1, 3e-37
YP_918941.1, DT-SPP1, 1.3000000000000001e-32
YP_943658.1, DT-V583, 5.0
YP_950552.1, DT-V583, 0.0
YP_950616.1, DT-SPP1, 7.8e-39
YP_950679.1, DT-SPP1, 2.2e-37
YP_959278.1, DT-Che8, 3.1
