Prot RefSeq, Name, E Value
YP_006290598.1, LM-Lam, 0.0
YP_006292702.1, LM-73, 4.34e-44
YP_006299888.1, LM-73, 0.0
YP_006311674.1, LM-Lam, 4.6e-38
YP_006311936.1, LM-Lam, 3.8e-35
YP_006312357.1, LM-HK97, 4.6e-32
YP_006312442.1, LM-Lam, 1.1000000000000001e-35
YP_006312599.1, LM-HK97, 5.5e-33
YP_006312872.1, LM-Lam, 4.3e-34
YP_006312941.1, LM-HK97, 5.5e-33
YP_006313386.1, LM-Lam, 4.3e-34
YP_006313584.1, LM-Lam, 4.3e-34
YP_006319650.1, LM-HK97, 6.2e-36
YP_006323551.1, LM-HK97, 2.5000000000000003e-37
YP_006341985.1, LM-HK97, 1.2e-30
YP_006342371.1, LM-HK97, 8.5e-36
YP_006342771.1, LM-Lam, 0.0
YP_006371739.1, LM-RDJL, 0.0
YP_006388826.1, LM-HK97, 1.9e-32
YP_006417404.1, LM-YuA, 0.082
YP_006417887.1, LM-RDJL, 4.0
YP_006427064.1, LM-HK97, 0.014
YP_006435821.1, LM-73, 6.5
YP_006446821.1, LM-YuA, 0.0032
YP_006477607.1, LM-HK97, 7.3e-26
YP_006480622.1, LM-HK97, 1.1e-30
YP_006498128.1, LM-Lam, 6.7e-10
YP_006528652.1, LM-YuA, 0.00021
YP_006532093.1, LM-HK97, 2.8000000000000003e-31
YP_006560775.1, LM-73, 0.0
YP_006560828.1, LM-HK97, 8.4e-33
YP_006561079.1, LM-73, 0.0
YP_006561135.1, LM-73, 0.0
YP_006562986.1, LM-RDJL, 0.0
YP_006573193.1, LM-RDJL, 0.0
YP_006578852.1, LM-Lam, 1.5e-10
YP_006590049.1, LM-HK97, 1.2e-30
YP_006591595.1, LM-RDJL, 0.0
YP_006591758.1, LM-Lam, 4e-06
YP_006596.1, LM-HK97, 2.8e-38
YP_006603889.1, LM-YuA, 0.082
YP_006636849.1, LM-HK97, 5.3e-38
YP_006719178.1, LM-Lam, 7.9
YP_006723541.1, LM-YuA, 2.7
YP_006723830.1, LM-RDJL, 7.2
YP_006726073.1, LM-73, 5.6
YP_006769750.1, LM-Lam, 6e-35
YP_006770457.1, LM-Lam, 6e-35
YP_006771133.1, LM-Lam, 6e-35
YP_006778804.1, LM-Lam, 6e-35
YP_006779508.1, LM-Lam, 6e-35
YP_006780183.1, LM-Lam, 1.5e-35
YP_006783875.1, LM-Lam, 6e-35
YP_006784583.1, LM-Lam, 6e-35
YP_006784750.1, LM-Lam, 1.3e-34
YP_006785326.1, LM-Lam, 6e-35
YP_006816933.1, LM-HK97, 2.2e-20
YP_006847715.1, LM-Lam, 0.0
YP_006847770.1, LM-Lam, 4.8e-10
YP_006867715.1, LM-YuA, 3.6
YP_006874205.1, LM-RDJL, 7.1
YP_006896046.1, LM-Lam, 0.0
YP_006906648.1, LM-HK97, 7.2e-32
YP_006966127.1, LM-Lam, 0.0
YP_006987850.1, LM-HK97, 3.7e-25
YP_006987992.1, LM-RDJL, 0.0
YP_006988353.1, LM-RDJL, 0.0
YP_006988775.1, LM-RDJL, 0.0
YP_006989124.1, LM-RDJL, 0.0
YP_006989477.1, LM-RDJL, 0.0
YP_006989825.1, LM-RDJL, 0.0
YP_006990295.1, LM-73, 0.0
YP_006990429.1, LM-HK97, 0.0
YP_007005382.1, LM-HK97, 2.5999999999999997e-23
YP_007007025.1, LM-73, 0.0
YP_007010481.1, LM-Lam, 0.0
YP_007010627.1, LM-Lam, 0.0
YP_007011001.1, LM-HK97, 4.1000000000000003e-32
YP_007111389.1, LM-HK97, 5.9e-32
YP_007111452.1, LM-HK97, 5.9e-39
YP_007111517.1, LM-HK97, 2e-25
YP_007111592.1, LM-HK97, 5.9e-39
YP_007111652.1, LM-HK97, 2.0999999999999999e-38
YP_007111719.1, LM-HK97, 5.9e-39
YP_007111791.1, LM-Lam, 6e-35
YP_007111892.1, LM-73, 0.0
YP_007111968.1, LM-HK97, 2.0999999999999999e-38
YP_007112028.1, LM-HK97, 2.0999999999999999e-38
YP_007112088.1, LM-Lam, 4.6e-38
YP_007112149.1, LM-HK97, 8.400000000000001e-32
YP_007112235.1, LM-HK97, 1.5e-26
YP_007112290.1, LM-HK97, 2.0999999999999999e-38
YP_007112357.1, LM-HK97, 2e-25
YP_007112431.1, LM-HK97, 1.1999999999999998e-38
YP_007112555.1, LM-Lam, 6e-35
YP_007112625.1, LM-HK97, 0.0
YP_007112717.1, LM-HK97, 7.400000000000001e-26
YP_007172569.1, LM-YuA, 0.16
YP_007173564.1, LM-HK97, 1.7e-22
YP_007173571.1, LM-YuA, 6.4
YP_007225163.1, LM-HK97, 8.3
YP_007226300.1, LM-YuA, 0.21
YP_007228933.1, LM-Lam, 2.5999999999999997e-23
YP_007237618.1, LM-Lam, 0.0
YP_007238089.1, LM-Lam, 0.00015
YP_007272603.1, LM-73, 1.2
YP_007340619.1, LM-HK97, 3.9000000000000003e-29
YP_007355784.1, LM-YuA, 4.2
YP_007356014.1, LM-RDJL, 7.2
YP_007376371.1, LM-RDJL, 2.3
YP_007388367.1, LM-HK97, 7.9e-28
YP_007391386.1, LM-Lam, 4.5e-24
YP_007392356.1, LM-73, 0.0
YP_007392455.1, LM-73, 0.0
YP_007392756.1, LM-73, 0.0
YP_007392814.1, LM-73, 0.0
YP_007440118.1, LM-HK97, 3.8e-37
YP_007450163.1, LM-HK97, 3.3
YP_007454795.1, LM-YuA, 2.4
YP_007484645.1, LM-YuA, 2.2
YP_007506071.1, LM-HK97, 3.5e-37
YP_007591171.1, LM-73, 0.0
YP_007595594.1, LM-Lam, 0.0
YP_007595723.1, LM-Lam, 0.0
YP_007617738.1, LM-RDJL, 0.0
YP_007629823.1, LM-HK97, 1.7000000000000002e-32
YP_007643558.1, LM-Lam, 3.4e-24
YP_007665828.1, LM-HK97, 5.600000000000001e-27
YP_007666218.1, LM-HK97, 1.5e-25
YP_007669236.1, LM-HK97, 2.0999999999999998e-23
YP_007671352.1, LM-YuA, 0.083
YP_011369.1, LM-Lam, 1.8e-10
YP_046778.1, LM-RDJL, 0.0
YP_050264.1, LM-YuA, 9.9
YP_153991.1, LM-RDJL, 0.0
YP_164089.1, LM-73, 0.0
YP_167479.1, LM-RDJL, 0.0
YP_174777.1, LM-YuA, 1.9
YP_180383.1, LM-RDJL, 0.0
YP_189406.1, LM-YuA, 7.6
YP_196461.1, LM-RDJL, 0.0
YP_197421.1, LM-RDJL, 0.0
YP_207656.1, LM-RDJL, 1.3999999999999999e-45
YP_215982.1, LM-HK97, 1.1e-37
YP_216217.1, LM-Lam, 1.6e-39
YP_224007.1, LM-RDJL, 0.0
YP_224161.1, LM-HK97, 3e-32
YP_235856.1, LM-HK97, 2.4e-36
YP_246771.1, LM-RDJL, 0.0
YP_249201.1, LM-73, 7.5
YP_260853.2, LM-HK97, 2.0999999999999998e-40
YP_263747.1, LM-HK97, 1.1e-32
YP_277448.1, LM-HK97, 9.700000000000001e-27
YP_303162.1, LM-RDJL, 0.0
YP_308655.1, LM-Lam, 9.3e-16
YP_310688.1, LM-Lam, 5.8e-37
YP_311292.1, LM-Lam, 3.6e-35
YP_317413.1, LM-RDJL, 0.0
YP_317792.1, LM-RDJL, 0.0
YP_343870.1, LM-73, 1.4
YP_355402.1, LM-HK97, 4.1e-35
YP_398982.1, LM-HK97, 7.7e-26
YP_408066.1, LM-HK97, 1.7e-36
YP_419749.1, LM-Lam, 2.4000000000000004e-27
YP_419837.1, LM-YuA, 1.9e-07
YP_420546.1, LM-Lam, 9.400000000000001e-29
YP_421141.1, LM-RDJL, 6.45e-44
YP_431792.1, LM-RDJL, 1.2
YP_436736.1, LM-73, 0.0
YP_445972.1, LM-RDJL, 7.0
YP_446651.1, LM-YuA, 6.7
YP_453576.1, LM-Lam, 0.00063
YP_459684.1, LM-RDJL, 0.0
YP_487068.1, LM-RDJL, 0.0
YP_498398.1, LM-RDJL, 0.0
YP_504984.1, LM-RDJL, 0.0
YP_507315.1, LM-RDJL, 0.0
YP_509585.1, LM-RDJL, 0.0
YP_531699.1, LM-RDJL, 0.0
YP_537474.1, LM-RDJL, 0.0
YP_540339.1, LM-Lam, 2.8e-36
YP_540520.1, LM-Lam, 1.2e-35
YP_544060.1, LM-Lam, 4.6e-38
YP_546792.1, LM-Lam, 0.0
YP_569123.1, LM-RDJL, 0.0
YP_572242.1, LM-YuA, 9.5
YP_576705.1, LM-RDJL, 0.0
YP_609651.1, LM-HK97, 9e-40
YP_613064.1, LM-RDJL, 0.0
YP_617036.1, LM-RDJL, 0.0
YP_631119.1, LM-YuA, 2.7
YP_634452.1, LM-73, 1.4
YP_647521.1, LM-HK97, 2.4e-32
YP_651393.1, LM-HK97, 2.4e-32
YP_669093.1, LM-Lam, 2e-35
YP_674441.1, LM-HK97, 7.700000000000001e-21
YP_683221.1, LM-RDJL, 0.0
YP_689339.1, LM-Lam, 6.7e-28
YP_690121.1, LM-Lam, 6.7e-28
YP_747670.1, LM-73, 0.0
YP_756161.1, LM-RDJL, 0.0
YP_780845.1, LM-RDJL, 0.0
YP_788811.1, LM-HK97, 1.1e-30
YP_794552.1, LM-HK97, 9.5
YP_825368.1, LM-RDJL, 1.4e-08
YP_825369.1, LM-YuA, 0.06
YP_852277.1, LM-Lam, 2.8e-36
YP_852421.1, LM-Lam, 1.2e-35
YP_852546.1, LM-HK97, 7.4999999999999996e-34
YP_853032.1, LM-HK97, 7.2e-36
YP_860044.1, LM-Lam, 7.5e-38
YP_860245.1, LM-YuA, 2.3
YP_950468.1, LM-73, 0.0
YP_959426.1, LM-73, 3.6
YP_963846.1, LM-HK97, 2.0999999999999999e-38
YP_966526.1, LM-73, 0.0
YP_974944.1, LM-HK97, 1.0000000000000001e-21
