Prot RefSeq, Name, E Value
YP_005671024.1, BH-SPP1, 0.0
YP_005674764.1, BH-Giles, 0.0
YP_005676033.1, BH-Giles, 0.0
YP_005678036.1, BH-Giles, 9.200000000000001e-31
YP_005688853.1, BH-Giles, 2.1e-37
YP_005705376.1, BH-SPP1, 0.00027
YP_005705692.1, BH-SPP1, 2.8e-34
YP_005706307.1, BH-SPP1, 2.7e-40
YP_005708117.1, BH-SPP1, 1.1e-34
YP_005714649.1, BH-Giles, 9.0
YP_005721346.1, BH-Giles, 9.0
YP_005730397.1, BH-phiETA, 0.0
YP_005731932.1, BH-SPP1, 0.0
YP_005733198.1, BH-phiETA, 0.0
YP_005734299.1, BH-phiETA, 0.0
YP_005735850.1, BH-phiETA, 0.0
YP_005736612.1, BH-SPP1, 0.0
YP_005737361.1, BH-SPP1, 0.0
YP_005739511.1, BH-phiETA, 0.0
YP_005740018.1, BH-SPP1, 0.0
YP_005741608.1, BH-Giles, 0.0
YP_005742663.1, BH-SPP1, 0.0
YP_005745187.1, BH-phiETA, 0.0
YP_005745343.1, BH-SPP1, 0.0
YP_005747270.1, BH-SPP1, 0.0
YP_005747786.1, BH-phiETA, 0.0
YP_005750518.1, BH-SPP1, 0.0
YP_005753210.1, BH-SPP1, 0.0
YP_005754824.1, BH-phiETA, 0.0
YP_005757079.1, BH-Giles, 0.0
YP_005757895.1, BH-phiETA, 0.0
YP_005758385.1, BH-SPP1, 0.0
YP_005759999.1, BH-phiETA, 3.4999999999999998e-40
YP_005837866.1, BH-SPP1, 7.5e-08
YP_005848471.1, BH-phiETA, 0.0
YP_005852898.1, BH-SPP1, 3.5
YP_005855901.1, Bl-MGAS315, 4e-34
YP_005856028.1, Bl-MGAS315, 9.200000000000001e-35
YP_005859018.1, Bl-MGAS315, 4e-34
YP_005859141.1, Bl-MGAS315, 9.200000000000001e-35
YP_005859357.1, Bl-MGAS315, 0.0
YP_005863366.1, BH-phiETA, 0.0
YP_005863730.1, BH-phiETA, 0.0
YP_005865577.1, Bl-MGAS315, 8.1e-31
YP_005865954.1, Bl-MGAS315, 0.0
YP_005868406.1, Bl-MGAS315, 0.0
YP_005869193.1, BH-SPP1, 0.0
YP_005869465.1, Bl-MGAS315, 0.0
YP_005870862.1, BH-Lb338, 8.4e-05
YP_005875289.1, BH-SPP1, 0.0
YP_005876726.1, Bl-MGAS315, 0.0
YP_005889945.1, BH-Lb338, 0.037
YP_005925092.1, BH-Giles, 0.0044
YP_005926260.1, BH-phiETA, 0.0
YP_005926326.1, BH-SPP1, 0.5
YP_005927601.1, BH-phiETA, 0.0
YP_005942327.1, BH-Giles, 8.4
YP_005944678.1, BH-Giles, 8.4
YP_005946170.1, BH-Giles, 0.0044
YP_005947358.1, BH-phiETA, 0.0
YP_005947423.1, BH-SPP1, 0.5
YP_005948714.1, BH-phiETA, 0.0
YP_005960393.1, BH-SPP1, 2.1e-26
YP_005961271.1, BH-phiETA, 0.0
YP_005962395.1, BH-SPP1, 0.49
YP_005963402.1, BH-phiETA, 0.0
YP_005964098.1, BH-phiETA, 0.0
YP_005965262.1, BH-SPP1, 0.5
YP_005966274.1, BH-phiETA, 0.0
YP_005966596.1, BH-Lb338, 2e-33
YP_005967045.1, BH-phiETA, 0.0
YP_005968196.1, BH-SPP1, 0.0
YP_005968246.1, BH-SPP1, 0.49
YP_005969245.1, BH-Lb338, 1.3000000000000001e-32
YP_005969962.1, BH-phiETA, 0.0
YP_005971090.1, BH-SPP1, 0.49
YP_006000481.1, Bl-MGAS315, 8.9
YP_006008542.1, BH_Fam3, 3.2
YP_006016761.1, BH-SPP1, 1.5e-06
YP_006042407.1, Bl-MGAS315, 2.1
YP_006042659.1, Bl-MGAS315, 0.0
YP_006053576.1, BH-Giles, 0.0
YP_006063594.1, BH-SPP1, 1.3e-18
YP_006070102.1, Bl-MGAS315, 0.0
YP_006072148.1, BH-SPP1, 9.1e-17
YP_006072328.1, BH-SPP1, 2.1999999999999998e-38
YP_006072456.1, BH-SPP1, 1.9000000000000003e-21
YP_006076041.1, BH-SPP1, 4.2e-28
YP_006082701.1, BH-SPP1, 5.5e-29
YP_006188381.1, BH-Giles, 0.0
YP_006189283.1, Bl-MGAS315, 6.7
YP_006190036.1, BH-Giles, 0.0
YP_006192899.1, BH-Lb338, 3.78e-44
YP_006193320.1, Bl-MGAS315, 6.7
YP_006196035.1, BH-SPP1, 0.0
YP_006205515.1, BH-SPP1, 0.48
YP_006207509.1, BH-SPP1, 0.0
YP_006210643.1, BH-SPP1, 0.0
YP_006210943.1, BH-SPP1, 0.0
YP_006211292.1, BH-SPP1, 9.8
YP_006237704.1, BH-phiETA, 0.0
YP_006238199.1, BH-SPP1, 0.0
YP_006241669.1, BH-Lb338, 0.13
YP_006252289.1, Bl-MGAS315, 0.0
YP_006253671.1, Bl-MGAS315, 0.41
YP_006292300.1, BH-Lb338, 1.1
YP_006328641.1, BH-Giles, 0.076
YP_006329069.1, BH-SPP1, 0.0
YP_006329078.1, Bl-MGAS315, 0.026
YP_006329562.1, BH-SPP1, 0.0
YP_006356282.1, BH-Lb338, 7.2e-06
YP_006357477.1, Bl-MGAS315, 0.0
YP_006359187.1, Bl-MGAS315, 0.0
YP_006375334.1, BH-Lb338, 9.6
YP_006375476.1, BH-SPP1, 9.6e-26
YP_006382274.1, BH-Giles, 0.0
YP_006383025.1, Bl-MGAS315, 8.6
YP_006383519.1, BH-SPP1, 0.0
YP_006400367.1, BH-Giles, 6.7
YP_006420368.1, BH-Lb338, 0.11
YP_006430802.1, BH-SPP1, 2.2
YP_006431197.1, BH-SPP1, 0.44
YP_006478502.1, Bl-MGAS315, 1.9
YP_006486000.1, BH-SPP1, 0.0
YP_006486384.1, BH-SPP1, 2.9e-05
YP_006487725.1, BH-SPP1, 1.8e-26
YP_006488684.1, BH-SPP1, 0.0
YP_006488752.1, BH-SPP1, 0.0
YP_006536655.1, BH-Giles, 0.0
YP_006537458.1, BH-SPP1, 2.8e-34
YP_006538016.1, Bl-MGAS315, 0.38
YP_006538019.1, BH-SPP1, 2.8e-40
YP_006538606.1, BH-Giles, 0.0
YP_006538776.1, Bl-MGAS315, 0.43
YP_006538779.1, BH-SPP1, 3.7e-17
YP_006560317.1, Bl-MGAS315, 0.86
YP_006560959.1, BH-phiETA, 0.0
YP_006561179.1, BH-phiETA, 0.0
YP_006561222.1, Bl-MGAS315, 0.0
YP_006602646.1, BH-SPP1, 0.0
YP_006602933.1, BH-SPP1, 1.3e-43
YP_006603583.1, BH-SPP1, 0.0
YP_006604490.1, BH-SPP1, 0.0
YP_006606037.1, BH-SPP1, 0.0
YP_006606229.1, BH-SPP1, 5.2999999999999994e-42
YP_006606783.1, BH-SPP1, 1.21e-43
YP_006607065.1, BH-SPP1, 0.0
YP_006607444.1, BH-SPP1, 0.0
YP_006611116.1, BH-SPP1, 0.0
YP_006611509.1, BH-SPP1, 0.0
YP_006624130.1, BH-Giles, 0.0
YP_006671940.1, BH-phiETA, 0.0
YP_006673089.1, BH-SPP1, 0.49
YP_006674810.1, BH-phiETA, 0.0
YP_006675963.1, BH-SPP1, 0.49
YP_006677674.1, BH-phiETA, 0.0
YP_006678813.1, BH-SPP1, 0.0
YP_006678873.1, BH-SPP1, 0.49
YP_006680585.1, BH-phiETA, 0.0
YP_006681732.1, BH-SPP1, 0.49
YP_006682173.1, Bl-MGAS315, 3.5e-38
YP_006683449.1, BH-phiETA, 0.0
YP_006684616.1, BH-SPP1, 0.0
YP_006684667.1, BH-SPP1, 0.49
YP_006685672.1, BH-Lb338, 1.3000000000000001e-32
YP_006686385.1, BH-phiETA, 0.0
YP_006687551.1, BH-SPP1, 0.0
YP_006687602.1, BH-SPP1, 0.49
YP_006688605.1, BH-Lb338, 1.3000000000000001e-32
YP_006690428.1, BH-SPP1, 0.5
YP_006692089.1, BH-phiETA, 0.0
YP_006692633.1, BH-SPP1, 0.0
YP_006693281.1, BH-SPP1, 0.49
YP_006694946.1, BH-phiETA, 0.0
YP_006696110.1, BH-SPP1, 0.0
YP_006696164.1, BH-SPP1, 0.49
YP_006697814.1, BH-phiETA, 0.0
YP_006698942.1, BH-SPP1, 0.5
YP_006700207.1, BH-phiETA, 0.0
YP_006700569.1, Bl-MGAS315, 1.5e-27
YP_006700832.1, Bl-MGAS315, 1.3e-27
YP_006704028.1, BH-Giles, 8.0
YP_006707414.1, BH-Giles, 7.5
YP_006709124.1, BH-phiETA, 0.0
YP_006712864.1, BH-Lb338, 0.0
YP_006712946.1, BH-phiETA, 0.0
YP_006714891.1, BH-SPP1, 0.0
YP_006714900.1, Bl-MGAS315, 0.024
YP_006719098.1, BH-Lb338, 3.7e-05
YP_006722841.1, Bl-MGAS315, 3.0
YP_006723877.1, BH-SPP1, 3.7e-07
YP_006726174.1, Bl-MGAS315, 4e-06
YP_006726177.1, BH-SPP1, 0.0
YP_006742285.1, BH-SPP1, 5e-28
YP_006742286.1, Bl-MGAS315, 3.7000000000000003e-29
YP_006748932.1, Bl-MGAS315, 0.013
YP_006751035.1, Bl-MGAS315, 3.3e-34
YP_006751158.1, Bl-MGAS315, 6.1e-35
YP_006751380.1, Bl-MGAS315, 0.0
YP_006753257.1, BH-phiETA, 0.0
YP_006754406.1, BH-SPP1, 0.49
YP_006763860.1, Bl-MGAS315, 0.0
YP_006767455.1, BH-Giles, 4.9
YP_006799988.1, Bl-MGAS315, 0.013
YP_006803912.1, Bl-MGAS315, 0.013
YP_006825486.1, Bl-MGAS315, 0.0
YP_006825858.1, Bl-MGAS315, 0.0071
YP_006827116.1, BH-Lb338, 0.04
YP_006829807.1, BH-SPP1, 0.0
YP_006829980.1, BH-phiETA, 0.0
YP_006832027.1, BH-SPP1, 0.0
YP_006841406.1, BH-Giles, 9.0
YP_006844118.1, BH-SPP1, 9e-31
YP_006851114.1, BH-Giles, 8.4
YP_006872482.1, BH-Giles, 9.4
YP_006873367.1, Bl-MGAS315, 0.018
YP_006892225.1, BH-Lb338, 0.016
YP_006904111.1, BH-phiETA, 0.27
YP_006904917.1, BH-SPP1, 2.1e-28
YP_006905051.1, Bl-MGAS315, 0.0
YP_006906042.1, BH-Giles, 0.0
YP_006906197.1, BH-Giles, 0.0
YP_006906417.1, BH-Giles, 0.0
YP_006906462.1, BH-Giles, 0.0
YP_006906509.1, BH-Giles, 0.0
YP_006906556.1, BH-Giles, 0.0
YP_006906603.1, BH-Giles, 0.0
YP_006906788.1, BH-Giles, 0.0
YP_006906912.1, BH-Giles, 0.0
YP_006907013.1, BH-Giles, 0.0
YP_006907099.1, BH-Giles, 0.0
YP_006907145.1, BH-Giles, 0.0
YP_006909795.1, Bl-MGAS315, 1.1
YP_006912831.1, Bl-MGAS315, 1.1
YP_006920993.1, BH-SPP1, 1.2e-24
YP_006926597.1, BH-SPP1, 0.0
YP_006927342.1, BH-SPP1, 2.5e-39
YP_006928501.1, BH-SPP1, 0.0
YP_006929707.1, BH-SPP1, 1.54e-44
YP_006933076.1, Bl-MGAS315, 0.0
YP_006933494.1, BH-phiETA, 0.0
YP_006977898.1, Bl-MGAS315, 0.036
YP_006987039.1, Bl-MGAS315, 1.6
YP_006987394.1, Bl-MGAS315, 0.2
YP_006990134.1, BH-Giles, 0.0
YP_006990327.1, Bl-MGAS315, 0.0
YP_006992858.1, BH-Giles, 0.0
YP_006992996.1, BH-SPP1, 3.7e-06
YP_006993498.1, BH-SPP1, 8.4e-07
YP_006994213.1, BH-SPP1, 1.8e-07
YP_007002359.1, BH-SPP1, 0.0
YP_007002982.1, BH-SPP1, 7.5e-28
YP_007002986.1, Bl-MGAS315, 0.33
YP_007003216.1, BH-phiETA, 0.0
YP_007003568.1, BH-SPP1, 3.7e-18
YP_007003569.1, BH-Lb338, 0.0
YP_007003605.1, BH-SPP1, 2.1e-06
YP_007004220.1, BH-phiETA, 9.1
YP_007004374.1, BH-SPP1, 0.0
YP_007005722.1, BH-phiETA, 0.0
YP_007006128.1, BH-Lb338, 1.5e-06
YP_007007979.1, Bl-MGAS315, 0.0
YP_007013707.1, BH-phiETA, 0.0
YP_007014869.1, BH-SPP1, 0.49
YP_007023760.1, BH-Lb338, 0.0
YP_007089036.1, BH-Lb338, 1.2
YP_007092854.1, Bl-MGAS315, 7.7
YP_007101879.1, BH-Lb338, 0.25
YP_007102459.1, BH-SPP1, 8.6
YP_007115752.1, BH-Lb338, 4.6
YP_007152900.1, BH-SPP1, 2.2e-34
YP_007153288.1, BH-SPP1, 0.0
YP_007153603.1, BH-SPP1, 2.2e-40
YP_007154136.1, BH-SPP1, 3.2e-18
YP_007173001.1, Bl-MGAS315, 5.2
YP_007180745.1, BH-Giles, 0.4
YP_007185915.1, BH-Lb338, 1.8e-20
YP_007191296.1, BH-Giles, 9.0
YP_007212314.1, BH-Lb338, 0.0
YP_007221412.1, BH-SPP1, 3.6
YP_007234142.1, BH-Giles, 7.4
YP_007236360.1, BH-SPP1, 0.0
YP_007236612.1, BH-phiETA, 0.0
YP_007236673.1, BH-phiETA, 0.0
YP_007236703.1, BH-SPP1, 0.0
YP_007237165.1, BH-SPP1, 0.0
YP_007273431.1, BH-Giles, 0.0
YP_007315652.1, BH-SPP1, 6.8
YP_007334273.1, BH-Lb338, 1e-05
YP_007335213.1, BH-Giles, 5.7
YP_007360270.1, BH-Giles, 7.6
YP_007364758.1, Bl-MGAS315, 6.2
YP_007385327.1, BH-phiETA, 0.0
YP_007392292.1, Bl-MGAS315, 0.0
YP_007392295.1, Bl-MGAS315, 0.0
YP_007392398.1, BH-phiETA, 0.0
YP_007394051.1, BH-SPP1, 0.0
YP_007394711.1, BH-SPP1, 0.0
YP_007394835.1, BH-Lb338, 9.6
YP_007414098.1, BH-phiETA, 0.0
YP_007414727.1, BH-Lb338, 0.0
YP_007414728.1, BH-SPP1, 1.6e-21
YP_007415050.1, Bl-MGAS315, 2.7e-08
YP_007415056.1, BH-SPP1, 0.0
YP_007419402.1, BH-SPP1, 0.0
YP_007419536.1, BH-SPP1, 0.0
YP_007419900.1, BH-SPP1, 0.0
YP_007420464.1, BH-SPP1, 0.0
YP_007421393.1, BH-SPP1, 0.0
YP_007424344.1, BH-SPP1, 0.0
YP_007424584.1, BH-SPP1, 0.0
YP_007425804.1, BH-Lb338, 3.5e-16
YP_007444792.1, Bl-MGAS315, 3.8
YP_007444801.1, BH-SPP1, 0.0
YP_007446092.1, BH-Lb338, 3.600000000000001e-21
YP_007446105.1, BH-Lb338, 0.45
YP_007453787.1, BH-SPP1, 2.5000000000000002e-22
YP_007454057.1, BH-SPP1, 8.2e-24
YP_007478340.1, BH-SPP1, 0.0
YP_007479099.1, BH-SPP1, 2.5e-39
YP_007480273.1, BH-SPP1, 0.0
YP_007481493.1, BH-SPP1, 1.54e-44
YP_007485330.1, BH-SPP1, 0.0
YP_007501258.1, BH-phiETA, 4.6
YP_007508891.1, BH-Lb338, 5.8e-05
YP_007530869.1, Bl-MGAS315, 4.7
YP_007575954.1, BH-Giles, 9.1
YP_007578038.1, BH-SPP1, 0.0
YP_007580046.1, BH-SPP1, 0.0
YP_007582011.1, BH-SPP1, 0.0
YP_007584025.1, BH-SPP1, 0.0
YP_007585992.1, BH-SPP1, 0.0
YP_007587590.1, Bl-MGAS315, 0.0
YP_007588017.1, BH-phiETA, 0.0
YP_007602338.1, BH-phiETA, 0.0
YP_007604763.1, BH-phiETA, 0.0
YP_007605472.1, BH-phiETA, 0.0
YP_007607899.1, BH-phiETA, 0.0
YP_007619754.1, BH-SPP1, 0.0
YP_007621738.1, BH-SPP1, 0.0
YP_007623727.1, BH-SPP1, 0.0
YP_007639339.1, BH-Lb338, 0.00017
YP_007645910.1, BH-Giles, 1.0
YP_007665665.1, BH-Lb338, 0.0074
YP_007665834.1, BH-Lb338, 1.2e-05
YP_007666131.1, BH-Lb338, 1.4e-05
YP_007666211.1, BH-Lb338, 0.0011
YP_007669012.1, BH-Lb338, 1.4e-05
YP_007670566.1, BH_Fam3, 4.6
YP_012752.1, BH-phiETA, 0.0
YP_013895.1, BH-SPP1, 0.48
YP_017100.1, BH-SPP1, 0.0
YP_020721.1, BH-SPP1, 0.0
YP_021088.1, BH-SPP1, 9.8
YP_025042.1, Bl-MGAS315, 3.9e-24
YP_026737.1, BH-SPP1, 0.0
YP_029749.1, BH-SPP1, 0.0
YP_030040.1, BH-SPP1, 0.0
YP_030375.1, BH-SPP1, 9.8
YP_032841.1, BH-Giles, 4.2
YP_034328.1, BH-Giles, 3.9
YP_035316.1, BH-Lb338, 2.8
YP_038285.1, BH-SPP1, 9.8
YP_040906.1, BH-phiETA, 0.0
YP_041419.1, BH-SPP1, 0.0
YP_043073.1, BH-phiETA, 0.0
YP_043990.1, BH-SPP1, 0.0
YP_059376.1, BH-phiETA, 0.0
YP_060312.1, BH-SPP1, 1.5000000000000001e-21
YP_060446.1, Bl-MGAS315, 9.4e-40
YP_060522.1, BH-SPP1, 4.2999999999999997e-38
YP_060667.1, BH-SPP1, 9.6e-22
YP_060869.1, BH-SPP1, 8.3e-18
YP_078667.1, BH-Lb338, 0.0
YP_078744.1, BH-phiETA, 0.0
YP_080694.2, BH-SPP1, 0.0
YP_080705.1, Bl-MGAS315, 0.024
YP_084995.1, BH-SPP1, 0.0
YP_098404.1, BH-SPP1, 7.5
YP_146395.1, BH-Giles, 0.0
YP_164732.1, BH-Lb338, 0.0
YP_174424.1, BH-Lb338, 0.0
YP_174848.1, BH-SPP1, 0.0
YP_176313.1, BH-SPP1, 0.0
YP_185273.1, BH-phiETA, 0.0
YP_207660.1, BH-Lb338, 0.029
YP_210718.1, BH-SPP1, 7.5
YP_223900.1, BH-phiETA, 0.0
YP_238503.1, Bl-MGAS315, 0.0
YP_239507.1, BH-phiETA, 0.0
YP_239583.1, BH-Giles, 0.0
YP_239661.1, BH-Giles, 0.0
YP_239738.1, BH-Giles, 0.0
YP_239813.1, BH-SPP1, 0.0
YP_239875.1, BH-phiETA, 0.0
YP_239951.1, BH-phiETA, 0.0
YP_240019.1, BH-phiETA, 0.0
YP_240091.1, BH-phiETA, 0.0
YP_240169.1, BH-phiETA, 0.0
YP_240178.1, Bl-MGAS315, 2.0
YP_240248.1, BH-phiETA, 0.0
YP_240397.1, BH-phiETA, 0.0
YP_240472.1, BH-phiETA, 0.0
YP_240549.1, BH-phiETA, 0.0
YP_240622.1, BH-phiETA, 0.0
YP_240688.1, BH-phiETA, 0.0
YP_240762.1, BH-phiETA, 0.0
YP_240835.1, BH-phiETA, 0.0
YP_253668.1, BH-phiETA, 0.0
YP_254258.1, BH-phiETA, 0.0
YP_278502.1, BH-phiETA, 9.9
YP_280446.1, BH-SPP1, 1.3e-18
YP_280699.1, BH-SPP1, 3e-22
YP_282370.1, Bl-MGAS315, 0.0
YP_282787.1, BH-phiETA, 0.0
YP_329279.1, Bl-MGAS315, 0.0
YP_329385.1, Bl-MGAS315, 0.0
YP_338147.1, BH-SPP1, 0.0
YP_338198.1, BH-SPP1, 0.0
YP_358773.1, Bl-MGAS315, 0.0
YP_398558.1, BH-SPP1, 0.00026
YP_417173.1, BH-Giles, 0.0
YP_459979.1, BH-SPP1, 0.0
YP_471301.1, BH-Giles, 1.6
YP_487352.1, Bl-MGAS315, 1.3
YP_494088.1, BH-phiETA, 0.0
YP_494579.1, BH-SPP1, 0.0
YP_500040.1, BH-phiETA, 0.0
YP_500526.1, BH-Giles, 0.0
YP_500666.1, BH-SPP1, 0.0
YP_512324.1, BH-SPP1, 0.0
YP_518782.1, BH-SPP1, 1.7
YP_529375.1, Bl-MGAS315, 0.021
YP_535193.1, BH-phiETA, 0.0
YP_535689.1, BH-phiETA, 0.0
YP_568862.1, Bl-MGAS315, 5.3
YP_580689.1, Bl-MGAS315, 1.6
YP_593428.1, BH_Fam3, 0.32
YP_596317.1, BH-SPP1, 3e-22
YP_596574.1, BH-SPP1, 1.6e-18
YP_597157.1, BH-phiETA, 0.0
YP_598198.1, BH-SPP1, 3e-22
YP_598449.1, Bl-MGAS315, 0.0
YP_598920.1, BH-SPP1, 3e-22
YP_599356.1, Bl-MGAS315, 0.41
YP_600188.1, BH-SPP1, 4.100000000000001e-21
YP_601046.1, BH-phiETA, 0.0
YP_602108.1, BH-SPP1, 3e-22
YP_602370.1, Bl-MGAS315, 0.0
YP_602780.1, BH-SPP1, 5.7e-38
YP_609644.1, BH-Lb338, 1.2e-05
YP_619699.1, BH-SPP1, 4.4
YP_654935.1, BH-Lb338, 0.18
YP_655137.1, BH-Lb338, 0.0028
YP_655320.1, BH-Lb338, 0.032
YP_655719.1, BH-Lb338, 0.00087
YP_696017.1, BH-SPP1, 0.0
YP_696432.1, BH-Lb338, 0.63
YP_769924.1, BH-Giles, 3.4
YP_804488.1, BH-Lb338, 2e-25
YP_804489.1, BH-SPP1, 6e-20
YP_807114.1, Bl-MGAS315, 0.0
YP_809104.1, BH-SPP1, 0.0
YP_811368.1, BH-SPP1, 0.0
YP_813749.1, BH-SPP1, 4.0
YP_845252.1, Bl-MGAS315, 6.3
YP_849433.1, BH-SPP1, 1.4999999999999999e-40
YP_849493.1, BH-SPP1, 1.2
YP_860405.1, BH-phiETA, 8.0
YP_862448.1, BH-Giles, 0.0
YP_874003.1, BH-Giles, 0.0
YP_878232.1, BH-SPP1, 0.0
YP_908843.1, BH-SPP1, 0.0
YP_918942.1, BH-SPP1, 0.0
YP_934434.1, BH_Fam3, 4.2
YP_950553.1, BH-SPP1, 8.6e-25
YP_950617.1, BH-phiETA, 0.0
YP_950680.1, BH-phiETA, 0.0
YP_964879.1, BH_Fam3, 3.6
