Prot RefSeq, Name, E Value
YP_001386544.1, U_TM_T4-CPX, 0.65
YP_001387718.1, TM-P2, 0.69
YP_001388405.1, TIGR01760, 0.06
YP_001388760.1, U_TM_TP-C, 0.0011
YP_001389973.1, U_TM_T4-CPX, 0.63
YP_001391147.1, TM-SPP1, 9.599999999999999e-38
YP_001391241.1, TM-P2, 2.1
YP_001391645.1, TM-phiC2, 0.0
YP_001391992.1, TIGR01760, 0.0045
YP_001392308.1, U_TM_TP-C, 5e-05
YP_001392471.1, TIGR01760, 4.0999999999999995e-42
YP_001393644.1, U_TM_T4-RSM, 1.7
YP_001393694.1, TIGR01760, 1.8
YP_001393831.1, TM-P2, 3.9
YP_001395049.1, TM_Fam3, 9.9
YP_001395231.1, U_TM_CT-IMP, 0.00011
YP_001395324.1, U_TM_CT-IMP, 0.00011
YP_001395427.1, TM-Lam, 0.39
YP_001396014.1, TM-SPP1, 3.2e-38
YP_001396629.1, TM_Fam1, 0.0
YP_001398201.1, TIGR02675, 0.42
YP_001405883.1, TIGR02675, 5.4e-23
YP_001405884.1, U_TM_CT-DMS3, 0.24
YP_001408977.1, TM_Fam16, 7.2
YP_001410694.1, TM-phiC2, 8.8
YP_001411507.1, TM-Lam, 0.58
YP_001412195.1, U_TM_CT-IMP, 0.0
YP_001413380.1, TM-phiC2, 5.6
YP_001417688.1, TM_Fam7, 1.9
YP_001418051.1, U_TM_CT-IMP, 0.0
YP_001418248.1, TM-Lam, 7.2
YP_001418527.1, TM_Fam1, 0.0
YP_001418528.1, TM_Fam1, 0.0
YP_001418600.1, U_TM_CT-DMS3, 0.0
YP_001418758.1, TM_Fam5, 2.3
YP_001418931.1, TIGR02675, 0.28
YP_001419365.1, TM-SuMu, 4.2e-31
YP_001419937.1, U_TM_T4-CPX, 0.27
YP_001420965.1, TM-P2, 0.73
YP_001422458.1, TM_Fam1, 4.1
YP_001427450.1, TIGR02675, 2.0
YP_001429951.1, TM_Fam1, 0.0
YP_001432908.1, TM_Fam5, 8.4e-06
YP_001436356.1, TM_Fam13, 4.8
YP_001437144.1, U_TM_CT-IMP, 0.0
YP_001439099.1, TIGR02675, 1.2e-18
YP_001439500.1, TM-phiC2, 1.6
YP_001439518.1, TM-phiC2, 1.6
YP_001440870.1, TM_Fam1, 0.62
YP_001441486.1, U_TM_TP-C, 0.0
YP_001442531.1, TIGR01760, 0.0
YP_001449304.1, U_TM_CT-IMP, 0.0
YP_001450142.1, U_TM_T4-CPX, 0.13
YP_001453415.1, U_TM-PNJ, 0.0
YP_001456745.1, TM-SPP1, 1.7e-18
YP_001457683.1, TIGR01760, 0.0
YP_001461763.1, U_TM-PNJ, 8.9
YP_001462114.1, TIGR01760, 9.7e-39
YP_001462117.1, TM_Fam1, 0.0
YP_001462506.1, TM-DMS3, 0.0
YP_001466823.1, TM-P2, 8.0
YP_001468402.1, TIGR02675, 1.1e-16
YP_001468653.1, TIGR01760, 0.0
YP_001468798.1, U_TM_CT-IMP, 0.0
YP_001468855.1, TM_Fam1, 0.0
YP_001468947.1, U_TM_CT-DMS3, 0.0
YP_001469171.1, U_TM_CT-DMS3, 0.0
YP_001469220.1, TM-SPP1, 9.8e-35
YP_001469222.1, TM_Fam1, 5.6
YP_001469247.1, TIGR02675, 3e-08
YP_001469526.1, TM-T4, 5.6e-26
YP_001470488.1, TM-Lam, 0.0077
YP_001471355.1, TM-P2, 0.24
YP_001471441.1, TIGR01541, 2.8
YP_001472172.1, TIGR02675, 3.8
YP_001472547.1, TM-HK97, 8.1
YP_001474529.1, TM_Fam1, 7.4
YP_001477093.1, TIGR01760, 0.0
YP_001477829.1, TM-phiC2, 8.0
YP_001478671.1, TIGR02675, 5.9
YP_001480501.1, TM-SPP1, 6.8
YP_001480550.1, TM-HK97, 0.32
YP_001480596.1, U_TM-PNJ, 3.3
YP_001484056.1, U_TM_T4-CPX, 2.0
YP_001487465.1, U_TM_ViI, 3.1
YP_001487615.1, U_TM_ViI, 1.4
YP_001487954.1, U_TM_T4-CPX, 0.081
YP_001487972.1, U_TM_CT-IMP, 0.083
YP_001488403.1, TM-Lam, 2.8
YP_001488910.1, TM_Fam16, 7.5
YP_001489561.1, TM-Lam, 1.9
YP_001490571.1, TM_Fam1, 0.0
YP_001490822.1, TM-P2, 0.18
YP_001491594.1, U_TM_TP-C, 6.300000000000001e-21
YP_001491675.1, U_TM_TP-C, 2.7e-21
YP_001496623.1, TM_Fam1, 1.7
YP_001496737.1, TIGR01760, 2.7
YP_001499713.1, TIGR01541, 0.84
YP_001501718.1, TM-Lam, 7.8
YP_001503843.1, TM-HK97, 5.1
YP_001504088.1, TIGR01541, 7.2
YP_001507511.1, TM_Fam7, 3.5
YP_001512236.1, U_TM_T4-CPX, 0.031
YP_001515497.1, TM-SPP1, 5.7
YP_001517070.1, TM_Fam1, 2.0
YP_001518603.1, TM-P2, 1.2e-05
YP_001520167.1, TM_Fam5, 0.45
YP_001523489.1, U_TM-PNJ, 1.8
YP_001523801.1, TM-Lam, 3.7
YP_001524037.1, U_TM_CT-IMP, 0.0
YP_001525081.1, TIGR01760, 2.8e-32
YP_001526258.1, TM_Fam7, 5.9
YP_001526448.1, TM_Fam9, 3.6
YP_001532073.1, TM_Fam1, 2.7
YP_001532564.1, TM_Fam1, 8.0
YP_001533504.1, U_TM_CT-IMP, 0.0
YP_001538374.1, TIGR02675, 3.2
YP_001543325.1, TIGR01760, 1.5e-26
YP_001544142.1, TIGR01760, 2.3e-26
YP_001544184.1, TM_Fam13, 1.1
YP_001552349.1, TIGR01760, 2.0999999999999997e-42
YP_001553235.1, TM_Fam1, 0.0
YP_001554578.1, TIGR02675, 4.2e-18
YP_001555317.1, U_TM_TP-C, 0.0
YP_001556474.1, TIGR02675, 1.7
YP_001557739.1, TM-P2, 1.7
YP_001557914.1, U_TM2675motif, 0.0
YP_001560051.1, TM-phiC2, 0.0
YP_001561982.1, TM_Fam5, 8.6
YP_001562360.1, TM-DMS3, 2.8999999999999996e-23
YP_001562671.1, TM-DMS3, 8.7e-09
YP_001563611.1, TIGR01760, 7.3e-32
YP_001563645.1, TIGR01760, 7.3e-32
YP_001563838.1, TM_Fam5, 3.9
YP_001564181.1, TIGR01541, 8.9
YP_001564278.1, U_TM-PNJ, 0.0
YP_001564467.1, TM-DMS3, 0.0
YP_001564995.1, TIGR02675, 4.0
YP_001565100.1, U_TM_CT-IMP, 0.0
YP_001565690.1, U_TM_CT-IMP, 1.1e-05
YP_001565904.1, TM_Fam10, 7.1
YP_001567296.1, TM-P2, 6.4
YP_001567566.1, TM-P2, 3.5
YP_001567744.1, TM-P2, 1.1
YP_001567884.1, TM-P2, 5.7
YP_001567907.1, TM-P2, 0.028
YP_001574207.1, TM_Fam1, 0.62
YP_001575329.1, TM_Fam1, 0.0
YP_001575371.1, TIGR02675, 6.3
YP_001575837.1, TIGR01760, 1.9e-19
YP_001575877.1, TIGR02675, 6.3
YP_001577137.1, U_TM_T4-PS, 9.4
YP_001588369.1, TM_Fam1, 0.0
YP_001588439.1, TM_Fam1, 2.3e-19
YP_001595318.1, TM-T4, 4.9e-24
YP_001595892.1, TIGR02675, 2.5000000000000002e-21
YP_001600060.1, U_TM_T4-RSM, 4.0
YP_001600498.1, TM_Fam1, 8.1
YP_001603192.1, TIGR01760, 4.1
YP_001604144.1, TMP, 4.5
YP_001605544.1, TM_Fam1, 0.44
YP_001605983.1, TM_Fam1, 2.5e-09
YP_001606649.1, U_TM-PNJ, 0.0
YP_001608779.1, U_TM_TP-C, 4.6e-30
YP_001608940.1, U_TM_TP-C, 4.6e-30
YP_001609291.1, TM-Lam, 2.1
YP_001609587.1, TM_Fam1, 0.0
YP_001609632.1, TM_Fam1, 0.0
YP_001609741.1, TM_Fam1, 0.0
YP_001609980.1, TM_Fam1, 7.900000000000001e-26
YP_001610078.1, TM_Fam1, 0.0
YP_001610122.1, U_TM_TP-C, 9.9
YP_001610553.1, TM_Fam1, 0.0
YP_001612727.1, TM_Fam13, 3.5e-09
YP_001614422.1, U_TM_ViI, 0.32
YP_001620612.1, TM_Fam1, 1.7e-22
YP_001624883.1, U_TM_T4-CPX, 2.0
YP_001629593.1, TIGR02675, 7e-17
YP_001631498.1, TM-SuMu, 1.7000000000000002e-27
YP_001632286.1, TM_Fam1, 7.0
YP_001633040.1, TM_Fam1, 2.2999999999999997e-24
YP_001635760.1, TM_Fam13, 8.8e-18
YP_001636523.1, TIGR02675, 1.1
YP_001638894.1, U_TM_CT-IMP, 0.0
YP_001641848.1, TM-Lam, 9.5
YP_001642954.1, TM-P2, 5.3
YP_001644428.1, TM-Lam, 4.0
YP_001644881.1, TM-P2, 0.29
YP_001645931.1, U_TM_T4-CPX, 0.25
YP_001646217.1, TM-SPP1, 5.500000000000001e-35
YP_001646219.1, TM-SPP1, 1.8e-24
YP_001646220.1, TM-SPP1, 0.0
YP_001646380.1, U_TM_CT-IMP, 0.0
YP_001646948.1, TM-P2, 4.3
YP_001647129.1, U_TM_T4-CPX, 0.052
YP_001650502.1, TIGR01541, 6.3
YP_001650902.1, TIGR01760, 3.5000000000000004e-32
YP_001651132.1, TM_Fam3, 8.5
YP_001651876.1, TIGR02675, 2.4
YP_001660185.1, TM-HK97, 2.4
YP_001660893.1, TM-Lam, 0.16
YP_001662892.1, TM-SPP1, 8.2e-41
YP_001663191.1, TM_Fam1, 8.7
YP_001663822.1, TIGR02675, 6.8
YP_001665122.1, TM_Fam1, 8.7
YP_001665516.1, TIGR02675, 5.5
YP_001667459.1, TM-SuMu, 0.0
YP_001668505.1, TM-P2, 2.4
YP_001669623.1, U_TM-PNJ, 0.0
YP_001670588.1, TM-HK97, 1.6
YP_001673562.1, TIGR01760, 1.5e-30
YP_001674645.1, TM-Lam, 4.7
YP_001675675.1, U_TM_T4-PS, 4.1
YP_001676082.1, TIGR01760, 8.7
YP_001676899.1, TM-P2, 1.2
YP_001677424.1, TIGR02675, 2.1
YP_001678684.1, U_TM_CT-IMP, 5.8e-05
YP_001681054.1, TM-Lam, 1.1
YP_001681393.1, TM-SPP1, 7.9e-33
YP_001681489.1, TM-SPP1, 6.2e-38
YP_001683448.1, TM_Fam13, 2.8
YP_001684232.1, TM_Fam1, 2.2
YP_001685119.1, TM_Fam1, 0.0
YP_001685530.1, TM_Fam3, 5.4e-08
YP_001686759.1, TIGR01760, 2.7000000000000003e-43
YP_001686888.1, U_TM-PNJ, 7.6e-05
YP_001692472.1, TIGR01760, 7.8
YP_001693484.1, U_TM_CT-IMP, 0.0
YP_001693537.1, U_TM_TP-C, 0.0
YP_001694052.1, TIGR01760, 0.11
YP_001694107.1, U_TM_T4-CPX, 0.0041
YP_001696014.1, TM-P2, 0.012
YP_001697506.1, TM-phiC2, 0.0
YP_001699124.1, TM_Fam1, 4.7
YP_001699363.1, TM_Fam1, 0.0
YP_001699907.1, U_TM_T4-CPX, 4.2e-05
YP_001707180.1, TIGR02675, 7.6e-22
YP_001707703.1, TM_Fam1, 9.9e-20
YP_001707960.1, U_TM_TP-C, 0.00078
YP_001708237.1, TM-P2, 3.3
YP_001708803.1, TM_Fam16, 3.8
YP_001711271.1, TM_Fam16, 9.3
YP_001712525.1, TM_Fam1, 0.0
YP_001714505.1, TIGR02675, 1.4e-22
YP_001714831.1, U_TM_T4-PSSM2, 1.7
YP_001715148.1, TM-P2, 4.5
YP_001718720.1, TIGR01760, 0.0
YP_001718956.1, TM-SuMu, 5.2e-33
YP_001719664.1, TIGR01760, 1.1e-17
YP_001719987.1, TM_Fam1, 1.8e-19
YP_001721033.1, TIGR01760, 0.0
YP_001721080.1, TIGR01760, 0.0
YP_001721545.1, TM_Fam1, 2.5e-09
YP_001721843.1, TM_Fam1, 7.4e-17
YP_001722168.1, TM_Fam1, 0.58
YP_001724223.1, U_TM-PNJ, 0.00013
YP_001725071.1, U_TM-PNJ, 0.0
YP_001725708.1, TIGR01760, 0.0
YP_001728317.1, TIGR01760, 1.1e-25
YP_001730367.1, U_TM-PNJ, 0.0
YP_001733476.1, TM-Lam, 5.3
YP_001738269.1, U_TM_T4-PS, 5.4
YP_001739348.1, TM-P2, 2.6
YP_001742070.1, U_TM-PNJ, 0.0
YP_001742718.1, U_TM-PNJ, 8.9
YP_001743259.1, U_TM_CT-IMP, 0.0
YP_001746294.1, TIGR01760, 0.0
YP_001748223.1, TM_Fam1, 2.8e-36
YP_001750782.1, U_TM_CT-IMP, 0.0
YP_001754663.1, TM_Fam1, 0.0
YP_001756810.1, TM_Fam1, 1e-20
YP_001757616.1, U_TM_CT-IMP, 0.0
YP_001757815.1, TIGR01760, 0.0
YP_001758257.1, TM_Fam9, 4.4
YP_001768112.1, TM_Fam1, 0.14
YP_001769995.1, TM_Fam14, 1.4
YP_001770046.1, TIGR02675, 5.5
YP_001770918.1, TIGR01760, 2.4e-16
YP_001772682.1, TM_Fam3, 0.0
YP_001775038.1, TIGR01760, 0.0
YP_001775337.1, U_TM_T4-PSSM2, 1.6
YP_001775715.1, TIGR01760, 0.0
YP_001775858.1, TM_Fam1, 1.1e-41
YP_001776774.1, TM_Fam1, 2.9e-06
YP_001780243.1, TM-T4, 6.3
YP_001780248.1, U_TM_T4-CPX, 0.63
YP_001781188.1, TM-HK97, 6.4
YP_001781480.1, TM-P2, 0.89
YP_001781727.1, TM-SPP1, 0.0
YP_001782112.1, TM_Fam1, 0.0
YP_001782309.1, TIGR01760, 0.0045
YP_001782664.1, U_TM_TP-C, 0.00012
YP_001784017.1, TM-SuMu, 0.0
YP_001784486.1, TM_Fam1, 0.0
YP_001785958.1, U_TM_T4-CPX, 0.56
YP_001787260.1, TM-SPP1, 2.9e-43
YP_001787312.1, TM-P2, 0.61
YP_001788012.1, TIGR01760, 0.0035
YP_001788348.1, U_TM_TP-C, 0.0023
YP_001790604.1, U_TM_T4-PMH1, 7.4
YP_001790754.1, TM_Fam9, 1.3
YP_001790865.1, U_TM_ViI, 9.5
YP_001790972.1, TM_Fam12, 2.2
YP_001791266.1, U_TM_CT-IMP, 0.0
YP_001792069.1, TM_Fam16, 1.2e-17
YP_001799864.1, U_TM_CT-DMS3, 0.43
YP_001800820.1, U_TM_TP-C, 0.00012
YP_001814297.1, U_TM_T4-CPX, 1.1
YP_001818516.1, TM_Fam9, 9.7
YP_001819817.1, TM-P2, 0.047
YP_001820310.1, TM_Fam1, 3.8e-05
YP_001823582.1, TM_Fam5, 1.5e-20
YP_001824370.1, U_TM_CT-IMP, 0.097
YP_001826106.1, TIGR02675, 7.5
YP_001828666.1, U_TM_TP-C, 0.27
YP_001829346.1, U_TM_T4-PSSM2, 0.99
YP_001829727.1, TM_Fam1, 3.4999999999999996e-42
YP_001829857.1, TIGR01760, 0.0
YP_001829961.1, TM_Fam1, 3.4999999999999996e-42
YP_001830875.1, TM_Fam1, 5.8e-05
YP_001832022.1, TM_Fam9, 2.1
YP_001834271.1, TIGR02675, 8.4
YP_001835243.1, TIGR01760, 0.74
YP_001835307.1, U_TM_T4-CPX, 0.0018
YP_001841793.1, TIGR02675, 0.24
YP_001841978.1, U_TM_ViI, 9.4
YP_001842050.1, TIGR02675, 9.1e-07
YP_001842228.1, U_TM_T4-CPX, 0.67
YP_001843294.1, U_TM_CT-IMP, 0.0011
YP_001843501.1, U_TM_T4-PS, 1.9
YP_001844323.1, U_TM_T4-CPX, 0.83
YP_001845060.1, TM-P2, 4.5
YP_001845719.1, TIGR02675, 4.9e-22
YP_001847376.1, TM_Fam1, 8.8
YP_001847382.1, TIGR02675, 8.7e-22
YP_001848818.1, TIGR02675, 6.5
YP_001849086.1, TM_Fam1, 2.2
YP_001853860.1, TM_Fam16, 8.8
YP_001854762.1, TIGR02675, 2.6e-07
YP_001863991.1, TM-Lam, 7.1
YP_001864769.1, U_TM_CT-DMS3, 0.0031
YP_001864771.1, TM_Fam5, 9.5
YP_001865057.1, TM_Fam5, 7.8e-07
YP_001865077.1, TM-P2, 0.19
YP_001866084.1, TM-P2, 1.6e-16
YP_001868209.1, TM-Lam, 0.33
YP_001869815.1, TM-P2, 6.1
YP_001871227.1, TM_Fam1, 0.58
YP_001871802.1, TM_Fam1, 2.5e-09
YP_001872297.1, TIGR01760, 0.0
YP_001873695.1, TIGR01760, 0.0
YP_001873983.1, TIGR01760, 1.1e-17
YP_001875968.1, TIGR01541, 1.5
YP_001876922.1, U_TM_ViI, 3.4
YP_001877953.1, TIGR02675, 0.0061
YP_001879574.1, U_TM-PNJ, 0.0
YP_001880074.1, U_TM-PNJ, 0.0
YP_001880961.1, TIGR01760, 0.0
YP_001884323.1, TM-Lam, 0.74
YP_001884354.1, TM-Lam, 0.41
YP_001885155.1, TM-SPP1, 0.0
YP_001886126.1, TIGR02675, 0.2
YP_001886438.1, U_TM_TP-C, 0.0
YP_001886912.1, TM_Fam1, 0.0
YP_001887171.1, TM-Lam, 6.7
YP_001887182.1, TM-P2, 0.43
YP_001887398.1, TM-P2, 4.4
YP_001891873.1, U_TM2675motif, 5.2
YP_001892279.1, TIGR02675, 2.0
YP_001904295.1, TIGR02675, 5.1
YP_001906536.1, U_TM_TP-C, 0.0
YP_001907330.1, TM_Fam14, 9.5
YP_001910180.1, TIGR01760, 0.71
YP_001910359.1, TIGR01760, 8.7
YP_001911730.1, U_TM_ViI, 6.5
YP_001913484.1, U_TM_ViI, 2.3
YP_001914571.1, U_TM_TP-C, 0.0
YP_001916203.1, TM_Fam3, 8.3
YP_001919507.1, TM-Lam, 0.82
YP_001919539.1, TM-Lam, 1.5
YP_001920288.1, TM-phiC2, 0.0
YP_001921102.1, U_TM_CT-IMP, 0.0054
YP_001921489.1, U_TM_TP-C, 0.0
YP_001922113.1, TM-Lam, 1.2
YP_001922331.1, TM-P2, 0.22
YP_001922645.1, TM-P2, 2.8
YP_001923919.1, TIGR02675, 1.6
YP_001924120.1, U_TM_CT-IMP, 0.0
YP_001925365.1, U_TM2675motif, 3.9e-18
YP_001926882.1, U_TM_CT-DMS3, 2.9e-05
YP_001927548.1, TM-Lam, 3.5
YP_001930812.1, TM-Lam, 0.12
YP_001931103.1, TM-P2, 2.5
YP_001936044.1, U_TM_CT-DMS3, 1.5e-09
YP_001936119.1, U_TM_TP-C, 0.92
YP_001944149.1, TM-Lam, 0.19
YP_001948063.1, U_TM_TP-C, 0.18
YP_001949012.1, U_TM_CT-DMS3, 1.2000000000000001e-29
YP_001949854.1, TM-SPP1, 0.0
YP_001951778.1, TM-phiC2, 3.0
YP_001953710.1, U_TM_CT-DMS3, 0.17
YP_001955090.1, U_TM_TP-C, 7.1e-08
YP_001967876.1, TM_Fam3, 8.5
YP_001968294.1, U_TM_CT-DMS3, 1.9e-18
YP_001968716.1, TIGR02675, 2.4
YP_001970219.1, U_TM_TP-C, 0.0
YP_001970917.1, TIGR01760, 0.0
YP_001971687.1, U_TM_CT-DMS3, 5.1000000000000005e-26
YP_001974008.1, TIGR02675, 8.7
YP_001974373.1, TIGR02675, 6.0000000000000006e-21
YP_001975230.1, TIGR01760, 0.0
YP_001976063.1, TIGR01760, 0.0
YP_001976667.1, U_TM-PNJ, 0.0
YP_001977887.1, TM-Lam, 2.7
YP_001977912.1, U_TM_TP-C, 4.9
YP_001979904.1, TM_Fam1, 8.6
YP_001982088.1, TM-P2, 9.7
YP_001982604.1, TM-P2, 8.5
YP_001983500.1, TM_Fam16, 6e-18
YP_001986105.1, TM_Fam1, 8.5
YP_001986508.1, TM_Fam1, 6.1
YP_001986938.1, U_TM_CT-IMP, 0.0
YP_001987063.1, U_TM_CT-IMP, 0.0
YP_001987281.1, TM-SPP1, 1.1999999999999999e-42
YP_001987878.1, TM_Fam1, 2.1
YP_001987980.1, TM-HK97, 7.5
YP_001988799.1, U_TM-PNJ, 7.8
YP_001989730.1, TIGR01760, 4.4e-37
YP_001991109.1, U_TM_CT-IMP, 0.0
YP_001992706.1, TIGR02675, 1.9
YP_001992963.1, U_TM_CT-DMS3, 8.8e-16
YP_001993403.1, TM_Fam1, 0.12
YP_001994483.1, U_TM_TP-C, 4.100000000000001e-21
YP_001994572.1, U_TM_TP-C, 7.9e-21
YP_001994665.1, U_TM_TP-C, 1.2000000000000002e-21
YP_001994756.1, U_TM_TP-C, 1.2000000000000002e-21
YP_001994845.1, U_TM_TP-C, 0.38
YP_001995184.1, TIGR01760, 0.0
YP_001997250.1, TM-P2, 0.21
YP_001999908.1, TM_Fam3, 2.1
YP_002002035.1, U_TM2675motif, 1.5e-20
YP_002003862.1, U_TM_CT-DMS3, 0.0
YP_002004003.1, TIGR02675, 0.00026
YP_002014231.1, TIGR02675, 6.9e-09
YP_002014343.1, TIGR01760, 0.0
YP_002014490.1, TIGR01760, 0.0
YP_002014637.1, U_TM_CT-DMS3, 1.4000000000000002e-27
YP_002015317.1, TM_Fam3, 6.5
YP_002016620.1, TM-Lam, 9.0
YP_002016983.1, TIGR01760, 2.3
YP_002027272.1, TIGR01760, 0.0
YP_002028873.1, TIGR02675, 2.8e-18
YP_002030131.1, TIGR02675, 3.9
YP_002037288.1, U_TM_T4-CPX, 0.0016
YP_002040243.1, U_TM_CT-IMP, 0.0
YP_002040328.1, TM_Fam1, 8.8e-17
YP_002041858.1, U_TM_CT-IMP, 0.0
YP_002041968.1, TIGR01760, 0.0
YP_002043321.1, TIGR01760, 0.0
YP_002043458.1, TIGR01760, 2.1e-27
YP_002045045.1, U_TM_CT-IMP, 0.0
YP_002047221.1, TIGR01760, 0.0
YP_002048198.1, TIGR01760, 5.8e-28
YP_002113623.1, TIGR02675, 9.6e-20
YP_002113667.1, U_TM_CT-IMP, 0.0
YP_002115115.1, TM_Fam1, 0.0
YP_002117162.1, TM_Fam1, 0.0
YP_002117576.1, U_TM-PNJ, 0.0
YP_002117681.1, TM_Fam1, 0.0
YP_002122214.1, TIGR01760, 3.2
YP_002122264.1, TM-Lam, 2.2
YP_002128489.1, TM_Fam1, 2.9e-40
YP_002133524.1, U_TM-PNJ, 8.4
YP_002133990.1, U_TM_T4-PMH1, 9.8
YP_002134371.1, TM_Fam1, 4.1e-16
YP_002135031.1, U_TM_T4-PS, 3.7
YP_002137084.1, TM-P2, 2.0
YP_002137593.1, TM-Lam, 1.8
YP_002138116.1, TM_Fam7, 5.8
YP_002143226.1, U_TM_TP-C, 0.0
YP_002143278.1, TIGR01760, 0.0
YP_002147578.1, TIGR01760, 0.0
YP_002147631.1, TIGR01760, 0.0
YP_002149122.1, TIGR01760, 1.7e-28
YP_002149421.1, U_TM_TP-C, 0.0
YP_002150290.1, U_TM-PNJ, 0.0
YP_002150693.1, TIGR02675, 1.4e-30
YP_002151449.1, TM_Fam1, 8.1e-07
YP_002151696.1, U_TM_TP-C, 0.0
YP_002152731.1, TM-DMS3, 5.5
YP_002154181.1, TM_Fam1, 0.0
YP_002154272.1, TM_Fam1, 0.0
YP_002154387.1, U_TM_TP-C, 0.0
YP_002215252.1, U_TM_CT-IMP, 0.0
YP_002216018.1, TM_Fam1, 0.0
YP_002216704.1, TIGR01760, 0.0
YP_002221456.1, TM-SuMu, 2.6e-24
YP_002223202.1, TIGR01760, 8.1
YP_002223965.1, U_TM_TP-C, 2.1e-20
YP_002226260.1, U_TM_CT-IMP, 0.0
YP_002239931.1, TM_Fam1, 8.5e-22
YP_002241339.1, U_TM_CT-DMS3, 0.0
YP_002241441.1, U_TM_TP-C, 0.92
YP_002241525.1, U_TM_TP-C, 0.89
YP_002241598.1, TIGR02675, 2.7e-08
YP_002241699.1, TIGR02675, 7.3e-09
YP_002241802.1, TIGR02675, 2.1e-08
YP_002241921.1, U_TM_TP-C, 6.6
YP_002241999.1, TM-SPP1, 0.0
YP_002244025.1, TM_Fam1, 0.0
YP_002246882.1, TM_Fam15, 3.9
YP_002249683.1, TM_Fam1, 4.6
YP_002251096.1, TIGR01760, 1.3
YP_002261430.1, U_TM_CT-IMP, 1.2e-08
YP_002265430.1, TIGR01760, 0.0
YP_002266246.1, TIGR01760, 3.6
YP_002269234.1, U_TM-PNJ, 8.8
YP_002269430.1, U_TM_CT-IMP, 0.0
YP_002269688.1, U_TM-PNJ, 0.0
YP_002270011.1, U_TM_CT-IMP, 0.0
YP_002270087.1, U_TM-PNJ, 0.0
YP_002270232.1, U_TM-PNJ, 0.0
YP_002270297.1, U_TM-PNJ, 0.0
YP_002270557.1, U_TM_CT-IMP, 0.0
YP_002270610.1, U_TM_CT-IMP, 0.0
YP_002271102.1, U_TM-PNJ, 0.0
YP_002271198.1, U_TM_CT-IMP, 0.0
YP_002271328.1, TIGR01760, 0.0
YP_002271420.1, U_TM-PNJ, 0.0
YP_002271480.1, U_TM-PNJ, 0.0
YP_002274969.1, TM_Fam1, 1.3e-07
YP_002276647.1, TM_Fam1, 8.1
YP_002277731.1, TIGR01760, 5.6
YP_002280842.1, TM-Lam, 3.2
YP_002280867.1, U_TM_TP-C, 5.2
YP_002281914.1, U_TM-PNJ, 0.00041
YP_002282748.1, TM-P2, 1.4
YP_002284352.1, U_TM-PNJ, 0.0
YP_002285790.1, TM-SPP1, 4.800000000000001e-37
YP_002286435.1, TIGR02675, 0.00022
YP_002287349.1, TM_Fam3, 3.4
YP_002287841.1, TM_Fam3, 1.5e-09
YP_002288377.1, TM_Fam1, 1.9
YP_002289568.1, U_TM_CT-IMP, 0.0
YP_002289974.1, U_TM_T4-RSM, 3.9
YP_002290892.1, U_TM_CT-IMP, 0.0
YP_002291882.1, U_TM-PNJ, 0.0
YP_002291942.1, U_TM-PNJ, 8.9
YP_002292723.1, U_TM_CT-IMP, 0.0
YP_002292924.1, U_TM-PNJ, 0.0
YP_002293148.1, TM_Fam1, 0.0
YP_002293328.1, U_TM-PNJ, 0.0
YP_002293851.1, TIGR02675, 0.0
YP_002295850.1, U_TM_ViI, 0.5
YP_002296346.1, TIGR01541, 4.4e-08
YP_002297356.1, U_TM_TP-C, 0.0
YP_002297904.1, TIGR02675, 1.1
YP_002301304.1, TIGR01760, 1.4
YP_002312993.1, U_TM_T4-PMH1, 0.058
YP_002315038.1, U_TM_TP-C, 0.0
YP_002315045.1, U_TM_T4-CPX, 2.5
YP_002315736.1, U_TM_T4-CPX, 2.3
YP_002315802.1, TIGR01760, 1.9
YP_002317875.1, TM-P2, 4.5
YP_002318217.1, U_TM_T4-PSSM2, 1.7
YP_002320022.1, TIGR02675, 6.8e-22
YP_002320516.1, TIGR02675, 6.7e-23
YP_002322411.1, TM-HK97, 9.2
YP_002322575.1, TM_Fam1, 0.0
YP_002322732.1, TM-Lam, 7.0
YP_002323018.1, U_TM_CT-DMS3, 0.00074
YP_002323276.1, U_TM_TP-C, 0.0
YP_002326429.1, TIGR02675, 1.3e-22
YP_002326734.1, U_TM_T4-PSSM2, 1.7
YP_002327030.1, TM-P2, 4.5
YP_002328074.1, U_TM-PNJ, 9.3
YP_002328278.1, U_TM-PNJ, 0.0
YP_002328405.1, TIGR01760, 0.0
YP_002328971.1, U_TM_CT-IMP, 0.0
YP_002329354.1, TIGR01760, 0.0
YP_002330003.1, TM_Fam1, 3.7e-17
YP_002330171.1, TM-SuMu, 3.3000000000000002e-37
YP_002330382.1, TIGR01760, 0.0
YP_002332354.1, U_TM_CT-DMS3, 0.0
YP_002332371.1, TIGR02675, 5.8
YP_002332413.1, TM_Fam1, 0.0
YP_002332467.1, U_TM_CT-DMS3, 0.0
YP_002332525.1, U_TM_TP-C, 0.0
YP_002333576.1, TIGR01760, 0.0
YP_002334049.1, TM-HK97, 8.1
YP_002334105.1, TM-P2, 9.9
YP_002336673.1, TM-SPP1, 0.0
YP_002336674.1, U_TM_TP-C, 0.0
YP_002337770.1, TM-Lam, 0.54
YP_002338201.1, TM-SPP1, 0.0
YP_002339931.1, TM-SPP1, 1.1e-17
YP_002340567.1, U_TM_T4-CPX, 1.7
YP_002342418.1, TIGR01541, 0.74
