Prot RefSeq, Name, E Value
YP_003228213.1, LI-Lam, 1.4e-29
YP_003228287.1, LI-Lam, 8.8e-28
YP_003228557.1, LI-Lam, 1e-28
YP_003228670.1, LI-Lam, 2.6e-29
YP_003228989.1, LI-Lam, 2.6e-29
YP_003229160.1, LI-Lam, 6.6999999999999995e-34
YP_003229218.1, LI-Lam, 1.1000000000000001e-27
YP_003229599.1, LI-Lam, 7.2e-28
YP_003230110.1, U_LI-Bact, 9.4e-34
YP_003230607.1, LI-Lam, 2.9e-29
YP_003231992.1, U_LI-Bact, 0.033
YP_003233333.1, LI-Lam, 1.3e-27
YP_003233947.1, LI-Lam, 1.7000000000000001e-29
YP_003234100.1, LI-Lam, 1.7000000000000001e-29
YP_003234221.1, LI-Lam, 2.7e-30
YP_003234435.1, LI-Lam, 4.1e-28
YP_003234813.1, LI-Lam, 2.7e-30
YP_003234972.1, LI-Lam, 1.7000000000000001e-29
YP_003235708.1, LI-Lam, 1.7000000000000001e-29
YP_003237104.1, U_LI-Bact, 0.033
YP_003237201.1, LI-Lam, 2.7e-30
YP_003248260.1, U_LI-Bact, 0.11
YP_003248266.1, U_LI-Bact, 0.0
YP_003250971.1, LI-HK97, 3.2
YP_003256738.1, LI-MP22, 3.3e-18
YP_003268494.1, U_LI-Bact, 1.7
YP_003268568.1, U_LI-Bact, 8.700000000000001e-35
YP_003268850.1, U_LI-Bact, 5.7e-06
YP_003269112.1, U_LI-Bact, 0.0045
YP_003273113.1, U_LI-Bact, 3.4e-35
YP_003275422.1, LI-HK97, 0.16
YP_003277070.1, U_LI-Bact, 7.1
YP_003289509.1, LI-HK97, 3.7
YP_003290953.1, U_LI-Bact, 1.2e-31
YP_003291366.1, U_LI-Bact, 0.0091
YP_003291621.1, U_LI-Bact, 8.3e-18
YP_003296519.1, LI-Lam, 4.8e-07
YP_003298431.1, U_LI-Bact, 2.6e-34
YP_003300614.1, U_LI-Bact, 0.67
YP_003301439.1, U_LI-Bact, 5.1000000000000004e-36
YP_003306569.1, U_LI-Bact, 4.9
YP_003307439.1, U_LI-Bact, 1.8
YP_003316993.1, U_LI-Bact, 4.9e-09
YP_003317317.1, LI-HK97, 0.37
YP_003326046.1, LI-HK97, 1.0
YP_003332556.1, U_LI-Bact, 0.22
YP_003337461.1, U_LI-Bact, 6e-38
YP_003338483.1, LI-HK97, 1.3
YP_003341262.1, LI-Lam, 6.6
YP_003344287.1, U_LI-Bact, 2.8000000000000002e-33
YP_003344956.1, LI-Lam, 1.7e-19
YP_003349076.1, U_LI-Bact, 8.2e-35
YP_003351835.1, LI-HK97, 0.069
YP_003359657.1, LI-HK97, 3.2
YP_003372202.1, U_LI-Bact, 2.8e-10
YP_003372617.1, U_LI-Bact, 0.0016
YP_003374761.1, LI-MP22, 1.5e-19
YP_003376734.1, U_LI-Bact, 10.0
YP_003378878.1, U_LI-Bact, 1.5
YP_003379128.1, U_LI-Bact, 3.8e-35
YP_003379733.1, U_LI-Bact, 1.6e-34
YP_003380712.1, U_LI-Bact, 1.2
YP_003382706.1, U_LI-Bact, 1e-27
YP_003392098.1, LI-HK97, 8.9
YP_003392582.1, LI-HK97, 0.008
YP_003392843.1, LI-HK97, 8.9
YP_003392939.1, LI-HK97, 8.9
YP_003393646.1, U_LI-Bact, 2.7e-31
YP_003394986.1, U_LI-Bact, 5.400000000000001e-32
YP_003395078.1, U_LI-Bact, 2.3
YP_003395176.1, LI-MP22, 4.9
YP_003408463.1, U_LI-Bact, 3.5e-39
YP_003408562.1, U_LI-Bact, 6.7e-23
YP_003411393.1, LI-HK97, 1.6
YP_003422162.1, U_LI-Bact, 3.6999999999999997e-28
YP_003425512.1, U_LI-Bact, 1.1
YP_003426732.1, U_LI-Bact, 3.9
YP_003432108.1, U_LI-Bact, 6.2e-23
YP_003432400.1, U_LI-Bact, 3.2000000000000003e-35
YP_003433213.1, LI-HK97, 1.4
YP_003438589.1, U_LI-Bact, 1.8e-31
YP_003444668.1, LI-HK97, 0.51
YP_003447635.1, LI-HK97, 0.35
YP_003449451.1, U_LI-Bact, 4.0999999999999997e-23
YP_003466599.1, LI-Lam, 1.4999999999999997e-23
YP_003467160.1, LI-Lam, 4.6e-30
YP_003467200.1, LI-Lam, 1.6e-16
YP_003467958.1, LI-Lam, 2.5999999999999997e-23
YP_003469242.1, LI-Lam, 6.0
YP_003469812.1, LI-Lam, 0.0
YP_003473870.1, U_LI-Bact, 2.2e-18
YP_003474137.1, U_LI-Bact, 3.9e-37
YP_003477333.1, U_LI-Bact, 1.6
YP_003490551.1, U_LI-Bact, 7.4
YP_003490629.1, U_LI-Bact, 3.1e-35
YP_003491221.1, U_LI-Bact, 9.600000000000001e-37
YP_003492311.1, LI-HK97, 2.8
YP_003497962.1, LI-Lam, 2.8999999999999998e-34
YP_003498317.1, LI-Lam, 3.5000000000000003e-31
YP_003498577.1, LI-Lam, 3.6e-33
YP_003499149.1, LI-Lam, 3e-28
YP_003499306.1, LI-Lam, 7.199999999999999e-30
YP_003500717.1, LI-Lam, 4.5e-30
YP_003502224.1, U_LI-Bact, 0.11
YP_003502621.1, LI-Lam, 1.1e-30
YP_003507817.1, LI-HK97, 0.00046
YP_003509167.1, U_LI-Bact, 4.0
YP_003509717.1, LI-HK97, 0.11
YP_003510336.1, U_LI-Bact, 3.4e-36
YP_003512062.1, U_LI-Bact, 0.2
YP_003513101.1, U_LI-Bact, 6.6e-24
YP_003526090.1, U_LI-Bact, 9.4
YP_003526938.1, U_LI-Bact, 5.6999999999999995e-25
YP_003547527.1, U_LI-Bact, 9.1
YP_003552534.1, U_LI-Bact, 0.14
YP_003552591.1, LI-Lam, 0.0024
YP_003553032.1, U_LI-Bact, 0.00051
YP_003556672.1, U_LI-Bact, 1.3e-30
YP_003561041.1, U_LI-Bact, 3.9
YP_003567882.1, LI-Lam, 0.0
YP_003572129.1, U_LI-Bact, 1.7e-31
YP_003573775.1, U_LI-Bact, 0.12
YP_003577134.1, LI-HK97, 9.1
YP_003579170.1, U_LI-Bact, 8.9
YP_003593253.1, LI-HK97, 4.1
YP_003595789.1, U_LI-Bact, 3.9
YP_003612207.1, LI-Lam, 5.8e-22
YP_003612221.1, LI-Lam, 0.0
YP_003618850.1, LI-HK97, 7.6
YP_003624097.1, LI-HK97, 2.7
YP_003624453.1, LI-Lam, 2.1e-22
YP_003633101.1, LI-MP22, 3.7
YP_003635607.1, LI-HK97, 0.65
YP_003642980.1, LI-HK97, 2.7
YP_003646259.1, U_LI-Bact, 7.8e-36
YP_003651554.1, U_LI-Bact, 1.5e-38
YP_003651950.1, U_LI-Bact, 0.26
YP_003653883.1, U_LI-Bact, 2.1e-35
YP_003663179.1, U_LI-Bact, 0.6
YP_003663660.1, U_LI-Bact, 9.0
YP_003673160.1, U_LI-Bact, 0.00069
YP_003675587.1, U_LI-Bact, 8.6
YP_003677242.1, U_LI-Bact, 1.8
YP_003678336.1, U_LI-Bact, 5.5e-36
YP_003681032.1, U_LI-Bact, 0.24
YP_003682102.1, U_LI-Bact, 1.1e-36
YP_003682270.1, U_LI-Bact, 3.5
YP_003683783.1, U_LI-Bact, 2.9
YP_003683818.1, LI-HK97, 0.083
YP_003686037.1, U_LI-Bact, 0.13
YP_003688581.1, U_LI-Bact, 0.011
YP_003694081.1, U_LI-Bact, 2.4e-09
YP_003694516.1, U_LI-Bact, 4.5
YP_003700286.1, U_LI-Bact, 0.0
YP_003703411.1, U_LI-Bact, 1.5e-07
YP_003704007.1, LI-HK97, 3.8
YP_003710889.1, U_LI-Bact, 3.7
YP_003712240.1, LI-Lam, 0.0
YP_003721892.1, U_LI-Bact, 6.100000000000001e-31
YP_003729030.1, U_LI-Bact, 0.27
YP_003746134.1, LI-Lam, 0.0
YP_003747096.1, LI-HK97, 4.7
YP_003752927.1, U_LI-Bact, 7.3e-08
YP_003754578.1, LI-HK97, 8.8
YP_003755635.1, U_LI-Bact, 0.02
YP_003757078.1, LI-Lam, 0.036
YP_003759170.1, LI-Lam, 7.8
YP_003764220.1, U_LI-Bact, 8.4e-20
YP_003769822.1, U_LI-Bact, 9.500000000000001e-37
YP_003769908.1, LI-MP22, 0.23
YP_003770615.1, U_LI-Bact, 0.078
YP_003782865.1, LI-Lam, 3.5
YP_003790587.1, U_LI-Bact, 1.4
YP_003795830.1, LI-MP22, 3.9000000000000004e-27
YP_003797232.1, U_LI-Bact, 0.0076
YP_003797472.1, U_LI-Bact, 2.6e-35
YP_003798946.1, LI-HK97, 7.0
YP_003799091.1, U_LI-Bact, 0.0034
YP_003812837.1, LI-HK97, 0.84
YP_003827572.1, U_LI-Bact, 2.7e-07
YP_003828061.1, U_LI-Bact, 5.6e-05
YP_003828088.1, U_LI-Bact, 0.0
YP_003834295.1, U_LI-Bact, 1.8e-36
YP_003836135.1, U_LI-Bact, 0.0012
YP_003838568.1, LI-HK97, 1.3
YP_003839311.1, U_LI-Bact, 2.1
YP_003839660.1, LI-HK97, 1.5
YP_003846206.1, LI-HK97, 1.4
YP_003852186.1, U_LI-Bact, 8.9
YP_003855148.1, LI-HK97, 4.4
YP_003855908.1, U_LI-Bact, 2.3
YP_003865827.1, U_LI-Bact, 2.1
YP_003871733.1, U_LI-Bact, 2.9
YP_003886977.1, U_LI-Bact, 3.7000000000000002e-31
YP_003890359.1, U_LI-Bact, 0.068
YP_003891267.1, U_LI-Bact, 9.3
YP_003899354.1, U_LI-Bact, 0.29
YP_003903805.1, U_LI-Bact, 5.0
YP_003911.1, LI-Lam, 1.1e-20
YP_003919838.1, LI-HK97, 6.1
YP_003927084.1, U_LI-Bact, 0.28
YP_003928718.1, U_LI-Bact, 0.09
YP_003936478.1, U_LI-Bact, 9.2
YP_003939491.1, LI-HK97, 6.8
YP_003941420.1, LI-Lam, 0.0
YP_003948035.1, U_LI-Bact, 0.41
YP_003952910.1, U_LI-Bact, 1.6
YP_003954130.1, U_LI-Bact, 4.2e-31
YP_003956545.1, U_LI-Bact, 2.6e-31
YP_003958315.1, U_LI-Bact, 5.6e-05
YP_003959702.1, U_LI-Bact, 8.1e-05
YP_003959967.1, LI-HK97, 5.8
YP_003961064.1, LI-Lam, 0.78
YP_003971824.1, LI-HK97, 6.8
YP_003975320.1, LI-MP22, 6.1
YP_003981829.1, U_LI-Bact, 0.16
YP_003984199.1, LI-HK97, 4.5
YP_003992633.1, LI-HK97, 0.29
YP_003993353.1, LI-HK97, 5.3
YP_003994532.1, U_LI-Bact, 1.1e-07
YP_004001641.1, LI-HK97, 0.097
YP_004003483.1, U_LI-Bact, 0.82
YP_004016851.1, LI-Lam, 10.0
YP_004019706.1, U_LI-Bact, 6.8e-35
YP_004022787.1, U_LI-Bact, 3.7
YP_004024188.1, LI-HK97, 0.72
YP_004024912.1, LI-HK97, 0.29
YP_004025494.1, LI-HK97, 0.13
YP_004026289.1, LI-HK97, 7.5
YP_004030135.1, LI-Lam, 2.5
YP_004041101.1, U_LI-Bact, 4.0
YP_004057300.1, U_LI-Bact, 0.24
YP_004058127.1, U_LI-Bact, 0.0
YP_004061226.1, U_LI-Bact, 2.7
YP_004073238.1, U_LI-Bact, 1.4
YP_004075221.1, U_LI-Bact, 5.0
YP_004076283.1, U_LI-Bact, 1.2e-36
YP_004080279.1, LI-HK97, 0.89
YP_004081109.1, U_LI-Bact, 1.8e-36
YP_004084981.1, U_LI-Bact, 0.0013
YP_004085798.1, U_LI-Bact, 2.1
YP_004098645.1, LI-HK97, 6.9
YP_004099601.1, U_LI-Bact, 0.0
YP_004101505.1, U_LI-Bact, 0.24
YP_004101943.1, U_LI-Bact, 8.4e-27
YP_004102683.1, LI-HK97, 6.0
YP_004115977.1, LI-Lam, 6.5e-10
YP_004121086.1, U_LI-Bact, 0.36
YP_004142012.1, U_LI-Bact, 4.9e-05
YP_004168977.1, U_LI-Bact, 3.2
YP_004172982.1, U_LI-Bact, 1.7e-08
YP_004173939.1, U_LI-Bact, 3.8
YP_004178509.1, U_LI-Bact, 3.7000000000000004e-26
YP_004181804.1, U_LI-Bact, 2.2999999999999997e-24
YP_004181995.1, U_LI-Bact, 0.45
YP_004182729.1, U_LI-Bact, 0.011
YP_004182745.1, LI-HK97, 0.41
YP_004184218.1, U_LI-Bact, 3.6e-24
YP_004193664.1, LI-MP22, 3.7e-09
YP_004195530.1, U_LI-Bact, 5.3
YP_004201251.1, U_LI-Bact, 4.4e-16
YP_004202350.1, LI-HK97, 5.2
YP_004202905.1, U_LI-Bact, 0.071
YP_004203354.1, LI-HK97, 8.5
YP_004207476.1, U_LI-Bact, 2.2
YP_004212566.1, LI-Lam, 0.0
YP_004216907.1, U_LI-Bact, 5.5e-09
YP_004217253.1, U_LI-Bact, 1.6000000000000001e-27
YP_004218439.1, U_LI-Bact, 0.15
YP_004218667.1, U_LI-Bact, 5.6e-30
YP_004222956.1, LI-Lam, 8.1
YP_004241897.1, LI-HK97, 3.3
YP_004243007.1, U_LI-Bact, 3.2
YP_004243127.1, U_LI-Bact, 3.1e-19
YP_004263489.1, U_LI-Bact, 2.2
YP_004283153.1, LI-HK97, 0.032
YP_004291.1, LI-HK97, 0.51
YP_004312991.1, U_LI-Bact, 2.0
YP_004316621.1, LI-HK97, 0.35
YP_004331602.1, U_LI-Bact, 7e-36
YP_004335723.1, U_LI-Bact, 0.032
YP_004339817.1, U_LI-Bact, 0.097
YP_004340249.1, U_LI-Bact, 3.8
YP_004351623.1, LI-Lam, 4.2
YP_004355172.1, LI-Lam, 0.0
YP_004356838.1, U_LI-Bact, 1.2
YP_004367172.1, U_LI-Bact, 2.0
YP_004368587.1, LI-HK97, 0.0036
YP_004374159.1, U_LI-Bact, 0.64
YP_004387483.1, LI-MP22, 5.4
YP_004394274.1, LI-HK97, 5.3
YP_004399790.1, U_LI-Bact, 5.4
YP_004403793.1, U_LI-Bact, 5.3e-37
YP_004407875.1, LI-HK97, 2.3
YP_004412884.1, LI-HK97, 0.11
YP_004414865.1, LI-Lam, 1.4e-18
YP_004421321.1, LI-Lam, 0.0
YP_004427837.1, U_LI-Bact, 0.52
YP_004428986.1, U_LI-Bact, 5.8
YP_004431899.1, LI-HK97, 7.6
YP_004434323.1, U_LI-Bact, 0.65
YP_004466633.1, U_LI-Bact, 5.7
YP_004491794.1, LI-HK97, 0.19
YP_004492085.1, U_LI-Bact, 8.4
YP_004497422.1, U_LI-Bact, 1.5
YP_004501328.1, LI-HK97, 4.2
YP_004501822.1, LI-Lam, 0.0
YP_004506281.1, LI-HK97, 4.2
YP_004506774.1, LI-Lam, 0.0
YP_004510029.1, LI-HK97, 1.0
YP_004511455.1, U_LI-Bact, 2.6
YP_004516003.1, U_LI-Bact, 0.5
YP_004518480.1, LI-HK97, 9.6
YP_004525897.1, U_LI-Bact, 0.53
YP_004526293.1, U_LI-Bact, 3.9000000000000003e-29
YP_004529094.1, U_LI-Bact, 3.9
YP_004529481.1, U_LI-Bact, 1.7e-31
YP_004536194.1, LI-HK97, 1.1
YP_004536262.1, U_LI-Bact, 0.0052
YP_004541414.1, LI-HK97, 0.032
YP_004544946.1, U_LI-Bact, 1.8
YP_004574307.1, U_LI-Bact, 2.1e-34
YP_004574571.1, U_LI-Bact, 0.0046
YP_004575109.1, U_LI-Bact, 1.3e-34
YP_004582654.1, U_LI-Bact, 4.5e-35
YP_004582828.1, LI-HK97, 0.62
YP_004585284.1, U_LI-Bact, 0.019
YP_004599509.1, LI-MP22, 5.9
YP_004607402.1, U_LI-Bact, 0.31
YP_004611620.1, U_LI-Bact, 0.00022
YP_004627023.1, U_LI-Bact, 0.0
YP_004629151.1, LI-Lam, 7.5
YP_004635962.1, U_LI-Bact, 1.7
YP_004667077.1, U_LI-Bact, 0.028
YP_004668664.1, U_LI-Bact, 2.9e-29
YP_004675993.1, U_LI-Bact, 0.0055
YP_004689576.1, LI-HK97, 8.9
YP_004694855.1, U_LI-Bact, 2.8e-30
YP_004706798.1, LI-Lam, 0.7
YP_004708589.1, U_LI-Bact, 1.6
YP_004708796.1, LI-HK97, 0.24
YP_004716310.1, U_LI-Bact, 7.3
YP_004719407.1, U_LI-Bact, 4.2
YP_004722575.1, U_LI-Bact, 6.4
YP_004723046.1, U_LI-Bact, 2.3000000000000002e-35
YP_004724762.1, U_LI-Bact, 6.3e-05
YP_004724973.1, U_LI-Bact, 2.5
YP_004735605.1, LI-MP22, 8.8
YP_004738070.1, LI-HK97, 0.29
YP_004739484.1, U_LI-Bact, 5.7
YP_004744803.1, U_LI-Bact, 1.8e-35
YP_004746759.1, U_LI-Bact, 0.23
YP_004749028.1, U_LI-Bact, 7.7
YP_004749537.1, U_LI-Bact, 8.6
YP_004759536.1, LI-HK97, 0.7
YP_004764120.1, LI-MP22, 7.8
YP_004773337.1, U_LI-Bact, 1.3e-24
YP_004783603.1, LI-HK97, 9.4
YP_004790800.1, LI-Lam, 0.0
YP_004793438.1, LI-HK97, 0.86
YP_004799580.1, LI-HK97, 0.13
YP_004802816.1, U_LI-Bact, 9.2e-37
YP_004803990.1, U_LI-Bact, 0.26
YP_004804102.1, U_LI-Bact, 2.6999999999999997e-34
YP_004816837.1, U_LI-Bact, 3.4
YP_004817863.1, U_LI-Bact, 3.6e-37
YP_004818340.1, U_LI-Bact, 8e-36
YP_004820332.1, U_LI-Bact, 5.0
YP_004823983.1, LI-HK97, 9.1
YP_004824546.1, U_LI-Bact, 0.0091
YP_004824873.1, U_LI-Bact, 1.2e-31
YP_004826085.1, U_LI-Bact, 2.4e-18
YP_004830451.1, LI-Lam, 2.9e-22
YP_004846237.1, LI-Lam, 1.2e-09
YP_004847976.1, U_LI-Bact, 8.7e-07
YP_004849146.1, U_LI-Bact, 1.5
YP_004852741.1, U_LI-Bact, 0.082
YP_004855635.1, U_LI-Bact, 7.4
YP_004860432.1, U_LI-Bact, 3.1
YP_004877039.1, U_LI-Bact, 3.7
YP_004903928.1, LI-HK97, 9.0
YP_004904593.1, U_LI-Bact, 8.6e-36
YP_004906148.1, U_LI-Bact, 1.9e-37
YP_004907532.1, U_LI-Bact, 1.2e-07
YP_004910757.1, U_LI-Bact, 4.4
YP_004911466.1, U_LI-Bact, 1.7e-36
YP_004911964.1, U_LI-Bact, 5.9e-36
YP_004923738.1, U_LI-Bact, 2.5000000000000004e-35
YP_004923808.1, LI-Lam, 4.0
YP_004923829.1, U_LI-Bact, 0.41
YP_004924916.1, U_LI-Bact, 7.3000000000000005e-37
YP_004925626.1, LI-HK97, 0.22
YP_004933055.1, U_LI-Bact, 0.014
YP_004934031.1, LI-HK97, 5.8
YP_004934052.1, LI-Lam, 0.0
YP_004934126.1, LI-Lam, 2.2e-23
YP_004934698.1, LI-HK97, 9.1
YP_004949160.1, LI-MP22, 3.3e-18
YP_004957458.1, LI-Lam, 1.6e-19
YP_004963199.1, U_LI-Bact, 5.6e-36
YP_004964934.1, U_LI-Bact, 8.3e-37
YP_004965444.1, U_LI-Bact, 7.1e-09
YP_004966105.1, LI-HK97, 2.3
YP_004982691.1, U_LI-Bact, 5.2
YP_004999007.1, U_LI-Bact, 3.1
YP_005001591.1, U_LI-Bact, 7.8e-36
YP_005007019.1, LI-MP22, 9.2
YP_005009149.1, U_LI-Bact, 4.6e-10
YP_005019518.1, LI-Lam, 0.0
YP_005019701.1, U_LI-Bact, 4.1000000000000005e-31
YP_005019790.1, LI-Lam, 6.7e-22
YP_005035013.1, U_LI-Bact, 0.42
YP_005037974.1, LI-HK97, 0.016
YP_005039764.1, U_LI-Bact, 8.5e-25
YP_005046765.1, U_LI-Bact, 4.5
YP_005051707.1, U_LI-Bact, 0.2
YP_005056106.1, U_LI-Bact, 3.2e-31
YP_005057792.1, LI-HK97, 0.62
YP_005058543.1, U_LI-Bact, 5.2e-27
YP_005078247.1, U_LI-Bact, 0.23
YP_005079443.1, U_LI-Bact, 7.2
YP_005081003.1, LI-MP22, 8.2
YP_005090841.1, U_LI-Bact, 1.9
YP_005096850.1, U_LI-Bact, 0.00059
YP_005098337.1, LI-Lam, 0.0
YP_005099328.1, U_LI-Bact, 6.3e-05
YP_005101125.1, U_LI-Bact, 1.8e-35
YP_005101610.1, U_LI-Bact, 6.4
YP_005101863.1, U_LI-Bact, 0.23
YP_005103242.1, U_LI-Bact, 1.4
YP_005117407.1, U_LI-Bact, 1.4
YP_005122586.1, LI-Lam, 3.5
YP_005126544.1, U_LI-Bact, 7.3
YP_005129859.1, LI-HK97, 3.3
YP_005148939.1, LI-HK97, 5.1
YP_005159128.1, U_LI-Bact, 7.3
YP_005161485.1, U_LI-Bact, 7.3
YP_005168402.1, U_LI-Bact, 0.0019
YP_005170358.1, U_LI-Bact, 6.4
YP_005170833.1, U_LI-Bact, 1.8e-35
YP_005172588.1, U_LI-Bact, 6.3e-05
YP_005172841.1, U_LI-Bact, 0.23
YP_005178367.1, LI-Lam, 0.0
YP_005180901.1, LI-Lam, 4.7e-30
YP_005182450.1, LI-Lam, 7.6e-35
YP_005183966.1, LI-HK97, 1.0
YP_005196248.1, LI-Lam, 5e-20
YP_005208015.1, U_LI-Bact, 1.5e-34
YP_005210919.1, U_LI-Bact, 1.2
YP_005236777.1, LI-Lam, 4.7e-30
YP_005237055.1, LI-Lam, 6.3e-35
YP_005238700.1, LI-Lam, 7.6e-35
YP_005240443.1, LI-HK97, 1.0
YP_005241943.1, LI-Lam, 4.7e-30
YP_005243554.1, LI-Lam, 7.6e-35
YP_005245126.1, LI-HK97, 1.0
YP_005246764.1, LI-Lam, 5.9000000000000005e-27
YP_005248310.1, LI-Lam, 6.3e-35
YP_005249994.1, LI-HK97, 1.0
YP_005251557.1, LI-Lam, 4.7e-30
YP_005253136.1, LI-Lam, 7.6e-35
YP_005254597.1, LI-HK97, 1.0
YP_005255886.1, U_LI-Bact, 4.2
YP_005262618.1, U_LI-Bact, 3.7999999999999997e-34
YP_005264467.1, U_LI-Bact, 1.3e-25
YP_005268024.1, U_LI-Bact, 4.8
YP_005271547.1, U_LI-Bact, 8.5
YP_005277933.1, LI-Lam, 0.0
YP_005279952.1, U_LI-Bact, 0.033
YP_005281083.1, LI-HK97, 0.21
YP_005282272.1, U_LI-Bact, 2.6000000000000002e-37
YP_005303087.1, LI-Lam, 3.5
YP_005307207.1, U_LI-Bact, 6.4
YP_005307655.1, U_LI-Bact, 1.8e-35
YP_005309367.1, U_LI-Bact, 6.3e-05
YP_005309576.1, U_LI-Bact, 0.23
YP_005322335.1, U_LI-Bact, 7.400000000000001e-26
YP_005359577.1, U_LI-Bact, 6.4
YP_005360016.1, U_LI-Bact, 1.8e-35
YP_005361663.1, U_LI-Bact, 6.3e-05
YP_005365153.1, LI-MP22, 8.6
YP_005366057.1, LI-HK97, 9.6
YP_005368989.1, U_LI-Bact, 3.7
YP_005369856.1, U_LI-Bact, 9.200000000000001e-35
YP_005383323.1, U_LI-Bact, 2.8000000000000003e-31
YP_005386492.1, U_LI-Bact, 2.8000000000000003e-31
YP_005396468.1, LI-Lam, 5.9000000000000005e-27
YP_005397965.1, LI-Lam, 6.299999999999999e-34
YP_005399437.1, LI-HK97, 1.0
YP_005401579.1, LI-Lam, 3e-19
YP_005409199.1, U_LI-Bact, 2.8000000000000003e-31
YP_005420413.1, LI-HK97, 5.4
YP_005424639.1, U_LI-Bact, 0.015
YP_005438269.1, U_LI-Bact, 1.1e-05
YP_005439986.1, U_LI-Bact, 1.1e-30
YP_005440585.1, U_LI-Bact, 0.0
YP_005442239.1, LI-HK97, 0.069
YP_005443102.1, U_LI-Bact, 0.0033
YP_005443279.1, U_LI-Bact, 0.0017
YP_005443384.1, U_LI-Bact, 0.016
YP_005443766.1, U_LI-Bact, 0.0
YP_005448984.1, LI-HK97, 1.1
YP_005456778.1, LI-Lam, 7.7e-28
YP_005457337.1, U_LI-Bact, 2.4e-32
YP_005459298.1, U_LI-Bact, 0.046
YP_005460376.1, LI-HK97, 0.71
YP_005460678.1, U_LI-Bact, 1.5e-35
YP_005461489.1, U_LI-Bact, 0.0051
YP_005469548.1, U_LI-Bact, 1.4e-32
YP_005472989.1, U_LI-Bact, 1.3
YP_005473771.1, U_LI-Bact, 0.0
YP_005496870.1, U_LI-Bact, 0.3
YP_005508751.1, LI-Lam, 0.0
YP_005511135.1, U_LI-Bact, 6.2e-23
YP_005511430.1, U_LI-Bact, 3.2000000000000003e-35
YP_005512228.1, LI-HK97, 2.4
YP_005518106.1, U_LI-Bact, 4.3
YP_005522741.1, LI-Lam, 0.0
YP_005529987.1, U_LI-Bact, 8.4e-20
YP_005535849.1, U_LI-Bact, 9.500000000000001e-37
YP_005535935.1, LI-MP22, 0.23
YP_005536667.1, U_LI-Bact, 0.078
YP_005539640.1, U_LI-Bact, 2.1e-20
YP_005542010.1, LI-HK97, 6.1
YP_005545019.1, LI-HK97, 6.1
YP_005550379.1, LI-HK97, 6.1
YP_005556550.1, U_LI-Bact, 1.6
YP_005560749.1, U_LI-Bact, 1.6
YP_005564451.1, U_LI-Bact, 1.4
YP_005570691.1, U_LI-Bact, 0.6
YP_005571189.1, U_LI-Bact, 5.7
YP_005591288.1, LI-HK97, 7.4
YP_005591587.1, U_LI-Bact, 7.6
YP_005607636.1, LI-HK97, 0.63
YP_005611515.1, LI-Lam, 2.8
YP_005624050.1, LI-Lam, 0.0
YP_005629804.1, U_LI-Bact, 2.4
YP_005636219.1, U_LI-Bact, 5.1
YP_005638621.1, LI-MP22, 2.0
YP_005639794.1, U_LI-Bact, 0.0
YP_005639886.1, U_LI-Bact, 0.053
YP_005640225.1, LI-HK97, 0.55
YP_005651514.1, U_LI-Bact, 2.8000000000000003e-31
YP_005653627.1, LI-HK97, 2.8
YP_005655197.1, U_LI-Bact, 0.0
YP_005655328.1, U_LI-Bact, 7.6
YP_005656792.1, U_LI-Bact, 0.27
YP_005658400.1, U_LI-Bact, 0.32
YP_005660136.1, U_LI-Bact, 0.31
YP_005670442.1, U_LI-Bact, 1.7
YP_005675853.1, U_LI-Bact, 1.2
YP_005679632.1, U_LI-Bact, 6.5
YP_005680731.1, LI-Lam, 3.5
YP_005682821.1, LI-Lam, 3.5
YP_005684909.1, LI-Lam, 5.3
YP_005689913.1, LI-Lam, 3.5
YP_005691983.1, LI-Lam, 3.5
YP_005694045.1, LI-Lam, 3.5
YP_005696069.1, LI-Lam, 3.5
YP_005701888.1, U_LI-Bact, 1.9
YP_005702789.1, LI-HK97, 8.7e-18
YP_005710142.1, LI-Lam, 7.5
YP_005719421.1, LI-Lam, 1.9e-09
YP_005726369.1, LI-Lam, 6.599999999999999e-30
YP_005727564.1, LI-Lam, 6.599999999999999e-30
YP_005762065.1, U_LI-Bact, 0.099
YP_005763735.1, U_LI-Bact, 1.5
YP_005765315.1, U_LI-Bact, 0.1
YP_005766917.1, U_LI-Bact, 0.47
YP_005768207.1, U_LI-Bact, 0.086
YP_005771370.1, U_LI-Bact, 0.0095
YP_005772934.1, U_LI-Bact, 0.24
YP_005774275.1, U_LI-Bact, 0.032
YP_005775992.1, U_LI-Bact, 4.6
YP_005777536.1, U_LI-Bact, 0.54
YP_005778796.1, U_LI-Bact, 0.1
YP_005780528.1, U_LI-Bact, 0.12
YP_005781854.1, U_LI-Bact, 0.11
YP_005783780.1, U_LI-Bact, 0.1
YP_005785175.1, U_LI-Bact, 0.046
YP_005786958.1, U_LI-Bact, 0.046
YP_005788457.1, U_LI-Bact, 0.03
YP_005789998.1, U_LI-Bact, 0.61
YP_005791622.1, U_LI-Bact, 0.1
YP_005792923.1, U_LI-Bact, 0.11
YP_005799632.1, LI-Lam, 0.0
YP_005804.1, U_LI-Bact, 0.0
YP_005820329.1, LI-HK97, 3.2
YP_005820682.1, U_LI-Bact, 0.11
YP_005824145.1, U_LI-Bact, 5.1
YP_005843312.1, LI-Lam, 3.5
YP_005893757.1, LI-Lam, 9.3e-34
