Prot RefSeq, Name, E Value
YP_001695089.1, TG_Fam1, 1.9
YP_001697505.1, XkdN, 1.3999999999999999e-45
YP_001698703.1, XkdN, 1.6e-06
YP_001698704.1, XkdN, 0.00047
YP_001699365.1, FluMu_gp41, 0.00085
YP_001699691.1, DUF2669, 6.6
YP_001706560.1, U_Phage_TAC_13, 9.200000000000001e-29
YP_001707058.1, TG_Fam3, 1.2
YP_001707704.1, U_TG_Cr, 9.4
YP_001707961.1, FluMu_gp41, 4e-09
YP_001710712.1, TIGR02216, 4.5
YP_001712526.1, FluMu_gp41, 2.6e-09
YP_001713468.1, TG_Fam3, 1.2
YP_001717000.1, TG_Fam8, 7.0
YP_001718136.1, TG_Fam1, 0.034
YP_001718722.1, FluMu_gp41, 0.0
YP_001719085.1, TG_Fam1, 7.7
YP_001719663.1, DUF2765, 1.1e-24
YP_001720238.1, TG_Fam1, 0.46
YP_001720514.1, TG_Fam1, 0.13
YP_001721032.1, FluMu_gp41, 2.1e-09
YP_001721079.1, FluMu_gp41, 2.1e-09
YP_001721546.1, FluMu_gp41, 0.0
YP_001721844.1, FluMu_gp41, 6.9e-08
YP_001722072.1, TIGR02216, 9.1
YP_001723368.1, TG_Fam1, 7.4
YP_001723730.1, U_Phage_TAC_1, 5.1
YP_001725069.1, TIGR01674, 0.0
YP_001725227.1, TG_Fam1, 8.1
YP_001725326.1, DUF3356, 2.8
YP_001725709.1, FluMu_gp41, 0.0
YP_001726374.1, DUF3356, 4.5
YP_001726655.1, U_Phage_TAC_1, 5.1
YP_001728319.1, DUF1268, 2.5e-05
YP_001730260.1, DUF3356, 2.8
YP_001730389.1, TG_Fam1, 8.7
YP_001732187.1, TG_Fam1, 7.4
YP_001738523.1, TG_Fam1, 1.3
YP_001739157.1, TG_Fam5, 9.8
YP_001743257.1, U_Phage_TAC_1, 0.0
YP_001743923.1, DUF3356, 2.1
YP_001745598.1, TG_Fam1, 7.4
YP_001746292.1, FluMu_gp41, 0.0
YP_001748220.1, U_Phage_TAC_13, 9.899999999999999e-24
YP_001750783.1, TG_Fam7, 6.3e-07
YP_001750784.1, TG_Fam7, 2.3e-05
YP_001750887.1, FluMu_gp41, 0.0
YP_001757615.1, DUF3356, 4.7999999999999993e-23
YP_001757790.1, DUF2376, 0.56
YP_001760865.1, TG_Fam1, 1.3
YP_001770919.1, FluMu_gp41, 0.00041
YP_001772681.1, DUF3356, 0.0
YP_001773539.1, DUF2376, 7.9
YP_001775039.1, FluMu_gp41, 0.0
YP_001775716.1, FluMu_gp41, 0.0
YP_001775859.1, DUF2669, 0.0
YP_001775964.1, TG_Fam7, 3.0
YP_001782311.1, TH_Fam3, 4.2
YP_001784016.1, TG_Fam10, 4.4e-21
YP_001784469.1, FluMu_gp41, 2.9e-07
YP_001784902.1, TG_Fam1, 9.0
YP_001786840.1, DUF3647, 2.3
YP_001788014.1, TH_Fam3, 0.085
YP_001791268.1, TG_Fam2, 2.9e-09
YP_001792590.1, TG_Fam1, 5.9
YP_001793299.1, TG_Fam1, 9.1
YP_001799618.1, TG_Fam7, 2.5
YP_001813519.1, FluMu_gp41, 3.3
YP_001813633.1, U_TG_Cr, 6.5
YP_001822176.1, TIGR02216, 0.18
YP_001823580.1, TG_Fam4, 1e-37
YP_001824147.1, DUF2376, 8.0
YP_001824980.1, DUF2376, 7.8
YP_001826034.1, DUF2376, 2.2
YP_001827380.1, TG_Fam1, 1.8
YP_001827784.1, DUF2376, 4.9
YP_001829728.1, DUF2669, 0.0
YP_001829858.1, FluMu_gp41, 0.0
YP_001829962.1, DUF2669, 0.0
YP_001830036.1, TG_Fam7, 8.3
YP_001834220.1, FluMu_gp41, 5.5e-06
YP_001836402.1, TG_Fam1, 1.3
YP_001841791.1, DUF3647, 1.6e-19
YP_001842051.1, DUF1268, 0.0062
YP_001843293.1, DUF1268, 0.0
YP_001846763.1, TG_Fam3, 1.2
YP_001850131.1, DUF1789, 3.0
YP_001851808.1, TG_Fam10, 4.9
YP_001852958.1, U_Phage_TAC_14, 8.7
YP_001864784.1, TG_Fam4, 2.7e-40
YP_001864785.1, TG_Fam1, 8.9e-39
YP_001865055.1, TG_Fam4, 9.9e-39
YP_001866900.1, TG_Fam1, 5.4
YP_001867233.1, DUF2376, 5.4
YP_001871325.1, TIGR02216, 9.1
YP_001871801.1, FluMu_gp41, 0.0
YP_001872298.1, FluMu_gp41, 2.1e-09
YP_001872882.1, TG_Fam1, 0.13
YP_001873167.1, TG_Fam1, 0.46
YP_001873693.1, DUF2765, 2.1e-25
YP_001873984.1, DUF2765, 1.1e-24
YP_001874260.1, TG_Fam1, 7.7
YP_001879363.1, TG_Fam3, 6.7
YP_001879575.1, TIGR01674, 0.0
YP_001879740.1, U_Phage_TAC_1, 0.0
YP_001879929.1, TIGR01674, 0.0
YP_001880072.1, TIGR01674, 0.0
YP_001880094.1, DUF3356, 4.1
YP_001880962.1, FluMu_gp41, 0.0
YP_001882023.1, TG_Fam1, 7.4
YP_001884602.1, TG_Fam5, 7.1
YP_001885277.1, TG_Fam5, 6.5
YP_001885478.1, DUF3647, 2.7
YP_001885939.1, DUF3647, 1.9
YP_001886914.1, XkdN, 3.3e-29
YP_001905678.1, DUF2376, 9.3
YP_001906534.1, FluMu_gp41, 0.0
YP_001907350.1, TIGR01674, 0.47
YP_001910122.1, Phage_Gp14, 0.12
YP_001914569.1, FluMu_gp41, 0.0
YP_001920287.1, XkdN, 1.7e-33
YP_001920409.1, TG_Fam5, 6.7
YP_001920625.1, DUF3647, 5.0
YP_001920767.1, DUF1268, 3.6
YP_001921230.1, DUF3647, 5.5
YP_001924121.1, TIGR02216, 3.4e-10
YP_001924122.1, DUF3356, 4.5999999999999996e-23
YP_001930056.1, TG_Fam8, 2.1
YP_001931451.1, TIGR01674, 2.5
YP_001933604.1, XkdN, 6.4
YP_001933705.1, TG_Fam6, 10.0
YP_001939634.1, TG_Fam11, 6.6
YP_001939669.1, DUF1268, 3.6
YP_001940314.1, DUF3647, 8.0
YP_001947674.1, DUF2376, 5.0
YP_001948065.1, FluMu_gp41, 0.0
YP_001949014.1, U_Phage_TAC_1, 4.4e-39
YP_001949279.1, TG_Fam1, 0.92
YP_001949852.1, DUF3647, 2e-25
YP_001950501.1, TG_Fam11, 9.2
YP_001953833.1, TIGR02216, 0.18
YP_001954182.1, TIGR02216, 0.48
YP_001954633.1, DUF1789, 2.0
YP_001957281.1, TG_Fam3, 4.9
YP_001959584.1, DUF2765, 1.4
YP_001968291.1, U_Phage_TAC_13, 7.1
YP_001968532.1, TG_Fam1, 4.3
YP_001968924.1, TIGR02216, 2.9
YP_001970221.1, FluMu_gp41, 7.6e-10
YP_001970918.1, FluMu_gp41, 2.1e-20
YP_001972352.1, TG_Fam1, 7.4
YP_001975229.1, FluMu_gp41, 1.1e-17
YP_001976061.1, FluMu_gp41, 7.7e-17
YP_001977256.1, TG_Fam1, 0.3
YP_001977834.1, FluMu_gp41, 9.7
YP_001978713.1, TG_Fam1, 0.63
YP_001983625.1, TG_Fam1, 7.9
YP_001986936.1, TG_Fam5, 0.0
YP_001987061.1, TG_Fam5, 0.0
YP_001987279.1, DUF3647, 1.4e-28
YP_001988303.1, DUF3647, 9.9
YP_001989728.1, FluMu_gp41, 4.5e-09
YP_001991107.1, DUF3356, 4.9000000000000005e-27
YP_001991108.1, TIGR02216, 7.099999999999999e-30
YP_001991980.1, TG_Fam1, 5.5
YP_001992325.1, TG_Fam2, 4.4e-06
YP_001992948.1, DUF3356, 3e-17
YP_001992952.1, TG_Fam7, 0.0
YP_001992962.1, DUF3356, 0.0
YP_001995187.1, FluMu_gp41, 0.0004
YP_001995370.1, TG_Fam1, 0.061
YP_001996189.1, U_TG_Spo1, 1.3
YP_001997683.1, XkdN, 4.4
YP_001998882.1, TG_Fam1, 3.5
YP_001999911.1, DUF1789, 1.1
YP_002027273.1, FluMu_gp41, 4.8e-20
YP_002028877.1, U_Phage_TAC_13, 0.013
YP_002038324.1, TG_Fam1, 1.9
YP_002040241.1, TIGR01674, 0.0
YP_002040977.1, DUF3356, 7.4
YP_002041860.1, U_Phage_TAC_1, 2.52e-44
YP_002041969.1, DUF2765, 1.7000000000000002e-32
YP_002043460.1, FluMu_gp41, 3.8e-16
YP_002045043.1, TIGR01674, 0.0
YP_002045770.1, DUF3356, 7.4
YP_002047222.1, DUF2765, 4.5e-33
YP_002048200.1, FluMu_gp41, 4.2e-16
YP_002113665.1, U_Phage_TAC_1, 2.52e-44
YP_002115116.1, FluMu_gp41, 0.00057
YP_002117161.1, FluMu_gp41, 0.00058
YP_002117574.1, DUF3356, 3.8e-22
YP_002123676.1, U_TG_Cr, 4.2
YP_002128482.1, U_TG_Cr, 5.1
YP_002129604.1, DUF3356, 2.5
YP_002134127.1, DUF2376, 8.0
YP_002135146.1, TG_Fam1, 6.3
YP_002139942.1, TG_Fam1, 2.7
YP_002140464.1, TG_Fam1, 9.7
YP_002143228.1, FluMu_gp41, 0.0
YP_002143279.1, DUF2765, 1.7000000000000002e-32
YP_002146303.1, DUF3356, 7.4
YP_002147579.1, DUF2765, 2.3e-30
YP_002147588.1, TG_Fam9, 7.3
YP_002147632.1, FluMu_gp41, 0.0
YP_002149124.1, FluMu_gp41, 6.8e-16
YP_002149420.1, FluMu_gp41, 8.7e-10
YP_002150279.1, DUF1789, 9.7e-19
YP_002151697.1, FluMu_gp41, 6.3e-07
YP_002153292.1, DUF3647, 8.6
YP_002215250.1, TIGR01674, 0.0
YP_002215418.1, DUF3356, 7.4
YP_002216019.1, FluMu_gp41, 0.00058
YP_002216705.1, FluMu_gp41, 0.0
YP_002219773.1, DUF3647, 3.8
YP_002221455.1, FluMu_gp41, 2.2e-05
YP_002224198.1, TG_Fam9, 6.2
YP_002224421.1, TG_Fam9, 6.2
YP_002224643.1, TG_Fam9, 6.2
YP_002224863.1, TG_Fam9, 6.2
YP_002226258.1, TIGR01674, 0.0
YP_002226404.1, DUF3356, 7.4
YP_002238823.1, TG_Fam1, 2.0
YP_002239006.1, DUF3356, 8.7
YP_002243415.1, DUF3356, 7.4
YP_002244026.1, FluMu_gp41, 0.00058
YP_002246678.1, U_Phage_TAC_14, 8.5
YP_002247945.1, TG_Fam5, 4.8
YP_002248893.1, TG_Fam1, 6.1
YP_002266297.1, Phage_Gp14, 2.3
YP_002269428.1, TIGR01674, 0.0
YP_002269686.1, U_Phage_TAC_1, 0.0
YP_002270009.1, U_Phage_TAC_1, 0.0
YP_002270085.1, TIGR01674, 0.0
YP_002270295.1, U_Phage_TAC_1, 0.0
YP_002270318.1, DUF3356, 4.2
YP_002270559.1, U_Phage_TAC_1, 0.0
YP_002270612.1, U_Phage_TAC_1, 0.0
YP_002271016.1, FluMu_gp41, 0.018
YP_002271104.1, U_Phage_TAC_1, 0.0
YP_002271200.1, U_Phage_TAC_1, 0.0
YP_002271482.1, U_Phage_TAC_1, 0.0
YP_002272792.1, TG_Fam1, 7.4
YP_002273105.1, Phage_Gp14, 5.7
YP_002280178.1, TG_Fam1, 0.29
YP_002281630.1, TG_Fam1, 1.9
YP_002283017.1, TG_Fam8, 3.4
YP_002284350.1, U_Phage_TAC_13, 7.8e-24
YP_002285788.1, DUF3647, 4.4e-19
YP_002286437.1, DUF3647, 3.6000000000000006e-27
YP_002287839.1, TG_Fam9, 0.0
YP_002288032.1, TG_Fam9, 0.082
YP_002288590.1, FluMu_gp41, 4.2e-05
YP_002289116.1, DUF3356, 4.7e-17
YP_002289569.1, TIGR02216, 0.0
YP_002289570.1, DUF3356, 1.7e-28
YP_002290891.1, XkdN, 1.4e-25
YP_002291880.1, TIGR01674, 0.0
YP_002292587.1, DUF3356, 2.8
YP_002292926.1, TIGR01674, 0.0
YP_002293149.1, FluMu_gp41, 0.011
YP_002293330.1, U_Phage_TAC_1, 0.0
YP_002293484.1, FluMu_gp41, 0.0
YP_002293852.1, FluMu_gp41, 6.6e-09
YP_002294886.1, TG_Fam1, 7.4
YP_002295182.1, Phage_Gp14, 5.7
YP_002296341.1, TG_Fam9, 1.8999999999999998e-24
YP_002297354.1, FluMu_gp41, 0.24
YP_002299767.1, TG_Fam1, 6.1
YP_002300358.1, U_TG_Spo1, 1.4e-30
YP_002300359.1, U_TG_Spo1, 3.1e-31
YP_002300460.1, TG_Fam1, 4.1
YP_002301361.1, Phage_Gp14, 0.098
YP_002302983.1, XkdN, 4.6
YP_002306100.1, XkdN, 4.0
YP_002311741.1, DUF3647, 1.7
YP_002311789.1, TG_Fam1, 1.9
YP_002315037.1, TG_Fam3, 1e-05
YP_002319678.1, TG_Fam3, 1.2
YP_002322385.1, TIGR02216, 0.54
YP_002323165.1, DUF1789, 3.0
YP_002325368.1, TG_Fam3, 1.2
YP_002328224.1, TG_Fam1, 0.025
YP_002328276.1, U_Phage_TAC_1, 0.0
YP_002328403.1, FluMu_gp41, 0.0
YP_002328592.1, TIGR01674, 0.0
YP_002328969.1, U_Phage_TAC_1, 0.0
YP_002328989.1, DUF3356, 2.3
YP_002329356.1, FluMu_gp41, 0.29
YP_002330170.1, TG_Fam10, 0.00039
YP_002330381.1, FluMu_gp41, 1.5e-08
YP_002331014.1, TG_Fam1, 8.7
YP_002331067.1, TG_Fam1, 7.4
YP_002332038.1, TG_Fam10, 4.0
YP_002332523.1, DUF3647, 2e-25
YP_002335012.1, TG_Fam1, 1.8
YP_002336671.1, TG_Fam3, 1.2e-19
YP_002339558.1, U_TG_Cr, 6.5
YP_002339669.1, TG_Fam1, 0.98
YP_002340215.1, XkdN, 0.94
YP_002340606.1, TG_Fam6, 3.6
YP_002343120.1, TG_Fam10, 1.1
YP_002345326.1, TG_Fam1, 8.9
YP_002346273.1, FluMu_gp41, 0.0
YP_002347095.1, DUF1789, 3e-24
YP_002347677.1, TG_Fam1, 0.46
YP_002348178.1, TIGR02216, 9.1
YP_002350325.1, TH_Fam3, 0.74
YP_002351218.1, TG_Fam1, 1.9
YP_002351936.1, Phage_Gp14, 0.0
YP_002352444.1, FluMu_gp41, 0.91
YP_002354018.1, TG_Fam1, 9.2
YP_002355474.1, TIGR02216, 5.0
YP_002356605.1, FluMu_gp41, 1.9
YP_002358105.1, TG_Fam1, 2.9
YP_002358499.1, U_Phage_TAC_13, 4.5000000000000005e-26
YP_002358720.1, TG_Fam1, 4.4
YP_002368107.1, TG_Fam1, 0.66
YP_002369352.1, TG_Fam6, 3.6
YP_002373265.1, DUF1268, 9.9
YP_002376124.1, TG_Fam4, 6.5e-37
YP_002376125.1, TG_Fam4, 1.1e-37
YP_002377246.1, DUF2669, 4.4
YP_002378441.1, TG_Fam1, 8.6
YP_002378669.1, DUF3647, 2.9
YP_002381800.1, FluMu_gp41, 0.0
YP_002382748.1, TG_Fam1, 9.0
YP_002382837.1, DUF3356, 2.1
YP_002383791.1, FluMu_gp41, 2.7e-16
YP_002384402.1, TG_Fam1, 4.0
YP_002385119.1, FluMu_gp41, 0.0
YP_002385454.1, TIGR01674, 0.0
YP_002386255.1, TIGR01674, 0.0
YP_002386728.1, DUF3356, 2.6
YP_002386834.1, TG_Fam1, 9.5
YP_002387009.1, TIGR01674, 0.0
YP_002388807.1, TG_Fam1, 7.4
YP_002390402.1, TIGR01674, 0.0
YP_002390981.1, TIGR01674, 0.0
YP_002391140.1, TIGR01674, 0.0
YP_002391161.1, DUF3356, 2.1
YP_002391883.1, FluMu_gp41, 0.0
YP_002392458.1, FluMu_gp41, 0.0
YP_002392516.1, FluMu_gp41, 0.0
YP_002393324.1, TG_Fam1, 7.4
YP_002394502.1, TIGR01674, 0.0
YP_002396898.1, FluMu_gp41, 0.086
YP_002397069.1, U_Phage_TAC_1, 0.0
YP_002397450.1, U_Phage_TAC_1, 0.0
YP_002397465.1, DUF3356, 2.7
YP_002397664.1, U_Phage_TAC_1, 0.0
YP_002398033.1, U_Phage_TAC_1, 0.0
YP_002398360.1, FluMu_gp41, 0.0
YP_002398421.1, U_Phage_TAC_1, 0.0
YP_002398954.1, FluMu_gp41, 0.0
YP_002399842.1, TG_Fam1, 7.4
YP_002400123.1, Phage_Gp14, 8.0
YP_002401899.1, TIGR01674, 0.0
YP_002402161.1, U_Phage_TAC_1, 0.0
YP_002402232.1, U_Phage_TAC_1, 3.4
YP_002402482.1, U_Phage_TAC_1, 0.0
YP_002402501.1, DUF3356, 2.8
YP_002402604.1, TG_Fam1, 9.4
YP_002402768.1, TIGR01674, 0.0
YP_002403180.1, FluMu_gp41, 0.014
YP_002404696.1, TG_Fam1, 7.4
YP_002405015.1, Phage_Gp14, 5.7
YP_002406552.1, U_Phage_TAC_1, 0.0
YP_002407599.1, DUF3356, 2.1
YP_002407779.1, FluMu_gp41, 0.0
YP_002407841.1, U_Phage_TAC_1, 0.0
YP_002407938.1, FluMu_gp41, 1.3e-16
YP_002409727.1, TG_Fam1, 7.4
YP_002410308.1, FluMu_gp41, 0.0
YP_002410735.1, TIGR01674, 0.0
YP_002411387.1, U_Phage_TAC_1, 0.0
YP_002411656.1, FluMu_gp41, 1.2e-07
YP_002411740.1, DUF2765, 5e-30
YP_002412103.1, U_Phage_TAC_1, 0.0
YP_002412176.1, TIGR01674, 0.0
YP_002412558.1, TIGR01674, 0.0
YP_002414463.1, TG_Fam1, 3.7
YP_002419157.1, TG_Fam9, 0.0
YP_002420488.1, TIGR02216, 2e-10
YP_002420489.1, DUF3356, 8.8e-24
YP_002432750.1, TG_Fam1, 0.014
YP_002433142.1, TG_Fam1, 4.1
YP_002433685.1, TH_Fam3, 4.6
YP_002433744.1, U_Phage_TAC_13, 9.5
YP_002435167.1, TG_Fam4, 0.0064
YP_002436063.1, U_Phage_TAC_1, 9.1e-08
YP_002437835.1, DUF2376, 10.0
YP_002438228.1, FluMu_gp41, 3.1e-16
YP_002440153.1, U_Phage_TAC_13, 5.3999999999999995e-34
YP_002446026.1, TG_Fam3, 4.5e-22
YP_002446319.1, DUF3647, 3.3e-16
YP_002447324.1, TG_Fam3, 1.9000000000000003e-21
YP_002447728.1, XkdN, 1.2
YP_002448120.1, TG_Fam6, 3.6
YP_002452550.1, U_TG_Cr, 8.9
YP_002453124.1, XkdN, 0.92
YP_002453614.1, TG_Fam6, 3.6
YP_002455798.1, DUF1268, 0.029
YP_002456082.1, U_TG_Cr, 2.5e-16
YP_002457907.1, XkdN, 1.1999999999999998e-38
YP_002461237.1, XkdN, 5.4e-25
YP_002461271.1, TG_Fam1, 6.8
YP_002461722.1, DUF2376, 1.6
YP_002462058.1, TG_Fam1, 2.2
YP_002462843.1, TG_Fam1, 1.5e-18
YP_002464872.1, TG_Fam1, 0.27
YP_002464873.1, TG_Fam1, 8.2
YP_002468905.1, TG_Fam1, 2.8
YP_002469836.1, DUF1789, 2.6
YP_002470621.1, U_TG_Cr, 3.5
YP_002472184.1, XkdN, 3.7e-34
YP_002472798.1, TG_Fam8, 0.0
YP_002473305.1, TG_Fam5, 1.9
YP_002473347.1, XkdN, 7.400000000000001e-35
YP_002475201.1, U_Phage_TAC_14, 5.8
YP_002475473.1, FluMu_gp41, 1e-16
YP_002478844.1, DUF2765, 5.4e-23
YP_002480078.1, TG_Fam1, 9.4
YP_002483215.1, TG_Fam1, 7.0
YP_002493288.1, TG_Fam1, 6.0
YP_002495917.1, FluMu_gp41, 7.9e-05
YP_002497296.1, DUF3356, 1.5e-16
YP_002497870.1, DUF3356, 3.1e-16
YP_002499074.1, TG_Fam9, 5e-41
YP_002499470.1, DUF3356, 3.1e-16
YP_002500206.1, TG_Fam2, 6.9
YP_002500892.1, TG_Fam9, 1.9e-41
YP_002501641.1, DUF3356, 0.0
YP_002501728.1, TG_Fam9, 1.1e-40
YP_002502360.1, DUF3356, 2.4e-18
YP_002504728.1, TG_Fam1, 4.6
YP_002505835.1, TG_Fam4, 4.0999999999999995e-42
YP_002507091.1, XkdN, 4.9
YP_002507101.1, TG_Fam8, 0.0
YP_002511437.1, U_TG_Cr, 8.4
YP_002511602.1, TG_Fam1, 1.9
YP_002512379.1, TG_Fam1, 3.0
YP_002512473.1, FluMu_gp41, 0.45
YP_002513306.1, DUF2376, 8.2
YP_002513698.1, FluMu_gp41, 2.2e-10
YP_002515754.1, TG_Fam1, 0.034
YP_002518241.1, TIGR02216, 4.1e-10
YP_002518242.1, DUF3356, 1.5e-09
YP_002518820.1, TG_Fam1, 8.6
YP_002521400.1, TG_Fam1, 9.0
YP_002522725.1, TG_Fam1, 1.3
YP_002531101.1, U_TG_Cr, 5.8
YP_002531659.1, XkdN, 0.94
YP_002532076.1, TG_Fam6, 3.6
YP_002534435.1, TG_Fam5, 2.0
YP_002536481.1, TG_Fam1, 0.99
YP_002556068.1, U_Phage_TAC_1, 0.0
YP_002556202.1, DUF3356, 2.1
YP_002556433.1, TIGR01674, 0.0
YP_002557459.1, FluMu_gp41, 0.0
YP_002560334.1, DUF3647, 7.5e-23
YP_002560921.1, TH_Fam3, 0.13
YP_002561086.1, TG_Fam1, 0.38
YP_002563246.1, DUF3647, 4.0
YP_002568122.1, TG_Fam1, 0.047
YP_002568505.1, FluMu_gp41, 0.041
YP_002568841.1, TG_Fam1, 2.3
YP_002570050.1, TG_Fam1, 1.2e-17
YP_002603300.1, DUF3647, 2.5
YP_002603623.1, TG_Fam1, 1.7
YP_002604384.1, TG_Fam1, 0.97
YP_002608094.1, Phage_Gp14, 0.32
YP_002634599.1, DUF3647, 6.1
YP_002636506.1, DUF2765, 1.7000000000000002e-32
YP_002637582.1, DUF3356, 7.4
YP_002638252.1, TIGR01674, 0.0
YP_002639776.1, FluMu_gp41, 3.8e-16
YP_002644454.1, DUF2669, 8.8
YP_002644839.1, DUF2376, 6.7
YP_002649047.1, FluMu_gp41, 1.5e-06
YP_002720067.1, DUF1789, 1.8e-18
YP_002720382.1, TG_Fam7, 5.6
YP_002720985.1, TG_Fam1, 1.2
YP_002721776.1, TH_Fam3, 3.1
YP_002727243.1, FluMu_gp41, 9.3e-20
YP_002729878.1, DUF3647, 1.3
YP_002731367.1, TG_Fam5, 3.9
YP_002731547.1, DUF2765, 6.3
YP_002736655.1, TG_Fam1, 1.9
YP_002736871.1, TG_Fam11, 0.0
YP_002737306.1, TG_Fam3, 0.0
YP_002738837.1, TG_Fam1, 1.9
YP_002740975.1, TG_Fam1, 1.9
YP_002743046.1, TG_Fam1, 1.9
YP_002746977.1, DUF3647, 1.4000000000000002e-27
YP_002747265.1, DUF3647, 1.3e-24
YP_002749201.1, TG_Fam3, 2.6e-20
YP_002750949.1, U_TG_Cr, 9.0
YP_002751514.1, XkdN, 0.92
YP_002751906.1, TG_Fam6, 3.6
YP_002754698.1, TG_Fam1, 2.2
YP_002755304.1, TG_Fam1, 8.7
YP_002757104.1, TG_Fam1, 2.0
YP_002761120.1, TG_Fam10, 8.7
YP_002771802.1, TG_Fam1, 0.074
YP_002772405.1, XkdN, 0.0
YP_002773011.1, XkdN, 0.00017
YP_002773698.1, TG_Fam4, 1.1e-40
YP_002773823.1, DUF1268, 0.76
YP_002774577.1, XkdN, 1.1e-05
YP_002774851.1, XkdN, 0.0
YP_002785160.1, TIGR01674, 2.5
YP_002785293.1, TG_Fam4, 1.2e-30
YP_002785846.1, DUF3356, 3.0
YP_002786038.1, TG_Fam1, 8.7
YP_002790797.1, U_TG_Spo1, 4e-38
YP_002794398.1, FluMu_gp41, 0.0
YP_002795743.1, TG_Fam1, 2.9
YP_002795758.1, DUF1789, 4.7e-18
YP_002796596.1, FluMu_gp41, 0.0
YP_002797138.1, TG_Fam1, 0.043
YP_002800858.1, FluMu_gp41, 0.0
YP_002804221.1, DUF3647, 6.4
YP_002804668.1, XkdN, 7.4e-36
YP_002804800.1, XkdN, 1.7e-37
YP_002811973.1, TG_Fam1, 7.4
YP_002813463.1, TG_Fam3, 1.4e-18
YP_002813589.1, U_TG_Cr, 7.8
YP_002816662.1, TG_Fam3, 1.4e-20
YP_002816939.1, XkdN, 0.92
YP_002817346.1, TG_Fam6, 3.6
YP_002854143.1, TG_Fam1, 1.7e-09
YP_002854522.1, TG_Fam1, 1.8e-09
YP_002862195.1, XkdN, 5.1e-19
YP_002865081.1, TG_Fam3, 1.4e-20
YP_002867785.1, U_TG_Cr, 7.8
YP_002867894.1, TG_Fam3, 1.4e-18
YP_002868449.1, XkdN, 0.92
YP_002868833.1, TG_Fam6, 3.6
YP_002870837.1, FluMu_gp41, 3.6e-20
YP_002872459.1, DUF1789, 1.6999999999999998e-30
YP_002874676.1, TG_Fam1, 7.9
YP_002876725.1, TG_Fam1, 7.4
YP_002883929.1, TIGR02216, 0.23
YP_002884420.1, XkdN, 8.9e-16
YP_002889838.1, TG_Fam1, 9.2
YP_002890148.1, TG_Fam1, 9.2
YP_002891524.1, DUF2376, 4.2
YP_002891575.1, TG_Fam10, 1.8
YP_002891957.1, DUF2765, 8.7
YP_002892408.1, DUF2376, 4.5
YP_002892857.1, DUF2376, 4.6
YP_002905885.1, DUF2765, 2.3
YP_002919218.1, TG_Fam1, 1.8
YP_002922534.1, TG_Fam1, 2.7e-05
YP_002922627.1, DUF1789, 0.092
YP_002922854.1, U_TG_Cr, 0.0
YP_002924070.1, DUF3647, 7.7
YP_002925176.1, TG_Fam3, 0.0
YP_002926292.1, DUF3356, 2.8
YP_002926417.1, TG_Fam1, 9.0
YP_002928237.1, TG_Fam1, 7.4
YP_002928926.1, U_Phage_TAC_1, 0.0
YP_002930353.1, TG_Fam1, 2.7
YP_002933675.1, DUF2765, 3.0999999999999997e-24
YP_002934524.1, FluMu_gp41, 3.9e-07
YP_002937972.1, XkdN, 0.0
YP_002940101.1, DUF3647, 1.7
YP_002941350.1, TG_Fam1, 1.1
YP_002941605.1, Phage_Gp14, 5.3
YP_002949758.1, U_TG_Spo1, 9.9
YP_002950265.1, XkdN, 1.9
YP_002952356.1, DUF3647, 3.8
YP_002953104.1, TG_Fam1, 0.1
YP_002955294.1, TIGR02216, 3.3
YP_002957143.1, TIGR02216, 1.7
YP_002962451.1, TIGR02216, 2.6e-10
YP_002962452.1, DUF3356, 1.4e-22
YP_002967485.1, TG_Fam1, 8.7
YP_002968498.1, DUF1789, 2.6
YP_002969052.1, TG_Fam1, 8.7
YP_002970065.1, DUF1789, 2.6
YP_002971360.1, FluMu_gp41, 0.0
YP_002971846.1, FluMu_gp41, 0.0
YP_002972482.1, FluMu_gp41, 3e-05
YP_002974557.1, TG_Fam1, 0.056
YP_002976174.1, TG_Fam1, 1.1
YP_002987710.1, FluMu_gp41, 5.4e-10
YP_002991332.1, TG_Fam1, 2.3
YP_002991714.1, FluMu_gp41, 4.6e-19
YP_002991741.1, TG_Fam1, 0.67
YP_002995496.1, DUF1268, 0.0039
YP_002998583.1, U_Phage_TAC_1, 0.0
YP_002999071.1, DUF3356, 2.8
YP_003000907.1, TG_Fam1, 7.4
YP_003002426.1, FluMu_gp41, 9.4
YP_003004143.1, FluMu_gp41, 8.6e-09
YP_003005430.1, TG_Fam1, 4.2
YP_003007004.1, U_Phage_TAC_13, 0.094
YP_003011494.1, DUF3647, 9.4
YP_003013872.1, XkdN, 1.8999999999999998e-30
YP_003017147.1, FluMu_gp41, 3.5e-16
YP_003018228.1, FluMu_gp41, 0.00012
YP_003018753.1, FluMu_gp41, 4.7e-10
YP_003020936.1, TG_Fam1, 7.2
YP_003025233.1, XkdN, 2.7
YP_003027058.1, XkdN, 2.7
YP_003028348.1, XkdN, 2.7
YP_003032194.1, DUF2376, 6.3
YP_003032589.1, DUF2669, 6.5
YP_003034655.1, TG_Fam1, 7.4
YP_003036570.1, DUF3356, 2.8
YP_003037065.1, U_Phage_TAC_1, 0.0
YP_003038849.1, FluMu_gp41, 9.3e-09
YP_003041936.1, DUF2669, 0.0
YP_003042425.1, DUF2669, 0.0
YP_003044450.1, DUF3356, 2.8
