Species ,Host ,GC ,Gstain ,Prot RefSeq,Hmm ID,Name ,E value ,Score ,Start,Stop ,Duplicate,DD,*
Methylobacterium nodulans ORS 2060,0,0,NC_011894,YP_002502557.1,LI-HK97,LI-HK97,0.8,17.9,7,70,1,0,1
Methylobacterium nodulans ORS 2060,0,0,NC_011894,YP_002502557.1,U_LI-Bact,U_LI-Bact,3,16.4,34,70,0,0,0
Thioalkalivibrio sulfidophilus HL-EbGr7,0,0,NC_011901,YP_002513888.1,U_LI-Bact,U_LI-Bact,0,56.1,1,85,0,0,0
Caulobacter crescentus NA1000,0,0,NC_011916,YP_002517331.1,LI-HK97,LI-HK97,4.4,15.6,9,66,0,0,1
Thermomicrobium roseum DSM 5159,0,0,NC_011959,YP_002521651.1,LI-HK97,LI-HK97,0.05,21.8,2,68,0,1,0
Thermomicrobium roseum DSM 5159,0,0,NC_011959,YP_002522516.1,LI-HK97,LI-HK97,1.2,17.4,1,91,1,0,1
Thermomicrobium roseum DSM 5159,0,0,NC_011959,YP_002522516.1,U_LI-Bact,U_LI-Bact,2.30E-33,122.5,1,92,0,0,0
Thermomicrobium roseum DSM 5159,0,0,NC_011959,YP_002522907.1,U_LI-Bact,U_LI-Bact,2.6,16.6,1,83,0,0,1
Bacillus cereus Q1,0,0,NC_011969,YP_002528544.1,U_LI-Bact,U_LI-Bact,1.4,17.4,3,67,0,1,1
Escherichia coli LF82,0,0,NC_011993,YP_002556074.1,LI-HK97,LI-HK97,1.60E-20,81.1,1,84,1,1,1
Escherichia coli LF82,0,0,NC_011993,YP_002556074.1,LI-Lam,LI-Lam,6.60E-33,122.2,28,204,1,0,1
Escherichia coli LF82,0,0,NC_011993,YP_002556074.1,U_LI-Bact,U_LI-Bact,9.2,14.8,11,86,0,1,0
Escherichia coli LF82,0,0,NC_011993,YP_002556427.1,LI-HK97,LI-HK97,6.00E-21,82.4,13,97,1,0,1
Escherichia coli LF82,0,0,NC_011993,YP_002556427.1,LI-Lam,LI-Lam,6.80E-35,128.7,41,208,0,1,1
Escherichia coli LF82,0,0,NC_011993,YP_002558836.1,LI-HK97,LI-HK97,0.028,22.6,12,66,1,1,1
Escherichia coli LF82,0,0,NC_011993,YP_002558836.1,U_LI-Bact,U_LI-Bact,2.6,16.6,2,50,1,0,1
Escherichia coli LF82,0,0,NC_011993,YP_002558836.1,U_LI-Bact,U_LI-Bact,2.6,16.6,33,66,0,1,0
Chloroflexus sp. Y-400-fl,0,0,NC_012032,YP_002569753.1,U_LI-Bact,U_LI-Bact,0.27,19.8,2,60,1,0,1
Chloroflexus sp. Y-400-fl,0,0,NC_012032,YP_002569753.1,U_LI-Bact,U_LI-Bact,0.27,19.8,54,84,0,0,0
Chloroflexus sp. Y-400-fl,0,0,NC_012032,YP_002570505.1,U_LI-Bact,U_LI-Bact,0.41,19.2,1,98,0,0,1
Chloroflexus sp. Y-400-fl,0,0,NC_012032,YP_002571454.1,U_LI-Bact,U_LI-Bact,5.00E-32,118.3,1,93,0,1,0
Caldicellulosiruptor bescii DSM 6725,0,0,NC_012034,YP_002571998.1,U_LI-Bact,U_LI-Bact,5.2,15.6,12,61,1,0,1
Caldicellulosiruptor bescii DSM 6725,0,0,NC_012034,YP_002571998.1,U_LI-Bact,U_LI-Bact,5.2,15.6,73,154,0,0,0
Caldicellulosiruptor bescii DSM 6725,0,0,NC_012034,YP_002572277.1,LI-HK97,LI-HK97,0.13,20.4,10,63,0,0,0
Caldicellulosiruptor bescii DSM 6725,0,0,NC_012034,YP_002573058.1,LI-HK97,LI-HK97,0.72,18.1,6,67,0,0,0
Nautilia profundicola AmH,0,0,NC_012115,YP_002606539.1,U_LI-Bact,U_LI-Bact,0.075,21.5,2,73,0,0,1
Salmonella enterica subsp. enterica serovar Paratyphi C strain,0,0,NC_012125,YP_002636641.1,LI-HK97,LI-HK97,7.6,14.8,83,152,0,1,0
Salmonella enterica subsp. enterica serovar Paratyphi C strain,0,0,NC_012125,YP_002638244.1,LI-HK97,LI-HK97,0.021,23,2,43,1,0,1
Salmonella enterica subsp. enterica serovar Paratyphi C strain,0,0,NC_012125,YP_002638244.1,LI-Lam,LI-Lam,5.40E-27,103,1,151,0,0,0
Salmonella enterica subsp. enterica serovar Paratyphi C strain,0,0,NC_012125,YP_002639500.1,LI-HK97,LI-HK97,2.6,16.3,10,66,0,0,0
Mycobacterium bovis BCG str. Tokyo 172,0,0,NC_012207,YP_002643949.1,U_LI-Bact,U_LI-Bact,6.4,15.3,11,92,0,0,0
Mycobacterium bovis BCG str. Tokyo 172,0,0,NC_012207,YP_002644427.1,U_LI-Bact,U_LI-Bact,1.80E-35,129.3,1,93,0,0,0
Mycobacterium bovis BCG str. Tokyo 172,0,0,NC_012207,YP_002646178.1,U_LI-Bact,U_LI-Bact,0.000063,31.4,2,83,0,0,0
Mycobacterium bovis BCG str. Tokyo 172,0,0,NC_012207,YP_002646433.1,U_LI-Bact,U_LI-Bact,0.23,19.9,12,84,0,0,1
Erwinia pyrifoliae Ep1/96,0,0,NC_012214,YP_002650488.1,LI-MP22,LI-MP22,9.1,14.3,1,60,0,1,0
Enterobacteria phage SSL-2009a,Escherichia coli,neg,NC_012223,YP_002720061.1,LI-HK97,LI-HK97,0.00018,29.7,2,88,1,0,1
Enterobacteria phage SSL-2009a,Escherichia coli,neg,NC_012223,YP_002720061.1,LI-Lam,LI-Lam,2.70E-19,77.9,31,205,0,1,0
Wolbachia sp. wRi,Drosophila simulans Riverside,0,NC_012416,YP_002726997.1,LI-MP22,LI-MP22,1.5,16.9,35,100,1,0,1
Wolbachia sp. wRi,Drosophila simulans Riverside,0,NC_012416,YP_002726997.1,LI-MP22,LI-MP22,1.5,16.9,176,199,0,0,1
Sulfurihydrogenibium azorense Az-Fu1,0,0,NC_012438,YP_002728075.1,U_LI-Bact,U_LI-Bact,0.0082,24.6,1,80,0,1,0
Sulfurihydrogenibium azorense Az-Fu1,0,0,NC_012438,YP_002728479.1,LI-HK97,LI-HK97,0.022,22.9,7,91,1,0,1
Sulfurihydrogenibium azorense Az-Fu1,0,0,NC_012438,YP_002728479.1,U_LI-Bact,U_LI-Bact,1.00E-36,133.3,1,93,0,0,1
Persephonella marina EX-H1,0,0,NC_012440,YP_002729950.1,U_LI-Bact,U_LI-Bact,0.011,24.2,1,81,0,1,0
Persephonella marina EX-H1,0,0,NC_012440,YP_002730018.1,LI-HK97,LI-HK97,0.054,21.7,7,91,1,0,1
Persephonella marina EX-H1,0,0,NC_012440,YP_002730018.1,U_LI-Bact,U_LI-Bact,3.50E-36,131.6,1,93,0,0,0
Bacillus cereus 03BB102,0,0,NC_012472,YP_002748087.1,U_LI-Bact,U_LI-Bact,1.4,17.4,3,67,0,0,0
Acidobacterium capsulatum ATCC 51196,0,0,NC_012483,YP_002753477.1,LI-HK97,LI-HK97,8.8,14.6,6,69,0,0,1
Acidobacterium capsulatum ATCC 51196,0,0,NC_012483,YP_002755014.1,U_LI-Bact,U_LI-Bact,0.00061,28.2,7,105,0,1,0
Acidobacterium capsulatum ATCC 51196,0,0,NC_012483,YP_002755906.1,LI-HK97,LI-HK97,1.1,17.6,3,90,1,0,1
Acidobacterium capsulatum ATCC 51196,0,0,NC_012483,YP_002755906.1,U_LI-Bact,U_LI-Bact,2.00E-29,109.9,1,92,0,0,0
Acidobacterium capsulatum ATCC 51196,0,0,NC_012483,YP_002756385.1,U_LI-Bact,U_LI-Bact,6.00E-25,95.6,1,93,0,0,1
Gemmatimonas aurantiaca T-27,0,0,NC_012489,YP_002763157.1,U_LI-Bact,U_LI-Bact,0.00000072,37.6,5,103,0,1,0
Rhodococcus erythropolis PR4,0,0,NC_012490,YP_002767198.1,LI-Lam,LI-Lam,7.1,14.7,38,97,1,0,1
Rhodococcus erythropolis PR4,0,0,NC_012490,YP_002767198.1,LI-Lam,LI-Lam,7.1,14.7,113,190,0,0,0
Brevibacillus brevis NBRC 100599,0,0,NC_012491,YP_002772585.1,LI-HK97,LI-HK97,2.9,16.1,3,67,0,0,0
Brevibacillus brevis NBRC 100599,0,0,NC_012491,YP_002773672.1,U_LI-Bact,U_LI-Bact,0.82,18.2,1,83,0,0,0
Rhodococcus opacus B4,0,0,NC_012522,YP_002778338.1,U_LI-Bact,U_LI-Bact,2.90E-36,131.8,1,90,0,0,1
Rhodococcus opacus B4,0,0,NC_012522,YP_002779307.1,U_LI-Bact,U_LI-Bact,4.40E-20,80,3,96,0,1,0
Laribacter hongkongensis HLHK9,0,0,NC_012559,YP_002794046.1,U_LI-Bact,U_LI-Bact,3.5,16.2,5,51,1,0,1
Laribacter hongkongensis HLHK9,0,0,NC_012559,YP_002794046.1,U_LI-Bact,U_LI-Bact,3.5,16.2,53,83,0,1,0
Laribacter hongkongensis HLHK9,0,0,NC_012559,YP_002795750.1,LI-HK97,LI-HK97,0.00015,29.8,11,89,1,0,1
Laribacter hongkongensis HLHK9,0,0,NC_012559,YP_002795750.1,LI-Lam,LI-Lam,2.7,16,70,206,0,0,1
Azotobacter vinelandii DJ,0,0,NC_012560,YP_002797508.1,U_LI-Bact,U_LI-Bact,3.80E-18,73.8,1,90,0,1,0
Azotobacter vinelandii DJ,0,0,NC_012560,YP_002800764.1,LI-HK97,LI-HK97,1.3,17.3,13,72,1,0,1
Azotobacter vinelandii DJ,0,0,NC_012560,YP_002800764.1,LI-HK97,LI-HK97,1.3,17.3,193,272,0,1,0
Clostridium botulinum A2 str. Kyoto,0,0,NC_012563,YP_002805521.1,U_LI-Bact,U_LI-Bact,1,17.9,66,141,1,0,1
Clostridium botulinum A2 str. Kyoto,0,0,NC_012563,YP_002805521.1,U_LI-Bact,U_LI-Bact,1,17.9,168,233,0,0,0
Bacillus anthracis str. CDC 684,0,0,NC_012581,YP_002816406.1,U_LI-Bact,U_LI-Bact,1.4,17.4,3,67,0,0,1
Corynebacterium aurimucosum ATCC 700975,0,0,NC_012590,YP_002833665.1,U_LI-Bact,U_LI-Bact,0.73,18.4,1,84,0,1,0
Clostridium botulinum Ba4 str. 657,0,0,NC_012658,YP_002864010.1,U_LI-Bact,U_LI-Bact,0.55,18.8,53,141,1,0,1
Clostridium botulinum Ba4 str. 657,0,0,NC_012658,YP_002864010.1,U_LI-Bact,U_LI-Bact,0.55,18.8,171,233,0,0,1
Bacillus anthracis str. A0248,0,0,NC_012659,YP_002865326.1,U_LI-Bact,U_LI-Bact,1.4,17.4,3,67,0,1,0
Pseudomonas fluorescens SBW25,0,0,NC_012660,YP_002872470.1,LI-HK97,LI-HK97,0,60.3,11,94,1,0,1
Pseudomonas fluorescens SBW25,0,0,NC_012660,YP_002872470.1,LI-Lam,LI-Lam,0.00000000027,48.6,40,198,0,0,0
Pseudomonas fluorescens SBW25,0,0,NC_012660,YP_002874145.1,U_LI-Bact,U_LI-Bact,0.033,22.7,165,255,0,0,0
Pseudomonas fluorescens SBW25,0,0,NC_012660,YP_002875264.1,U_LI-Bact,U_LI-Bact,9.9,14.7,21,66,0,0,0
Thauera sp. MZ1T,0,0,NC_011662,YP_002890026.1,U_LI-Bact,U_LI-Bact,0,55.8,1,85,0,0,0
Tolumonas auensis DSM 9187,0,0,NC_012691,YP_002892289.1,U_LI-Bact,U_LI-Bact,6.7,15.3,7,66,0,0,0
Corynebacterium kroppenstedtii DSM 44385,0,0,NC_012704,YP_002906980.1,LI-HK97,LI-HK97,0.046,21.9,10,101,0,0,0
Xanthomonas phage phiL7,Xanthomonas campestris pv. campestris,neg,NC_012742,YP_002922634.1,LI-HK97,LI-HK97,0.3,19.3,29,78,0,0,1
Candidatus Hamiltonella defensa 5AT (Acyrthosiphon pisum),Acyrthosiphon pisum,0,NC_012751,YP_002924941.1,U_LI-Bact,U_LI-Bact,4.1,15.9,175,234,0,1,1
Escherichia coli BW2952,0,0,NC_012759,YP_002928844.1,LI-HK97,LI-HK97,0.032,22.4,12,66,1,1,1
Escherichia coli BW2952,0,0,NC_012759,YP_002928844.1,U_LI-Bact,U_LI-Bact,1.1,17.8,1,49,1,0,1
Escherichia coli BW2952,0,0,NC_012759,YP_002928844.1,U_LI-Bact,U_LI-Bact,1.1,17.8,33,66,0,0,0
Escherichia coli BW2952,0,0,NC_012759,YP_002928932.1,LI-Lam,LI-Lam,0,58.6,1,83,0,0,0
Eubacterium eligens ATCC 27750,0,0,NC_012778,YP_002930102.1,U_LI-Bact,U_LI-Bact,1.1,17.8,4,69,0,0,0
Eubacterium rectale ATCC 33656,0,0,NC_012781,YP_002936802.1,U_LI-Bact,U_LI-Bact,0.61,18.6,5,68,0,0,0
Micrococcus luteus NCTC 2665,0,0,NC_012803,YP_002956880.1,LI-HK97,LI-HK97,0.24,19.6,9,80,0,0,1
Micrococcus luteus NCTC 2665,0,0,NC_012803,YP_002957429.1,LI-Lam,LI-Lam,7.2,14.7,10,105,0,1,0
Methylobacterium extorquens AM1,0,0,NC_012808,YP_002961649.1,LI-HK97,LI-HK97,0.71,18.1,5,70,1,0,1
Methylobacterium extorquens AM1,0,0,NC_012808,YP_002961649.1,U_LI-Bact,U_LI-Bact,0.17,20.4,1,70,0,0,0
Bartonella grahamii as4aup,0,0,NC_012846,YP_002972709.1,LI-MP22,LI-MP22,2.9,15.9,2,44,0,0,0
Bartonella grahamii as4aup,0,0,NC_012846,YP_002972712.1,LI-MP22,LI-MP22,3.1,15.8,2,46,0,0,1
Bartonella grahamii as4aup,0,0,NC_012846,YP_002972715.1,LI-MP22,LI-MP22,2.9,15.9,2,44,0,1,0
Dickeya dadantii Ech703,0,0,NC_012880,YP_002989295.1,U_LI-Bact,U_LI-Bact,2.5,16.7,2,42,1,0,1
Dickeya dadantii Ech703,0,0,NC_012880,YP_002989295.1,U_LI-Bact,U_LI-Bact,2.5,16.7,33,66,0,0,1
Desulfovibrio salexigens DSM 2638,0,0,NC_012881,YP_002991842.1,U_LI-Bact,U_LI-Bact,1.2,17.6,36,75,0,1,1
Escherichia coli BL21(DE3),0,0,NC_012892,YP_002998589.1,LI-HK97,LI-HK97,3.50E-21,83.2,13,97,1,1,1
Escherichia coli BL21(DE3),0,0,NC_012892,YP_002998589.1,LI-Lam,LI-Lam,1.40E-33,124.5,41,217,1,0,1
Escherichia coli BL21(DE3),0,0,NC_012892,YP_002998589.1,U_LI-Bact,U_LI-Bact,7,15.2,24,99,0,1,1
Escherichia coli BL21(DE3),0,0,NC_012892,YP_003001553.1,LI-HK97,LI-HK97,0.046,21.9,12,66,1,1,1
Escherichia coli BL21(DE3),0,0,NC_012892,YP_003001553.1,U_LI-Bact,U_LI-Bact,2,16.9,2,50,1,0,1
Escherichia coli BL21(DE3),0,0,NC_012892,YP_003001553.1,U_LI-Bact,U_LI-Bact,2,16.9,32,66,0,0,0
Aggregatibacter aphrophilus NJ8700,0,0,NC_012913,YP_003007012.1,LI-Lam,LI-Lam,0,303.8,1,172,0,0,0
Geobacter sp. M21,0,0,NC_012918,YP_003022632.1,LI-HK97,LI-HK97,3,16.1,5,75,0,0,0
Mycobacterium tuberculosis KZN 1435,0,0,NC_012943,YP_003030788.1,U_LI-Bact,U_LI-Bact,0.000063,31.4,2,83,0,0,0
Mycobacterium tuberculosis KZN 1435,0,0,NC_012943,YP_003032618.1,U_LI-Bact,U_LI-Bact,1.80E-35,129.3,1,93,0,0,0
Mycobacterium tuberculosis KZN 1435,0,0,NC_012943,YP_003033111.1,U_LI-Bact,U_LI-Bact,6.4,15.3,11,92,0,0,1
Mycobacterium tuberculosis KZN 1435,0,0,NC_012943,YP_003033369.1,U_LI-Bact,U_LI-Bact,0.23,19.9,12,84,0,1,0
Escherichia coli  BL21-Gold(DE3)pLysS AG,0,0,NC_012947,YP_003037059.1,LI-HK97,LI-HK97,0,53.3,1,64,1,0,1
Escherichia coli  BL21-Gold(DE3)pLysS AG,0,0,NC_012947,YP_003037059.1,LI-Lam,LI-Lam,8.00E-34,125.2,8,184,0,1,1
Escherichia coli  BL21-Gold(DE3)pLysS AG,0,0,NC_012947,YP_003038210.1,LI-HK97,LI-HK97,0.046,21.9,12,66,1,1,1
Escherichia coli  BL21-Gold(DE3)pLysS AG,0,0,NC_012947,YP_003038210.1,U_LI-Bact,U_LI-Bact,2,16.9,2,50,1,0,1
Escherichia coli  BL21-Gold(DE3)pLysS AG,0,0,NC_012947,YP_003038210.1,U_LI-Bact,U_LI-Bact,2,16.9,32,66,0,0,1
Photorhabdus asymbiotica,0,0,NC_012962,YP_003039229.1,U_LI-Bact,U_LI-Bact,3.6,16.1,2,66,0,1,1
Escherichia coli B str. REL606,0,0,NC_012967,YP_003047041.1,LI-HK97,LI-HK97,0.046,21.9,12,66,1,1,1
Escherichia coli B str. REL606,0,0,NC_012967,YP_003047041.1,U_LI-Bact,U_LI-Bact,2,16.9,2,50,1,0,1
Escherichia coli B str. REL606,0,0,NC_012967,YP_003047041.1,U_LI-Bact,U_LI-Bact,2,16.9,32,66,0,0,0
Methylotenera mobilis JLW8,0,0,NC_012968,YP_003049236.1,U_LI-Bact,U_LI-Bact,0.00000089,37.3,4,92,0,0,0
Methylotenera mobilis JLW8,0,0,NC_012968,YP_003049734.1,U_LI-Bact,U_LI-Bact,1.4,17.5,3,67,0,0,1
Methylovorus glucosetrophus SIP3-4,0,0,NC_012969,YP_003052547.1,LI-HK97,LI-HK97,6.4,15.1,8,68,0,1,1
Escherichia coli BL21(DE3),0,0,NC_012971,YP_003053406.1,LI-HK97,LI-HK97,3.50E-21,83.2,13,97,1,1,1
Escherichia coli BL21(DE3),0,0,NC_012971,YP_003053406.1,LI-Lam,LI-Lam,1.40E-33,124.5,41,217,1,0,1
Escherichia coli BL21(DE3),0,0,NC_012971,YP_003053406.1,U_LI-Bact,U_LI-Bact,7,15.2,24,99,0,1,1
Escherichia coli BL21(DE3),0,0,NC_012971,YP_003056431.1,LI-HK97,LI-HK97,0.046,21.9,12,66,1,1,1
Escherichia coli BL21(DE3),0,0,NC_012971,YP_003056431.1,U_LI-Bact,U_LI-Bact,2,16.9,2,50,1,0,1
Escherichia coli BL21(DE3),0,0,NC_012971,YP_003056431.1,U_LI-Bact,U_LI-Bact,2,16.9,32,66,0,0,1
Helicobacter pylori B38,0,0,NC_012973,YP_003057330.1,U_LI-Bact,U_LI-Bact,0.18,20.3,13,73,0,1,0
Methylobacterium extorquens DM4,0,0,NC_012988,YP_003066287.1,LI-HK97,LI-HK97,0.26,19.5,5,70,1,0,1
Methylobacterium extorquens DM4,0,0,NC_012988,YP_003066287.1,U_LI-Bact,U_LI-Bact,0.24,19.9,1,70,0,0,0
Teredinibacter turnerae T7901,0,0,NC_012997,YP_003072118.1,U_LI-Bact,U_LI-Bact,0.00000051,38.1,9,87,0,0,1
Teredinibacter turnerae T7901,0,0,NC_012997,YP_003075198.1,U_LI-Bact,U_LI-Bact,3.1,16.3,1,90,0,1,0
Escherichia coli O157:H7 str. TW14359,0,0,NC_013008,YP_003076795.1,LI-HK97,LI-HK97,3.90E-19,76.6,13,97,1,0,1
Escherichia coli O157:H7 str. TW14359,0,0,NC_013008,YP_003076795.1,LI-Lam,LI-Lam,1.10E-32,121.5,41,209,0,1,0
Escherichia coli O157:H7 str. TW14359,0,0,NC_013008,YP_003077058.1,LI-HK97,LI-HK97,0,51.1,1,64,1,0,1
Escherichia coli O157:H7 str. TW14359,0,0,NC_013008,YP_003077058.1,LI-Lam,LI-Lam,1.20E-28,108.4,8,185,0,0,1
Escherichia coli O157:H7 str. TW14359,0,0,NC_013008,YP_003077395.1,LI-HK97,LI-HK97,0.012,23.8,1,50,0,1,0
Escherichia coli O157:H7 str. TW14359,0,0,NC_013008,YP_003077469.1,LI-HK97,LI-HK97,0,52.1,1,64,1,0,1
Escherichia coli O157:H7 str. TW14359,0,0,NC_013008,YP_003077469.1,LI-Lam,LI-Lam,1.20E-33,124.6,8,184,0,1,0
Escherichia coli O157:H7 str. TW14359,0,0,NC_013008,YP_003077608.1,LI-HK97,LI-HK97,0,50.2,1,64,1,0,1
Escherichia coli O157:H7 str. TW14359,0,0,NC_013008,YP_003077608.1,LI-Lam,LI-Lam,1.40E-28,108.1,8,185,0,1,0
Escherichia coli O157:H7 str. TW14359,0,0,NC_013008,YP_003077673.1,LI-HK97,LI-HK97,0.0000000041,44.5,1,64,1,0,1
Escherichia coli O157:H7 str. TW14359,0,0,NC_013008,YP_003077673.1,LI-Lam,LI-Lam,3.10E-27,103.7,8,185,0,1,0
Escherichia coli O157:H7 str. TW14359,0,0,NC_013008,YP_003077936.1,LI-HK97,LI-HK97,0.0000000002,48.7,1,64,1,0,1
Escherichia coli O157:H7 str. TW14359,0,0,NC_013008,YP_003077936.1,LI-Lam,LI-Lam,4.20E-28,106.6,8,182,0,1,0
Escherichia coli O157:H7 str. TW14359,0,0,NC_013008,YP_003078471.1,LI-HK97,LI-HK97,0.00000000049,47.5,1,64,1,0,1
Escherichia coli O157:H7 str. TW14359,0,0,NC_013008,YP_003078471.1,LI-Lam,LI-Lam,5.10E-28,106.3,8,185,0,1,0
Escherichia coli O157:H7 str. TW14359,0,0,NC_013008,YP_003078566.1,LI-HK97,LI-HK97,7.80E-19,75.7,13,97,1,0,1
Escherichia coli O157:H7 str. TW14359,0,0,NC_013008,YP_003078566.1,LI-Lam,LI-Lam,3.10E-28,107,41,218,0,1,0
Escherichia coli O157:H7 str. TW14359,0,0,NC_013008,YP_003078799.1,LI-HK97,LI-HK97,0.00000000031,48.1,1,64,1,0,1
Escherichia coli O157:H7 str. TW14359,0,0,NC_013008,YP_003078799.1,LI-Lam,LI-Lam,7.70E-28,105.7,8,185,0,1,0
Neisseria meningitidis alpha14,0,0,NC_013016,YP_003083010.1,LI-HK97,LI-HK97,1.90E-17,71.2,1,82,1,0,1
Neisseria meningitidis alpha14,0,0,NC_013016,YP_003083010.1,LI-Lam,LI-Lam,9.30E-34,125,28,186,0,0,1
Dyadobacter fermentans DSM 18053,Zea mays,0,NC_013037,YP_003088541.1,LI-MP22,LI-MP22,2.3,16.2,4,62,0,1,0
Burkholderia phage KS9,Burkholderia pyrrocinia strain LMG 21824,neg,NC_013055,YP_003090194.1,LI-HK97,LI-HK97,1.60E-20,81.1,4,89,1,0,1
Burkholderia phage KS9,Burkholderia pyrrocinia strain LMG 21824,neg,NC_013055,YP_003090194.1,LI-Lam,LI-Lam,0,57.6,39,187,0,0,0
Flavobacteriaceae bacterium 3519-10,0,0,NC_013062,YP_003096755.1,LI-MP22,LI-MP22,3.9,15.5,43,83,0,0,0
Actinosynnema mirum DSM 43827,0,0,NC_013093,YP_003098222.1,LI-HK97,LI-HK97,2.1,16.6,3,65,0,0,1
Actinosynnema mirum DSM 43827,0,0,NC_013093,YP_003098283.1,U_LI-Bact,U_LI-Bact,7.1,15.2,5,87,0,1,0
Actinosynnema mirum DSM 43827,0,0,NC_013093,YP_003098812.1,LI-HK97,LI-HK97,4.1,15.7,3,90,1,0,1
Actinosynnema mirum DSM 43827,0,0,NC_013093,YP_003098812.1,U_LI-Bact,U_LI-Bact,8.40E-37,133.6,1,90,0,0,0
Acidimicrobium ferrooxidans DSM 10331,0,0,NC_013124,YP_003108821.1,U_LI-Bact,U_LI-Bact,5.9,15.5,16,83,0,0,0
Acidimicrobium ferrooxidans DSM 10331,0,0,NC_013124,YP_003109759.1,LI-HK97,LI-HK97,0.053,21.7,5,66,0,0,0
Acidimicrobium ferrooxidans DSM 10331,0,0,NC_013124,YP_003110434.1,U_LI-Bact,U_LI-Bact,6.30E-28,105.1,5,96,0,0,0
Catenulispora acidiphila DSM 44928,0,0,NC_013131,YP_003116697.1,LI-HK97,LI-HK97,10,14.4,23,81,0,0,1
Catenulispora acidiphila DSM 44928,0,0,NC_013131,YP_003118226.1,U_LI-Bact,U_LI-Bact,1.60E-35,129.4,1,90,0,1,0
Catenulispora acidiphila DSM 44928,0,0,NC_013131,YP_003118788.1,LI-HK97,LI-HK97,1.3,17.2,2,91,1,0,1
Catenulispora acidiphila DSM 44928,0,0,NC_013131,YP_003118788.1,U_LI-Bact,U_LI-Bact,3.30E-35,128.5,1,91,0,0,1
Chitinophaga pinensis DSM 2588,0,0,NC_013132,YP_003120319.1,LI-HK97,LI-HK97,4,15.7,3,67,0,1,0
Saccharomonospora viridis DSM 43017,0,0,NC_013159,YP_003134722.1,LI-HK97,LI-HK97,0.02,23.1,2,90,1,0,1
Saccharomonospora viridis DSM 43017,0,0,NC_013159,YP_003134722.1,U_LI-Bact,U_LI-Bact,1.20E-38,139.5,1,92,0,0,1
Saccharomonospora viridis DSM 43017,0,0,NC_013159,YP_003135208.1,U_LI-Bact,U_LI-Bact,0.97,18,22,103,0,1,1
Saccharomonospora viridis DSM 43017,0,0,NC_013159,YP_003135254.1,LI-HK97,LI-HK97,0.9,17.8,7,64,1,1,1
Saccharomonospora viridis DSM 43017,0,0,NC_013159,YP_003135254.1,U_LI-Bact,U_LI-Bact,0.21,20.1,1,34,1,0,1
Saccharomonospora viridis DSM 43017,0,0,NC_013159,YP_003135254.1,U_LI-Bact,U_LI-Bact,0.21,20.1,24,64,0,1,0
Cyanothece sp. PCC 8802,0,0,NC_013161,YP_003139697.1,LI-HK97,LI-HK97,3.8,15.8,4,91,1,0,1
Cyanothece sp. PCC 8802,0,0,NC_013161,YP_003139697.1,U_LI-Bact,U_LI-Bact,2.40E-30,112.8,1,91,0,0,0
Cyanothece sp. PCC 8802,0,0,NC_013161,YP_003139850.1,U_LI-Bact,U_LI-Bact,0.14,20.6,9,88,0,0,0
Slackia heliotrinireducens DSM 20476,0,0,NC_013165,YP_003144822.1,U_LI-Bact,U_LI-Bact,0.0000039,35.3,1,90,0,0,0
Brachybacterium faecium DSM 4810,0,0,NC_013172,YP_003154299.1,U_LI-Bact,U_LI-Bact,3.5,16.2,28,100,0,0,0
Desulfomicrobium baculatum DSM 4028,0,0,NC_013173,YP_003159327.1,U_LI-Bact,U_LI-Bact,1.1,17.8,45,74,0,0,0
Candidatus Accumulibacter phosphatis clade IIA str. UW-1,0,0,NC_013194,YP_003166210.1,LI-HK97,LI-HK97,2.4,16.4,9,66,0,0,0
Candidatus Accumulibacter phosphatis clade IIA str. UW-1,0,0,NC_013194,YP_003168412.1,U_LI-Bact,U_LI-Bact,4.50E-16,67.1,1,85,0,0,0
Eggerthella lenta DSM 2243,0,0,NC_013204,YP_003182103.1,LI-HK97,LI-HK97,0.64,18.2,3,65,0,0,0
Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446,0,0,NC_013205,YP_003185160.1,U_LI-Bact,U_LI-Bact,8.4,15,1,83,0,0,0
Desulfohalobium retbaense DSM 5692,0,0,NC_013223,YP_003197053.1,U_LI-Bact,U_LI-Bact,0.16,20.5,39,75,0,0,1
Desulfohalobium retbaense DSM 5692,0,0,NC_013223,YP_003197596.1,LI-HK97,LI-HK97,3.3,16,4,66,0,1,0
Desulfohalobium retbaense DSM 5692,0,0,NC_013223,YP_003199180.1,U_LI-Bact,U_LI-Bact,0.56,18.7,1,55,1,0,1
Desulfohalobium retbaense DSM 5692,0,0,NC_013223,YP_003199180.1,U_LI-Bact,U_LI-Bact,0.56,18.7,38,74,0,0,1
Nakamurella multipartita DSM 44233,0,0,NC_013235,YP_003199449.1,U_LI-Bact,U_LI-Bact,0.00016,30.1,4,102,0,1,0
Nakamurella multipartita DSM 44233,0,0,NC_013235,YP_003201076.1,LI-HK97,LI-HK97,3.1,16.1,1,90,1,0,1
Nakamurella multipartita DSM 44233,0,0,NC_013235,YP_003201076.1,U_LI-Bact,U_LI-Bact,2.70E-35,128.7,1,92,0,0,0
Nakamurella multipartita DSM 44233,0,0,NC_013235,YP_003204147.1,LI-HK97,LI-HK97,0.012,23.8,9,66,0,0,1
