Species ,Host ,GC ,Gstain ,Prot RefSeq,Hmm ID,Name ,E value ,Score ,Start,Stop ,Duplicate,DD,*
Escherichia coli S88,0,0,NC_011742,YP_002394509.1,CF-Lam,CF-Lam,0,506.2,930,1146,0,1,1
Escherichia coli ED1a,0,0,NC_011745,YP_002397077.1,CF-HK97,CF-HK97,6.40E-23,88.9,886,966,1,1,1
Escherichia coli ED1a,0,0,NC_011745,YP_002397077.1,Phage-tail_3,Phage-tail_3,2.70E-34,126.8,345,516,1,0,1
Escherichia coli ED1a,0,0,NC_011745,YP_002397077.1,CF-Lam,CF-Lam,9.30E-36,131.5,956,1156,0,0,0
Escherichia coli ED1a,0,0,NC_011745,YP_002397166.1,CF-HK97,CF-HK97,0,64.5,239,321,0,1,1
Escherichia coli ED1a,0,0,NC_011745,YP_002397652.1,CF-HK97,CF-HK97,1.10E-23,91.4,871,951,1,1,1
Escherichia coli ED1a,0,0,NC_011745,YP_002397652.1,Phage-tail_3,Phage-tail_3,2.50E-34,126.9,330,501,1,0,1
Escherichia coli ED1a,0,0,NC_011745,YP_002397652.1,CF-Lam,CF-Lam,2.00E-35,130.4,941,1135,0,1,1
Escherichia coli ED1a,0,0,NC_011745,YP_002398025.1,CF-HK97,CF-HK97,1.00E-23,91.4,886,966,1,1,1
Escherichia coli ED1a,0,0,NC_011745,YP_002398025.1,Phage-tail_3,Phage-tail_3,2.50E-34,126.9,345,516,1,0,1
Escherichia coli ED1a,0,0,NC_011745,YP_002398025.1,CF-Lam,CF-Lam,1.50E-35,130.9,956,1156,0,1,1
Escherichia coli ED1a,0,0,NC_011745,YP_002398409.1,CF-HK97,CF-HK97,1.10E-23,91.4,871,951,1,1,1
Escherichia coli ED1a,0,0,NC_011745,YP_002398409.1,Phage-tail_3,Phage-tail_3,2.50E-34,126.9,330,501,1,0,1
Escherichia coli ED1a,0,0,NC_011745,YP_002398409.1,CF-Lam,CF-Lam,2.00E-35,130.4,941,1135,0,1,1
Escherichia coli 55989,0,0,NC_011748,YP_002401906.1,CF-HK97,CF-HK97,1.20E-24,94.5,873,953,1,1,1
Escherichia coli 55989,0,0,NC_011748,YP_002401906.1,Phage-tail_3,Phage-tail_3,2.70E-37,136.6,330,500,1,0,1
Escherichia coli 55989,0,0,NC_011748,YP_002401906.1,CF-Lam,CF-Lam,0,231.5,943,1165,0,1,1
Escherichia coli 55989,0,0,NC_011748,YP_002402168.1,CF-HK97,CF-HK97,2.10E-24,93.6,845,925,1,1,1
Escherichia coli 55989,0,0,NC_011748,YP_002402168.1,Phage-tail_3,Phage-tail_3,8.10E-37,135,330,500,1,0,1
Escherichia coli 55989,0,0,NC_011748,YP_002402168.1,CF-Lam,CF-Lam,0,505.7,915,1131,0,1,1
Escherichia coli 55989,0,0,NC_011748,YP_002402489.1,CF-HK97,CF-HK97,9.50E-25,94.7,871,951,1,1,1
Escherichia coli 55989,0,0,NC_011748,YP_002402489.1,Phage-tail_3,Phage-tail_3,5.70E-34,125.7,330,502,1,0,1
Escherichia coli 55989,0,0,NC_011748,YP_002402489.1,CF-Lam,CF-Lam,0,494.3,941,1157,0,1,1
Escherichia coli 55989,0,0,NC_011748,YP_002402761.1,CF-HK97,CF-HK97,2.50E-25,96.6,845,925,1,1,1
Escherichia coli 55989,0,0,NC_011748,YP_002402761.1,Phage-tail_3,Phage-tail_3,5.80E-36,132.2,330,500,1,0,1
Escherichia coli 55989,0,0,NC_011748,YP_002402761.1,CF-Lam,CF-Lam,0,238.9,915,1137,0,1,1
Escherichia coli IAI39,0,0,NC_011750,YP_002406559.1,CF-HK97,CF-HK97,1.00E-24,94.7,873,953,1,1,1
Escherichia coli IAI39,0,0,NC_011750,YP_002406559.1,Phage-tail_3,Phage-tail_3,1.30E-37,137.6,330,500,1,0,1
Escherichia coli IAI39,0,0,NC_011750,YP_002406559.1,CF-Lam,CF-Lam,0,497.8,943,1159,0,1,1
Escherichia coli IAI39,0,0,NC_011750,YP_002406904.1,CF-HK97,CF-HK97,7.00E-23,88.8,944,1024,1,1,1
Escherichia coli IAI39,0,0,NC_011750,YP_002406904.1,Phage-tail_3,Phage-tail_3,1.50E-34,127.6,330,500,1,0,1
Escherichia coli IAI39,0,0,NC_011750,YP_002406904.1,CF-Lam,CF-Lam,0,453,1014,1230,0,1,1
Escherichia coli IAI39,0,0,NC_011750,YP_002407834.1,CF-HK97,CF-HK97,4.20E-22,86.3,980,1060,1,1,1
Escherichia coli IAI39,0,0,NC_011750,YP_002407834.1,Phage-tail_3,Phage-tail_3,1.60E-34,127.6,330,500,1,0,1
Escherichia coli IAI39,0,0,NC_011750,YP_002407834.1,CF-Lam,CF-Lam,0,472.7,1050,1266,0,1,1
Escherichia coli IAI39,0,0,NC_011750,YP_002410742.1,CF-HK97,CF-HK97,9.00E-23,88.4,946,1026,1,1,1
Escherichia coli IAI39,0,0,NC_011750,YP_002410742.1,Phage-tail_3,Phage-tail_3,1.80E-37,137.2,330,500,1,0,1
Escherichia coli IAI39,0,0,NC_011750,YP_002410742.1,CF-Lam,CF-Lam,0,445.3,1016,1232,0,1,1
Escherichia coli UMN026,0,0,NC_011751,YP_002411394.1,CF-HK97,CF-HK97,9.70E-25,94.7,873,953,1,1,1
Escherichia coli UMN026,0,0,NC_011751,YP_002411394.1,Phage-tail_3,Phage-tail_3,1.90E-37,137.1,330,500,1,0,1
Escherichia coli UMN026,0,0,NC_011751,YP_002411394.1,CF-Lam,CF-Lam,0,236.3,943,1165,0,1,1
Escherichia coli UMN026,0,0,NC_011751,YP_002412111.1,CF-HK97,CF-HK97,6.80E-23,88.8,944,1024,1,1,1
Escherichia coli UMN026,0,0,NC_011751,YP_002412111.1,Phage-tail_3,Phage-tail_3,1.40E-34,127.7,330,500,1,0,1
Escherichia coli UMN026,0,0,NC_011751,YP_002412111.1,CF-Lam,CF-Lam,0,451.5,1014,1230,0,1,1
Escherichia coli UMN026,0,0,NC_011751,YP_002412183.1,CF-HK97,CF-HK97,3.00E-24,93.1,873,953,1,1,1
Escherichia coli UMN026,0,0,NC_011751,YP_002412183.1,Phage-tail_3,Phage-tail_3,1.50E-37,137.4,330,500,1,0,1
Escherichia coli UMN026,0,0,NC_011751,YP_002412183.1,CF-Lam,CF-Lam,0,343.1,943,1160,0,1,1
Escherichia coli UMN026,0,0,NC_011751,YP_002412551.1,CF-HK97,CF-HK97,4.30E-25,95.9,845,925,1,1,1
Escherichia coli UMN026,0,0,NC_011751,YP_002412551.1,Phage-tail_3,Phage-tail_3,1.80E-37,137.1,330,500,1,0,1
Escherichia coli UMN026,0,0,NC_011751,YP_002412551.1,CF-Lam,CF-Lam,0,330.8,915,1132,0,0,0
Methylobacterium extorquens CM4,0,0,NC_011757,YP_002420375.1,CF-HK97,CF-HK97,0.088,21.1,1107,1180,0,1,1
Methylobacterium extorquens CM4,0,0,NC_011757,YP_002420483.1,CF-933W,CF-933W,0,396.2,421,726,1,0,1
Methylobacterium extorquens CM4,0,0,NC_011757,YP_002420483.1,Phage-tail_3,Phage-tail_3,3.70E-34,126.4,784,949,0,0,0
Desulfatibacillum alkenivorans AK-01,0,0,NC_011768,YP_002432700.1,Phage-tail_3,Phage-tail_3,0.00081,27.7,774,949,0,0,0
Pseudomonas aeruginosa LESB58,0,0,NC_011770,YP_002438232.1,Phage-tail_3,Phage-tail_3,0.28,19.4,145,282,0,0,0
Pseudomonas aeruginosa LESB58,0,0,NC_011770,YP_002438430.1,CF-F10,CF-F10,0,60.3,1,57,0,0,0
Pseudomonas aeruginosa LESB58,0,0,NC_011770,YP_002438964.1,CF-F10,CF-F10,0,179.1,30,191,0,0,0
Pseudomonas aeruginosa LESB58,0,0,NC_011770,YP_002439197.1,Phage-tail_3,Phage-tail_3,2.90E-22,87.7,199,370,0,0,0
Pseudomonas aeruginosa LESB58,0,0,NC_011770,YP_002440159.1,Phage-tail_3,Phage-tail_3,0.0000021,36.1,631,794,0,1,1
Haemophilus parasuis SH0165,swine,0,NC_011852,YP_002475188.1,CF-HK97,CF-HK97,4.10E-16,67.1,1197,1275,1,0,1
Haemophilus parasuis SH0165,swine,0,NC_011852,YP_002475188.1,Phage-tail_3,Phage-tail_3,4.10E-33,123,329,495,0,1,1
Haemophilus parasuis SH0165,swine,0,NC_011852,YP_002475487.1,CF-HK97,CF-HK97,3.10E-16,67.4,666,744,1,0,1
Haemophilus parasuis SH0165,swine,0,NC_011852,YP_002475487.1,Phage-tail_3,Phage-tail_3,2.00E-33,124,8,174,0,0,0
Anaeromyxobacter dehalogenans 2CP-1,0,0,NC_011891,YP_002490859.1,Phage-tail_3,Phage-tail_3,5.6,15.2,75,172,0,1,1
Anaeromyxobacter dehalogenans 2CP-1,0,0,NC_011891,YP_002491725.1,Phage-tail_3,Phage-tail_3,1.50E-32,121.2,215,395,1,0,1
Anaeromyxobacter dehalogenans 2CP-1,0,0,NC_011891,YP_002491725.1,Phage-tail_3,Phage-tail_3,1.50E-32,121.2,491,552,0,1,1
Methylobacterium nodulans ORS 2060,0,0,NC_011894,YP_002497302.1,CF-933W,CF-933W,0,476.6,437,734,1,0,1
Methylobacterium nodulans ORS 2060,0,0,NC_011894,YP_002497302.1,Phage-tail_3,Phage-tail_3,4.00E-37,136,791,954,0,1,1
Methylobacterium nodulans ORS 2060,0,0,NC_011894,YP_002497865.1,CF-933W,CF-933W,0,477,437,734,1,0,1
Methylobacterium nodulans ORS 2060,0,0,NC_011894,YP_002497865.1,Phage-tail_3,Phage-tail_3,3.10E-37,136.4,791,954,0,0,0
Methylobacterium nodulans ORS 2060,0,0,NC_011894,YP_002498740.1,Phage-tail_3,Phage-tail_3,2.60E-17,71.6,371,536,0,0,0
Methylobacterium nodulans ORS 2060,0,0,NC_011894,YP_002499085.1,Phage-tail_3,Phage-tail_3,1.20E-18,75.9,371,536,0,0,0
Methylobacterium nodulans ORS 2060,0,0,NC_011894,YP_002499239.1,Phage-tail_3,Phage-tail_3,1.50E-17,72.3,371,536,0,1,1
Methylobacterium nodulans ORS 2060,0,0,NC_011894,YP_002499475.1,CF-933W,CF-933W,0,483.6,437,734,1,0,1
Methylobacterium nodulans ORS 2060,0,0,NC_011894,YP_002499475.1,Phage-tail_3,Phage-tail_3,1.00E-37,137.9,791,954,0,0,0
Methylobacterium nodulans ORS 2060,0,0,NC_011894,YP_002500196.1,Phage-tail_3,Phage-tail_3,8.40E-18,73.2,371,536,0,0,0
Methylobacterium nodulans ORS 2060,0,0,NC_011894,YP_002500882.1,Phage-tail_3,Phage-tail_3,4.80E-17,70.7,372,539,0,0,0
Methylobacterium nodulans ORS 2060,0,0,NC_011894,YP_002501332.1,Phage-tail_3,Phage-tail_3,2.20E-19,78.3,372,537,0,1,1
Methylobacterium nodulans ORS 2060,0,0,NC_011894,YP_002501646.1,CF-933W,CF-933W,0,476.6,437,734,1,0,1
Methylobacterium nodulans ORS 2060,0,0,NC_011894,YP_002501646.1,Phage-tail_3,Phage-tail_3,4.00E-37,136,791,954,0,0,0
Methylobacterium nodulans ORS 2060,0,0,NC_011894,YP_002501726.1,Phage-tail_3,Phage-tail_3,0.00016,30,465,628,0,0,0
Methylobacterium nodulans ORS 2060,0,0,NC_011894,YP_002502068.1,Phage-tail_3,Phage-tail_3,2.80E-18,74.7,372,537,0,1,1
Methylobacterium nodulans ORS 2060,0,0,NC_011894,YP_002502354.1,CF-933W,CF-933W,0,476.3,437,734,1,0,1
Methylobacterium nodulans ORS 2060,0,0,NC_011894,YP_002502354.1,Phage-tail_3,Phage-tail_3,4.00E-37,136,791,954,0,0,0
Thioalkalivibrio sulfidophilus HL-EbGr7,0,0,NC_011901,YP_002512468.1,CF-F10,CF-F10,0,177.1,7,164,0,1,1
Caulobacter crescentus NA1000,0,0,NC_011916,YP_002518234.1,CF-933W,CF-933W,0,432.4,1,292,1,0,1
Caulobacter crescentus NA1000,0,0,NC_011916,YP_002518234.1,Phage-tail_3,Phage-tail_3,4.10E-26,100.2,349,507,0,1,1
Thermotoga neapolitana DSM 4359,0,0,NC_011978,YP_002534641.1,CF-HK97,CF-HK97,1.2,17.5,30,73,1,1,1
Thermotoga neapolitana DSM 4359,0,0,NC_011978,YP_002534641.1,CF-HK97,CF-HK97,1.2,17.5,87,131,1,1,1
Thermotoga neapolitana DSM 4359,0,0,NC_011978,YP_002534641.1,CF-HK97,CF-HK97,1.2,17.5,144,187,1,0,1
Thermotoga neapolitana DSM 4359,0,0,NC_011978,YP_002534641.1,CF-HK97,CF-HK97,1.2,17.5,194,248,0,1,1
Escherichia coli LF82,0,0,NC_011993,YP_002556075.1,CF-HK97,CF-HK97,3.50E-25,96.1,845,925,1,1,1
Escherichia coli LF82,0,0,NC_011993,YP_002556075.1,Phage-tail_3,Phage-tail_3,7.90E-37,135.1,330,500,1,0,1
Escherichia coli LF82,0,0,NC_011993,YP_002556075.1,CF-Lam,CF-Lam,0,237,915,1137,0,1,1
Escherichia coli LF82,0,0,NC_011993,YP_002556426.1,CF-HK97,CF-HK97,1.90E-24,93.8,845,925,1,1,1
Escherichia coli LF82,0,0,NC_011993,YP_002556426.1,Phage-tail_3,Phage-tail_3,2.00E-37,137,330,500,1,0,1
Escherichia coli LF82,0,0,NC_011993,YP_002556426.1,CF-Lam,CF-Lam,0,245.6,915,1137,0,1,1
Anaplasma marginale str. Florida,cattle,0,NC_012026,YP_002563421.1,CF-933W,CF-933W,0,229.5,389,638,1,0,1
Anaplasma marginale str. Florida,cattle,0,NC_012026,YP_002563421.1,Phage-tail_3,Phage-tail_3,2.40E-18,74.9,691,850,0,0,0
Salmonella enterica subsp. enterica serovar Paratyphi C strain,0,0,NC_012125,YP_002638103.1,Phage-tail_3,Phage-tail_3,2.2,16.5,3,84,0,1,1
Enterobacteria phage SSL-2009a,Escherichia coli,neg,NC_012223,YP_002720060.1,CF-HK97,CF-HK97,5.70E-16,66.6,983,1062,1,0,1
Enterobacteria phage SSL-2009a,Escherichia coli,neg,NC_012223,YP_002720060.1,Phage-tail_3,Phage-tail_3,0,65.5,343,508,0,1,1
Wolbachia sp. wRi,Drosophila simulans Riverside,0,NC_012416,YP_002726997.1,CF-933W,CF-933W,0,292.3,393,647,1,0,1
Wolbachia sp. wRi,Drosophila simulans Riverside,0,NC_012416,YP_002726997.1,Phage-tail_3,Phage-tail_3,5.80E-29,109.5,707,865,0,1,1
Bacillus cereus 03BB102,0,0,NC_012472,YP_002752424.1,Phage-tail_3,Phage-tail_3,2,16.6,594,632,1,0,1
Bacillus cereus 03BB102,0,0,NC_012472,YP_002752424.1,Phage-tail_3,Phage-tail_3,2,16.6,854,954,0,1,1
Gemmatimonas aurantiaca T-27,0,0,NC_012489,YP_002760430.1,Phage-tail_3,Phage-tail_3,3.1,16.1,358,421,1,0,1
Gemmatimonas aurantiaca T-27,0,0,NC_012489,YP_002760430.1,Phage-tail_3,Phage-tail_3,3.1,16.1,459,500,0,0,0
Brevibacillus brevis NBRC 100599,0,0,NC_012491,YP_002775012.1,Phage-tail_3,Phage-tail_3,2.5,16.3,148,265,0,1,1
Rhodococcus opacus B4,0,0,NC_012522,YP_002777544.1,Phage-tail_3,Phage-tail_3,3.8,15.8,79,157,1,0,1
Rhodococcus opacus B4,0,0,NC_012522,YP_002777544.1,Phage-tail_3,Phage-tail_3,3.8,15.8,189,289,0,0,0
Rhodococcus opacus B4,0,0,NC_012522,YP_002780548.1,CF-F10,CF-F10,7.6,14.7,144,256,0,0,0
Laribacter hongkongensis HLHK9,0,0,NC_012559,YP_002795750.1,Phage-tail_3,Phage-tail_3,0,56.2,579,747,0,0,0
Azotobacter vinelandii DJ,0,0,NC_012560,YP_002800350.1,Phage-tail_3,Phage-tail_3,3.2,16,143,239,0,1,1
Pseudomonas fluorescens SBW25,0,0,NC_012660,YP_002872471.1,CF-HK97,CF-HK97,3.10E-27,102.7,1031,1113,1,1,1
Pseudomonas fluorescens SBW25,0,0,NC_012660,YP_002872471.1,Phage-tail_3,Phage-tail_3,2.00E-16,68.7,341,508,1,0,1
Pseudomonas fluorescens SBW25,0,0,NC_012660,YP_002872471.1,Phage-tail_3,Phage-tail_3,2.00E-16,68.7,969,1063,0,0,0
Xanthomonas phage phiL7,Xanthomonas campestris pv. campestris,neg,NC_012742,YP_002922634.1,Phage-tail_3,Phage-tail_3,0.072,21.4,477,631,0,1,1
Escherichia coli BW2952,0,0,NC_012759,YP_002928933.1,CF-HK97,CF-HK97,1.20E-24,94.4,845,925,1,1,1
Escherichia coli BW2952,0,0,NC_012759,YP_002928933.1,Phage-tail_3,Phage-tail_3,1.30E-36,134.4,330,500,1,0,1
Escherichia coli BW2952,0,0,NC_012759,YP_002928933.1,CF-Lam,CF-Lam,0,266.1,915,1132,0,1,1
Edwardsiella ictaluri 93-146,0,0,NC_012779,YP_002933408.1,CF-HK97,CF-HK97,0.0000000011,46.4,202,289,1,0,1
Edwardsiella ictaluri 93-146,0,0,NC_012779,YP_002933408.1,CF-Lam,CF-Lam,0,58.4,311,442,0,0,0
Edwardsiella ictaluri 93-146,0,0,NC_012779,YP_002934527.1,Phage-tail_3,Phage-tail_3,0.048,21.9,154,326,0,1,1
Methylobacterium extorquens AM1,0,0,NC_012808,YP_002962446.1,CF-933W,CF-933W,0,396.2,421,726,1,0,1
Methylobacterium extorquens AM1,0,0,NC_012808,YP_002962446.1,Phage-tail_3,Phage-tail_3,1.10E-34,128.1,784,949,0,0,0
Desulfovibrio salexigens DSM 2638,0,0,NC_012881,YP_002992048.1,CF-HK97,CF-HK97,4.6,15.6,237,294,0,1,1
Escherichia coli BL21(DE3),0,0,NC_012892,YP_002998590.1,CF-HK97,CF-HK97,1.20E-24,94.4,845,925,1,1,1
Escherichia coli BL21(DE3),0,0,NC_012892,YP_002998590.1,Phage-tail_3,Phage-tail_3,5.80E-37,135.5,330,500,1,0,1
Escherichia coli BL21(DE3),0,0,NC_012892,YP_002998590.1,CF-Lam,CF-Lam,0,266.1,915,1132,0,1,1
Paenibacillus sp. JDR-2,0,0,NC_012914,YP_003012419.1,CF-933W,CF-933W,0.0018,25.9,121,220,1,0,1
Paenibacillus sp. JDR-2,0,0,NC_012914,YP_003012419.1,CF-933W,CF-933W,0.0018,25.9,185,290,0,1,1
Escherichia coli  BL21-Gold(DE3)pLysS AG,0,0,NC_012947,YP_003037058.1,CF-HK97,CF-HK97,1.20E-24,94.4,845,925,1,1,1
Escherichia coli  BL21-Gold(DE3)pLysS AG,0,0,NC_012947,YP_003037058.1,Phage-tail_3,Phage-tail_3,5.80E-37,135.5,330,500,1,0,1
Escherichia coli  BL21-Gold(DE3)pLysS AG,0,0,NC_012947,YP_003037058.1,CF-Lam,CF-Lam,0,266.1,915,1132,0,0,0
Photorhabdus asymbiotica,0,0,NC_012962,YP_003040798.1,CF-HK97,CF-HK97,0.0000069,34.3,1,46,0,1,1
Escherichia coli B str. REL606,0,0,NC_012967,YP_003043736.1,CF-HK97,CF-HK97,1.00E-24,94.7,652,732,1,1,1
Escherichia coli B str. REL606,0,0,NC_012967,YP_003043736.1,Phage-tail_3,Phage-tail_3,2.80E-37,136.5,109,279,1,0,1
Escherichia coli B str. REL606,0,0,NC_012967,YP_003043736.1,CF-Lam,CF-Lam,0,480.9,722,938,0,1,1
Escherichia coli B str. REL606,0,0,NC_012967,YP_003044713.1,CF-HK97,CF-HK97,3.20E-25,96.3,153,233,1,0,1
Escherichia coli B str. REL606,0,0,NC_012967,YP_003044713.1,CF-Lam,CF-Lam,0,483.1,223,439,0,1,1
Escherichia coli BL21(DE3),0,0,NC_012971,YP_003053407.1,CF-HK97,CF-HK97,1.20E-24,94.4,845,925,1,1,1
Escherichia coli BL21(DE3),0,0,NC_012971,YP_003053407.1,Phage-tail_3,Phage-tail_3,5.80E-37,135.5,330,500,1,0,1
Escherichia coli BL21(DE3),0,0,NC_012971,YP_003053407.1,CF-Lam,CF-Lam,0,266.1,915,1132,0,1,1
Hirschia baltica ATCC 49814,0,0,NC_012982,YP_003059656.1,CF-933W,CF-933W,0,399.1,428,715,1,0,1
Hirschia baltica ATCC 49814,0,0,NC_012982,YP_003059656.1,Phage-tail_3,Phage-tail_3,2.60E-16,68.3,772,931,0,1,1
Methylobacterium extorquens DM4,0,0,NC_012988,YP_003067629.1,CF-933W,CF-933W,0,399.5,421,726,1,0,1
Methylobacterium extorquens DM4,0,0,NC_012988,YP_003067629.1,Phage-tail_3,Phage-tail_3,1.90E-35,130.6,784,949,0,1,1
Escherichia coli O157:H7 str. TW14359,0,0,NC_013008,YP_003076796.1,CF-HK97,CF-HK97,5.70E-25,95.4,845,925,1,1,1
Escherichia coli O157:H7 str. TW14359,0,0,NC_013008,YP_003076796.1,Phage-tail_3,Phage-tail_3,2.40E-37,136.7,330,500,1,0,1
Escherichia coli O157:H7 str. TW14359,0,0,NC_013008,YP_003076796.1,CF-Lam,CF-Lam,0,238.2,915,1137,0,1,1
Escherichia coli O157:H7 str. TW14359,0,0,NC_013008,YP_003077060.1,CF-HK97,CF-HK97,3.60E-22,86.5,871,951,1,1,1
Escherichia coli O157:H7 str. TW14359,0,0,NC_013008,YP_003077060.1,Phage-tail_3,Phage-tail_3,1.80E-34,127.4,330,500,1,0,1
Escherichia coli O157:H7 str. TW14359,0,0,NC_013008,YP_003077060.1,CF-Lam,CF-Lam,0,485.2,941,1157,0,1,1
Escherichia coli O157:H7 str. TW14359,0,0,NC_013008,YP_003077470.1,CF-HK97,CF-HK97,5.00E-25,95.6,845,925,1,1,1
Escherichia coli O157:H7 str. TW14359,0,0,NC_013008,YP_003077470.1,Phage-tail_3,Phage-tail_3,1.90E-36,133.8,330,500,1,0,1
Escherichia coli O157:H7 str. TW14359,0,0,NC_013008,YP_003077470.1,CF-Lam,CF-Lam,0,339.1,915,1132,0,1,1
Escherichia coli O157:H7 str. TW14359,0,0,NC_013008,YP_003077609.1,CF-HK97,CF-HK97,1.40E-24,94.2,665,745,1,0,1
Escherichia coli O157:H7 str. TW14359,0,0,NC_013008,YP_003077609.1,CF-Lam,CF-Lam,0,495.5,735,951,0,1,1
Escherichia coli O157:H7 str. TW14359,0,0,NC_013008,YP_003077674.1,CF-HK97,CF-HK97,2.20E-24,93.6,872,952,1,1,1
Escherichia coli O157:H7 str. TW14359,0,0,NC_013008,YP_003077674.1,Phage-tail_3,Phage-tail_3,1.70E-34,127.5,330,500,1,0,1
Escherichia coli O157:H7 str. TW14359,0,0,NC_013008,YP_003077674.1,CF-Lam,CF-Lam,0,493.7,942,1158,0,1,1
Escherichia coli O157:H7 str. TW14359,0,0,NC_013008,YP_003077934.1,CF-HK97,CF-HK97,8.80E-22,85.2,550,630,1,1,1
Escherichia coli O157:H7 str. TW14359,0,0,NC_013008,YP_003077934.1,Phage-tail_3,Phage-tail_3,1.50E-34,127.6,8,178,1,0,1
Escherichia coli O157:H7 str. TW14359,0,0,NC_013008,YP_003077934.1,CF-Lam,CF-Lam,0,321.2,620,837,0,0,0
Escherichia coli O157:H7 str. TW14359,0,0,NC_013008,YP_003077935.1,Phage-tail_3,Phage-tail_3,1.60E-34,127.6,330,500,0,1,1
Escherichia coli O157:H7 str. TW14359,0,0,NC_013008,YP_003077987.1,CF-HK97,CF-HK97,3.30E-24,93,872,952,1,1,1
Escherichia coli O157:H7 str. TW14359,0,0,NC_013008,YP_003077987.1,Phage-tail_3,Phage-tail_3,1.70E-34,127.5,330,500,1,0,1
Escherichia coli O157:H7 str. TW14359,0,0,NC_013008,YP_003077987.1,CF-Lam,CF-Lam,0,294.8,942,1085,0,1,1
Escherichia coli O157:H7 str. TW14359,0,0,NC_013008,YP_003078565.1,CF-HK97,CF-HK97,1.00E-21,85,872,952,1,1,1
Escherichia coli O157:H7 str. TW14359,0,0,NC_013008,YP_003078565.1,Phage-tail_3,Phage-tail_3,4.80E-34,126,330,500,1,0,1
Escherichia coli O157:H7 str. TW14359,0,0,NC_013008,YP_003078565.1,CF-Lam,CF-Lam,0,320.4,942,1159,0,1,1
Escherichia coli O157:H7 str. TW14359,0,0,NC_013008,YP_003078798.1,CF-HK97,CF-HK97,1.70E-24,93.9,871,951,1,1,1
Escherichia coli O157:H7 str. TW14359,0,0,NC_013008,YP_003078798.1,Phage-tail_3,Phage-tail_3,5.20E-34,125.9,330,500,1,0,1
Escherichia coli O157:H7 str. TW14359,0,0,NC_013008,YP_003078798.1,CF-Lam,CF-Lam,0,495,941,1157,0,0,0
Escherichia coli O157:H7 str. TW14359,0,0,NC_013008,YP_003079085.1,CF-HK97,CF-HK97,0,65.6,239,321,0,0,0
Escherichia coli O157:H7 str. TW14359,0,0,NC_013008,YP_003080896.1,CF-Lam,CF-Lam,0,518,1,217,0,0,0
Neorickettsia risticii str. Illinois,0,0,NC_013009,YP_003082042.1,CF-Lam,CF-Lam,7.9,14.1,12,73,0,1,1
Neisseria meningitidis alpha14,0,0,NC_013016,YP_003083011.1,CF-HK97,CF-HK97,0,64.4,1130,1209,1,0,1
Neisseria meningitidis alpha14,0,0,NC_013016,YP_003083011.1,Phage-tail_3,Phage-tail_3,7.70E-27,102.6,337,503,0,1,1
Burkholderia phage KS9,Burkholderia pyrrocinia strain LMG 21824,neg,NC_013055,YP_003090195.1,CF-HK97,CF-HK97,1.40E-26,100.6,936,982,1,1,1
Burkholderia phage KS9,Burkholderia pyrrocinia strain LMG 21824,neg,NC_013055,YP_003090195.1,CF-HK97,CF-HK97,1.40E-26,100.6,1146,1227,1,0,1
Burkholderia phage KS9,Burkholderia pyrrocinia strain LMG 21824,neg,NC_013055,YP_003090195.1,Phage-tail_3,Phage-tail_3,6.90E-31,115.7,346,511,0,1,1
Jonesia denitrificans DSM 20603,0,0,NC_013174,YP_003160697.1,CF-933W,CF-933W,0.0047,24.5,119,168,1,1,1
Jonesia denitrificans DSM 20603,0,0,NC_013174,YP_003160697.1,CF-933W,CF-933W,0.0047,24.5,153,217,1,0,1
Jonesia denitrificans DSM 20603,0,0,NC_013174,YP_003160697.1,CF-933W,CF-933W,0.0047,24.5,180,249,0,0,0
Jonesia denitrificans DSM 20603,0,0,NC_013174,YP_003162120.1,Phage-tail_3,Phage-tail_3,0.0098,24.2,179,355,0,1,1
Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446,0,0,NC_013205,YP_003184221.1,CF-933W,CF-933W,0.052,21.1,125,161,1,1,1
Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446,0,0,NC_013205,YP_003184221.1,CF-933W,CF-933W,0.052,21.1,171,224,1,0,1
Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446,0,0,NC_013205,YP_003184221.1,CF-933W,CF-933W,0.052,21.1,217,250,0,1,1
Robiginitalea biformata HTCC2501,0,0,NC_013222,YP_003194755.1,CF-933W,CF-933W,0,52.3,116,224,1,0,1
Robiginitalea biformata HTCC2501,0,0,NC_013222,YP_003194755.1,CF-933W,CF-933W,0,52.3,215,268,0,1,1
Nakamurella multipartita DSM 44233,0,0,NC_013235,YP_003200448.1,Phage-tail_3,Phage-tail_3,7.6,14.8,127,175,1,0,1
Nakamurella multipartita DSM 44233,0,0,NC_013235,YP_003200448.1,Phage-tail_3,Phage-tail_3,7.6,14.8,162,330,0,0,0
Nakamurella multipartita DSM 44233,0,0,NC_013235,YP_003202573.1,CF-F10,CF-F10,0.3,19.3,68,160,0,0,0
Nakamurella multipartita DSM 44233,0,0,NC_013235,YP_003203352.1,CF-HK97,CF-HK97,9.3,14.7,108,158,0,0,0
Cronobacter turicensis z3032,0,0,NC_013282,YP_003209554.1,Phage-tail_3,Phage-tail_3,2,16.6,452,592,0,1,1
Cronobacter turicensis z3032,0,0,NC_013282,YP_003210125.1,CF-HK97,CF-HK97,0,57.3,928,1008,1,0,1
