Species ,Host ,GC ,Gstain ,Prot RefSeq,Hmm ID,Name ,E value ,Score ,Start,Stop ,Duplicate,DD,*
Nostoc punctiforme PCC 73102,0,0,NC_010628,YP_001868664.1,LM-RDJL,LM-RDJL,2.3,15.9,141,223,0,0,0
Nostoc punctiforme PCC 73102,0,0,NC_010628,YP_001868692.1,LM-RDJL,LM-RDJL,1.9,16.2,141,223,0,0,0
Nostoc punctiforme PCC 73102,0,0,NC_010628,YP_001869365.1,LM-RDJL,LM-RDJL,2.3,15.9,141,223,0,0,0
Akkermansia muciniphila ATCC BAA-835,0,0,NC_010655,YP_001877712.1,LM-RDJL,LM-RDJL,7,14.3,48,178,0,1,1
Shigella boydii CDC 3083-94,0,0,NC_010658,YP_001879573.1,LM-HK97,LM-HK97,5.50E-33,121.6,1,109,1,0,1
Shigella boydii CDC 3083-94,0,0,NC_010658,YP_001879573.1,LM-Lam,LM-Lam,0.26,19.6,12,104,0,0,0
Shigella boydii CDC 3083-94,0,0,NC_010658,YP_001879744.1,LM-HK97,LM-HK97,3.30E-33,122.3,4,113,0,1,1
Shigella boydii CDC 3083-94,0,0,NC_010658,YP_001880075.1,LM-HK97,LM-HK97,1.20E-35,130.1,1,109,1,0,1
Shigella boydii CDC 3083-94,0,0,NC_010658,YP_001880075.1,LM-Lam,LM-Lam,0.082,21.2,13,104,0,1,1
Methylobacterium populi BJ001,0,0,NC_010725,YP_001924119.1,LM-YuA,LM-YuA,0,276.1,6,213,1,0,1
Methylobacterium populi BJ001,0,0,NC_010725,YP_001924119.1,LM-RDJL,LM-RDJL,0,288.6,4,213,0,0,0
Methylobacterium populi BJ001,0,0,NC_010725,YP_001925364.1,LM-Lam,LM-Lam,0.0000013,36.7,22,125,0,0,0
Porphyromonas gingivalis ATCC 33277,0,0,NC_010729,YP_001928948.1,LM-RDJL,LM-RDJL,4,15.1,643,721,0,1,1
Orientia tsutsugamushi str. Ikeda,0,0,NC_010793,YP_001937590.1,LM-YuA,LM-YuA,0,196.4,5,200,1,0,1
Orientia tsutsugamushi str. Ikeda,0,0,NC_010793,YP_001937590.1,LM-RDJL,LM-RDJL,1.40E-37,137.5,3,200,0,0,0
Burkholderia multivorans ATCC 17616,0,0,NC_010805,YP_001949011.1,LM-HK97,LM-HK97,4.10E-35,128.5,2,111,0,0,0
Actinobacillus pleuropneumoniae serovar 7 str. AP76,0,0,NC_010939,YP_001968295.1,LM-HK97,LM-HK97,4.50E-23,89.7,3,111,0,1,1
Stenotrophomonas maltophilia K279a,0,0,NC_010943,YP_001971685.1,LM-YuA,LM-YuA,0.26,19.1,85,148,1,1,1
Stenotrophomonas maltophilia K279a,0,0,NC_010943,YP_001971685.1,LM-73,LM-73,3.90E-20,80.2,78,182,1,1,1
Stenotrophomonas maltophilia K279a,0,0,NC_010943,YP_001971685.1,LM-73,LM-73,3.90E-20,80.2,206,272,1,0,1
Stenotrophomonas maltophilia K279a,0,0,NC_010943,YP_001971685.1,LM-73,LM-73,3.90E-20,80.2,323,476,0,1,1
Rhodopseudomonas palustris TIE-1,0,0,NC_011004,YP_001991110.1,LM-YuA,LM-YuA,0,275,5,212,1,0,1
Rhodopseudomonas palustris TIE-1,0,0,NC_011004,YP_001991110.1,LM-RDJL,LM-RDJL,0,334.6,3,212,0,1,1
Chloroherpeton thalassium ATCC 35110,0,0,NC_011026,YP_001996317.1,LM-YuA,LM-YuA,0.019,22.8,612,684,1,0,1
Chloroherpeton thalassium ATCC 35110,0,0,NC_011026,YP_001996317.1,LM-YuA,LM-YuA,0.019,22.8,825,926,0,1,1
Chloroherpeton thalassium ATCC 35110,0,0,NC_011026,YP_001996386.1,LM-RDJL,LM-RDJL,1.6,16.4,53,145,1,1,1
Chloroherpeton thalassium ATCC 35110,0,0,NC_011026,YP_001996386.1,LM-RDJL,LM-RDJL,1.6,16.4,342,399,1,0,1
Chloroherpeton thalassium ATCC 35110,0,0,NC_011026,YP_001996386.1,LM-RDJL,LM-RDJL,1.6,16.4,1015,1109,0,1,1
Neisseria gonorrhoeae NCCP11945,0,0,NC_011035,YP_002002054.1,LM-YuA,LM-YuA,1.40E-45,164.3,2,199,1,0,1
Neisseria gonorrhoeae NCCP11945,0,0,NC_011035,YP_002002054.1,LM-RDJL,LM-RDJL,0.0000000063,43.9,3,198,0,0,0
Salmonella enterica subsp. enterica serovar Newport str. SL254,0,0,NC_011080,YP_002040244.1,LM-HK97,LM-HK97,4.00E-37,134.9,2,110,0,1,1
Salmonella enterica subsp. enterica serovar Newport str. SL254,0,0,NC_011080,YP_002041857.1,LM-HK97,LM-HK97,1.60E-39,142.6,1,109,1,0,1
Salmonella enterica subsp. enterica serovar Newport str. SL254,0,0,NC_011080,YP_002041857.1,LM-Lam,LM-Lam,1.9,16.8,5,107,0,0,0
Salmonella enterica subsp. enterica serovar Heidelberg str. SL476,0,0,NC_011083,YP_002045046.1,LM-HK97,LM-HK97,1.10E-37,136.7,2,110,0,0,0
Salmonella enterica subsp. enterica serovar Schwarzengrund str.,0,0,NC_011094,YP_002113626.1,LM-HK97,LM-HK97,7.60E-33,121.1,2,115,0,1,1
Salmonella enterica subsp. enterica serovar Schwarzengrund str.,0,0,NC_011094,YP_002113668.1,LM-HK97,LM-HK97,1.60E-39,142.6,1,109,1,0,1
Salmonella enterica subsp. enterica serovar Schwarzengrund str.,0,0,NC_011094,YP_002113668.1,LM-Lam,LM-Lam,1.9,16.8,5,107,0,0,0
Proteus mirabilis HI4320,0,0,NC_010554,YP_002150294.1,LM-HK97,LM-HK97,1.40E-30,113.9,1,112,0,0,0
Salmonella enterica subsp. enterica serovar Dublin str. CT_02021853,0,0,NC_011205,YP_002215253.1,LM-HK97,LM-HK97,1.10E-37,136.7,2,110,0,0,0
Salmonella enterica subsp. enterica serovar Gallinarum str. 287/91,0,0,NC_011274,YP_002226261.1,LM-HK97,LM-HK97,1.10E-37,136.7,2,110,0,0,0
Klebsiella pneumoniae 342,0,0,NC_011283,YP_002239186.1,LM-HK97,LM-HK97,1.50E-27,104.1,4,112,0,1,1
Escherichia coli O157:H7 str. EC4115,0,0,NC_011353,YP_002269431.1,LM-YuA,LM-YuA,2.8,15.7,3,108,1,1,1
Escherichia coli O157:H7 str. EC4115,0,0,NC_011353,YP_002269431.1,LM-HK97,LM-HK97,4.60E-38,137.9,1,109,1,0,1
Escherichia coli O157:H7 str. EC4115,0,0,NC_011353,YP_002269431.1,LM-Lam,LM-Lam,5.2,15.4,12,103,0,1,1
Escherichia coli O157:H7 str. EC4115,0,0,NC_011353,YP_002269689.1,LM-HK97,LM-HK97,2.20E-33,122.9,1,109,1,0,1
Escherichia coli O157:H7 str. EC4115,0,0,NC_011353,YP_002269689.1,LM-Lam,LM-Lam,0.74,18.1,12,103,0,0,0
Escherichia coli O157:H7 str. EC4115,0,0,NC_011353,YP_002270012.1,LM-HK97,LM-HK97,4.60E-32,118.6,4,113,0,1,1
Escherichia coli O157:H7 str. EC4115,0,0,NC_011353,YP_002270088.1,LM-HK97,LM-HK97,1.10E-35,130.2,1,109,1,0,1
Escherichia coli O157:H7 str. EC4115,0,0,NC_011353,YP_002270088.1,LM-Lam,LM-Lam,1.8,16.9,13,106,0,1,1
Escherichia coli O157:H7 str. EC4115,0,0,NC_011353,YP_002270233.1,LM-HK97,LM-HK97,4.30E-34,125.2,1,109,1,0,1
Escherichia coli O157:H7 str. EC4115,0,0,NC_011353,YP_002270233.1,LM-Lam,LM-Lam,0.26,19.6,12,103,0,1,1
Escherichia coli O157:H7 str. EC4115,0,0,NC_011353,YP_002270298.1,LM-HK97,LM-HK97,4.30E-34,125.2,1,109,1,0,1
Escherichia coli O157:H7 str. EC4115,0,0,NC_011353,YP_002270298.1,LM-Lam,LM-Lam,0.26,19.6,12,103,0,0,0
Escherichia coli O157:H7 str. EC4115,0,0,NC_011353,YP_002270556.1,LM-HK97,LM-HK97,5.50E-33,121.6,4,113,0,0,0
Escherichia coli O157:H7 str. EC4115,0,0,NC_011353,YP_002270609.1,LM-HK97,LM-HK97,5.50E-33,121.6,4,113,0,1,1
Escherichia coli O157:H7 str. EC4115,0,0,NC_011353,YP_002271101.1,LM-HK97,LM-HK97,2.20E-33,122.9,1,109,1,0,1
Escherichia coli O157:H7 str. EC4115,0,0,NC_011353,YP_002271101.1,LM-Lam,LM-Lam,0.74,18.1,12,103,0,0,0
Escherichia coli O157:H7 str. EC4115,0,0,NC_011353,YP_002271197.1,LM-HK97,LM-HK97,5.50E-33,121.6,4,113,0,1,1
Escherichia coli O157:H7 str. EC4115,0,0,NC_011353,YP_002271419.1,LM-HK97,LM-HK97,4.30E-34,125.2,1,109,1,0,1
Escherichia coli O157:H7 str. EC4115,0,0,NC_011353,YP_002271419.1,LM-Lam,LM-Lam,0.26,19.6,12,103,0,1,1
Escherichia coli O157:H7 str. EC4115,0,0,NC_011353,YP_002271479.1,LM-HK97,LM-HK97,4.30E-34,125.2,1,109,1,0,1
Escherichia coli O157:H7 str. EC4115,0,0,NC_011353,YP_002271479.1,LM-Lam,LM-Lam,0.26,19.6,12,103,0,0,0
Pseudomonas phage PAJU2,Pseudomonas aeruginosa,neg,NC_011373,YP_002284353.1,LM-Lam,LM-Lam,8.00E-30,111.4,15,124,0,1,1
Oligotropha carboxidovorans OM5,0,0,NC_011386,YP_002287842.1,LM-YuA,LM-YuA,0,211.1,5,195,1,0,1
Oligotropha carboxidovorans OM5,0,0,NC_011386,YP_002287842.1,LM-RDJL,LM-RDJL,0,188.7,3,195,0,1,1
Oligotropha carboxidovorans OM5,0,0,NC_011386,YP_002289567.1,LM-YuA,LM-YuA,0,281.2,6,213,1,0,1
Oligotropha carboxidovorans OM5,0,0,NC_011386,YP_002289567.1,LM-RDJL,LM-RDJL,0,311.5,4,213,0,1,1
Escherichia coli SE11,0,0,NC_011415,YP_002291883.1,LM-HK97,LM-HK97,1.20E-34,126.9,1,109,1,0,1
Escherichia coli SE11,0,0,NC_011415,YP_002291883.1,LM-Lam,LM-Lam,0.032,22.5,13,106,0,0,0
Escherichia coli SE11,0,0,NC_011415,YP_002292724.1,LM-HK97,LM-HK97,2.80E-34,125.7,4,112,0,1,1
Escherichia coli SE11,0,0,NC_011415,YP_002292923.1,LM-HK97,LM-HK97,6.00E-35,127.9,1,109,1,0,1
Escherichia coli SE11,0,0,NC_011415,YP_002292923.1,LM-Lam,LM-Lam,0.032,22.5,13,106,0,1,1
Escherichia coli SE11,0,0,NC_011415,YP_002293327.1,LM-HK97,LM-HK97,1.10E-35,130.2,1,109,1,0,1
Escherichia coli SE11,0,0,NC_011415,YP_002293327.1,LM-Lam,LM-Lam,1.8,16.9,13,106,0,0,0
Acinetobacter baumannii AB0057,0,0,NC_011586,YP_002320018.1,LM-Lam,LM-Lam,0.0014,27,13,57,0,0,0
Acinetobacter baumannii AB0057,0,0,NC_011586,YP_002320515.1,LM-Lam,LM-Lam,0,59.3,13,117,0,0,0
Acinetobacter baumannii AB0057,0,0,NC_011586,YP_002320551.1,LM-HK97,LM-HK97,9.5,14.6,109,154,0,1,1
Escherichia coli O127:H6 str. E2348/69,0,0,NC_011601,YP_002328279.1,LM-HK97,LM-HK97,3.50E-36,131.9,1,109,1,0,1
Escherichia coli O127:H6 str. E2348/69,0,0,NC_011601,YP_002328279.1,LM-Lam,LM-Lam,0.067,21.5,13,106,0,1,1
Escherichia coli O127:H6 str. E2348/69,0,0,NC_011601,YP_002328594.1,LM-YuA,LM-YuA,2.8,15.7,3,108,1,1,1
Escherichia coli O127:H6 str. E2348/69,0,0,NC_011601,YP_002328594.1,LM-HK97,LM-HK97,4.60E-38,137.9,1,109,1,0,1
Escherichia coli O127:H6 str. E2348/69,0,0,NC_011601,YP_002328594.1,LM-Lam,LM-Lam,5.2,15.4,12,103,0,0,0
Escherichia coli O127:H6 str. E2348/69,0,0,NC_011601,YP_002328972.1,LM-HK97,LM-HK97,3.30E-33,122.3,4,113,0,0,0
Pseudomonas phage MP38,Pseudomonas aeruginosa PA14,neg,NC_011611,YP_002332357.1,LM-73,LM-73,0,620,71,561,0,0,0
Pseudomonas phage MP29,Pseudomonas aeruginosa PA14,neg,NC_011613,YP_002332470.1,LM-73,LM-73,0,625.2,71,561,0,0,0
Yersinia pestis CO92,0,0,NC_003143,YP_002347098.1,LM-HK97,LM-HK97,2.40E-32,119.5,3,112,0,0,0
Shewanella baltica OS223,0,0,NC_011663,YP_002358496.1,LM-HK97,LM-HK97,9.60E-38,136.9,2,110,0,1,1
Methylocella silvestris BL2,0,0,NC_011666,YP_002363326.1,LM-YuA,LM-YuA,0.000072,30.7,633,716,1,0,1
Methylocella silvestris BL2,0,0,NC_011666,YP_002363326.1,LM-YuA,LM-YuA,0.000072,30.7,713,754,0,1,1
Methylocella silvestris BL2,0,0,NC_011666,YP_002363327.1,LM-YuA,LM-YuA,1.90E-30,114.2,2,202,1,0,1
Methylocella silvestris BL2,0,0,NC_011666,YP_002363327.1,LM-RDJL,LM-RDJL,0.000026,32.1,3,200,0,1,1
Escherichia fergusonii ATCC 35469,0,0,NC_011740,YP_002385457.1,LM-YuA,LM-YuA,2.8,15.7,3,108,1,1,1
Escherichia fergusonii ATCC 35469,0,0,NC_011740,YP_002385457.1,LM-HK97,LM-HK97,4.60E-38,137.9,1,109,1,0,1
Escherichia fergusonii ATCC 35469,0,0,NC_011740,YP_002385457.1,LM-Lam,LM-Lam,5.2,15.4,12,103,0,1,1
Escherichia coli IAI1,0,0,NC_011741,YP_002386259.1,LM-HK97,LM-HK97,6.00E-35,127.9,1,109,1,0,1
Escherichia coli IAI1,0,0,NC_011741,YP_002386259.1,LM-Lam,LM-Lam,0.032,22.5,13,106,0,1,1
Escherichia coli IAI1,0,0,NC_011741,YP_002387006.1,LM-HK97,LM-HK97,1.10E-35,130.2,1,109,1,0,1
Escherichia coli IAI1,0,0,NC_011741,YP_002387006.1,LM-Lam,LM-Lam,1.8,16.9,13,106,0,1,1
Escherichia coli S88,0,0,NC_011742,YP_002390405.1,LM-HK97,LM-HK97,1.90E-32,119.9,1,109,1,0,1
Escherichia coli S88,0,0,NC_011742,YP_002390405.1,LM-Lam,LM-Lam,1.7,17,12,103,0,1,1
Escherichia coli S88,0,0,NC_011742,YP_002390984.1,LM-HK97,LM-HK97,2.80E-36,132.2,1,109,1,0,1
Escherichia coli S88,0,0,NC_011742,YP_002390984.1,LM-Lam,LM-Lam,0.081,21.2,13,106,0,1,1
Escherichia coli S88,0,0,NC_011742,YP_002391143.1,LM-HK97,LM-HK97,1.00E-30,114.3,1,89,1,0,1
Escherichia coli S88,0,0,NC_011742,YP_002391143.1,LM-Lam,LM-Lam,0.098,21,12,88,0,1,1
Escherichia coli S88,0,0,NC_011742,YP_002394505.1,LM-YuA,LM-YuA,2.2,16.1,3,108,1,1,1
Escherichia coli S88,0,0,NC_011742,YP_002394505.1,LM-HK97,LM-HK97,7.50E-38,137.2,1,109,1,0,1
Escherichia coli S88,0,0,NC_011742,YP_002394505.1,LM-Lam,LM-Lam,9.7,14.5,12,103,0,1,1
Escherichia coli ED1a,0,0,NC_011745,YP_002397072.1,LM-HK97,LM-HK97,4.30E-34,125.2,1,109,1,0,1
Escherichia coli ED1a,0,0,NC_011745,YP_002397072.1,LM-Lam,LM-Lam,0.26,19.6,12,103,0,0,0
Escherichia coli ED1a,0,0,NC_011745,YP_002397453.1,LM-HK97,LM-HK97,2.20E-31,116.4,4,113,0,0,0
Escherichia coli ED1a,0,0,NC_011745,YP_002397660.1,LM-HK97,LM-HK97,2.30E-31,116.4,4,113,0,0,0
Escherichia coli ED1a,0,0,NC_011745,YP_002398030.1,LM-HK97,LM-HK97,1.90E-33,123.1,1,109,0,0,0
Escherichia coli ED1a,0,0,NC_011745,YP_002398417.1,LM-HK97,LM-HK97,2.30E-31,116.4,4,113,0,1,1
Escherichia coli 55989,0,0,NC_011748,YP_002401902.1,LM-HK97,LM-HK97,6.00E-35,127.9,1,109,1,0,1
Escherichia coli 55989,0,0,NC_011748,YP_002401902.1,LM-Lam,LM-Lam,0.032,22.5,13,106,0,1,1
Escherichia coli 55989,0,0,NC_011748,YP_002402164.1,LM-HK97,LM-HK97,3.10E-35,128.8,2,110,1,0,1
Escherichia coli 55989,0,0,NC_011748,YP_002402164.1,LM-Lam,LM-Lam,0.054,21.8,14,107,0,1,1
Escherichia coli 55989,0,0,NC_011748,YP_002402485.1,LM-HK97,LM-HK97,4.30E-34,125.2,1,109,1,0,1
Escherichia coli 55989,0,0,NC_011748,YP_002402485.1,LM-Lam,LM-Lam,0.26,19.6,12,103,0,1,1
Escherichia coli 55989,0,0,NC_011748,YP_002402765.1,LM-YuA,LM-YuA,2.8,15.7,3,108,1,1,1
Escherichia coli 55989,0,0,NC_011748,YP_002402765.1,LM-HK97,LM-HK97,4.60E-38,137.9,1,109,1,0,1
Escherichia coli 55989,0,0,NC_011748,YP_002402765.1,LM-Lam,LM-Lam,5.2,15.4,12,103,0,1,1
Escherichia coli IAI39,0,0,NC_011750,YP_002406555.1,LM-HK97,LM-HK97,6.30E-36,131.1,1,109,1,0,1
Escherichia coli IAI39,0,0,NC_011750,YP_002406555.1,LM-Lam,LM-Lam,0.58,18.5,13,106,0,0,0
Escherichia coli IAI39,0,0,NC_011750,YP_002406900.1,LM-HK97,LM-HK97,1.70E-32,120,4,113,0,1,1
Escherichia coli IAI39,0,0,NC_011750,YP_002407838.1,LM-HK97,LM-HK97,4.30E-34,125.2,1,109,1,0,1
Escherichia coli IAI39,0,0,NC_011750,YP_002407838.1,LM-Lam,LM-Lam,0.26,19.6,12,103,0,1,1
Escherichia coli IAI39,0,0,NC_011750,YP_002410738.1,LM-YuA,LM-YuA,2.8,15.7,3,108,1,1,1
Escherichia coli IAI39,0,0,NC_011750,YP_002410738.1,LM-HK97,LM-HK97,4.60E-38,137.9,1,109,1,0,1
Escherichia coli IAI39,0,0,NC_011750,YP_002410738.1,LM-Lam,LM-Lam,5.2,15.4,12,103,0,1,1
Escherichia coli UMN026,0,0,NC_011751,YP_002411390.1,LM-HK97,LM-HK97,1.90E-35,129.5,1,109,1,0,1
Escherichia coli UMN026,0,0,NC_011751,YP_002411390.1,LM-Lam,LM-Lam,2.2,16.6,13,106,0,1,1
Escherichia coli UMN026,0,0,NC_011751,YP_002412106.1,LM-HK97,LM-HK97,3.40E-34,125.5,1,109,1,0,1
Escherichia coli UMN026,0,0,NC_011751,YP_002412106.1,LM-Lam,LM-Lam,0.31,19.4,12,103,0,1,1
Escherichia coli UMN026,0,0,NC_011751,YP_002412179.1,LM-HK97,LM-HK97,1.40E-35,130,1,109,1,0,1
Escherichia coli UMN026,0,0,NC_011751,YP_002412179.1,LM-Lam,LM-Lam,0.86,17.9,13,106,0,1,1
Escherichia coli UMN026,0,0,NC_011751,YP_002412555.1,LM-YuA,LM-YuA,2.8,15.7,3,108,1,1,1
Escherichia coli UMN026,0,0,NC_011751,YP_002412555.1,LM-HK97,LM-HK97,4.60E-38,137.9,1,109,1,0,1
Escherichia coli UMN026,0,0,NC_011751,YP_002412555.1,LM-Lam,LM-Lam,5.2,15.4,12,103,0,0,0
Methylobacterium extorquens CM4,0,0,NC_011757,YP_002419160.1,LM-Lam,LM-Lam,0,51.1,23,123,0,0,0
Methylobacterium extorquens CM4,0,0,NC_011757,YP_002420378.1,LM-Lam,LM-Lam,0,61.4,22,124,0,1,1
Methylobacterium extorquens CM4,0,0,NC_011757,YP_002420486.1,LM-YuA,LM-YuA,0,276.6,6,213,1,0,1
Methylobacterium extorquens CM4,0,0,NC_011757,YP_002420486.1,LM-RDJL,LM-RDJL,0,288.4,4,213,0,0,0
Pseudomonas aeruginosa LESB58,0,0,NC_011770,YP_002439194.1,LM-73,LM-73,0,629.5,59,549,0,0,0
Pseudomonas aeruginosa LESB58,0,0,NC_011770,YP_002440156.1,LM-Lam,LM-Lam,4.00E-28,106,15,124,0,0,0
Haemophilus parasuis SH0165,swine,0,NC_011852,YP_002475042.1,LM-HK97,LM-HK97,3.20E-31,115.9,1,108,0,0,0
Haemophilus parasuis SH0165,swine,0,NC_011852,YP_002475194.1,LM-HK97,LM-HK97,1.50E-21,84.8,3,110,0,0,0
Desulfovibrio desulfuricans subsp. desulfuricans str. ATCC 27774,0,0,NC_011883,YP_002479540.1,LM-73,LM-73,8,13.2,218,296,0,1,1
Anaeromyxobacter dehalogenans 2CP-1,0,0,NC_011891,YP_002491723.1,LM-YuA,LM-YuA,0.000000036,41.5,2,97,1,0,1
Anaeromyxobacter dehalogenans 2CP-1,0,0,NC_011891,YP_002491723.1,LM-YuA,LM-YuA,0.000000036,41.5,94,127,0,1,1
Methylobacterium nodulans ORS 2060,0,0,NC_011894,YP_002497299.1,LM-YuA,LM-YuA,0,262.7,6,211,1,0,1
Methylobacterium nodulans ORS 2060,0,0,NC_011894,YP_002497299.1,LM-RDJL,LM-RDJL,0,256.5,4,211,0,1,1
Methylobacterium nodulans ORS 2060,0,0,NC_011894,YP_002497868.1,LM-YuA,LM-YuA,0,263.9,6,211,1,0,1
Methylobacterium nodulans ORS 2060,0,0,NC_011894,YP_002497868.1,LM-RDJL,LM-RDJL,0,256.1,4,211,0,0,0
Methylobacterium nodulans ORS 2060,0,0,NC_011894,YP_002498744.1,LM-HK97,LM-HK97,0,62.1,14,120,0,0,0
Methylobacterium nodulans ORS 2060,0,0,NC_011894,YP_002499081.1,LM-HK97,LM-HK97,0,58.7,14,120,0,0,0
Methylobacterium nodulans ORS 2060,0,0,NC_011894,YP_002499243.1,LM-HK97,LM-HK97,0,61.3,14,120,0,1,1
Methylobacterium nodulans ORS 2060,0,0,NC_011894,YP_002499472.1,LM-YuA,LM-YuA,0,266.6,6,211,1,0,1
Methylobacterium nodulans ORS 2060,0,0,NC_011894,YP_002499472.1,LM-RDJL,LM-RDJL,0,260.4,4,211,0,0,0
Methylobacterium nodulans ORS 2060,0,0,NC_011894,YP_002500200.1,LM-HK97,LM-HK97,0,63.3,13,120,0,0,0
Methylobacterium nodulans ORS 2060,0,0,NC_011894,YP_002500886.1,LM-HK97,LM-HK97,0,61.5,14,120,0,0,0
Methylobacterium nodulans ORS 2060,0,0,NC_011894,YP_002501336.1,LM-HK97,LM-HK97,0,56.3,14,120,0,1,1
Methylobacterium nodulans ORS 2060,0,0,NC_011894,YP_002501643.1,LM-YuA,LM-YuA,0,265.2,6,211,1,0,1
Methylobacterium nodulans ORS 2060,0,0,NC_011894,YP_002501643.1,LM-RDJL,LM-RDJL,0,257.3,4,211,0,0,0
Methylobacterium nodulans ORS 2060,0,0,NC_011894,YP_002502064.1,LM-HK97,LM-HK97,0,54.2,14,120,0,1,1
Methylobacterium nodulans ORS 2060,0,0,NC_011894,YP_002502357.1,LM-YuA,LM-YuA,0,263.7,6,211,1,0,1
Methylobacterium nodulans ORS 2060,0,0,NC_011894,YP_002502357.1,LM-RDJL,LM-RDJL,0,255.6,4,211,0,1,1
Caulobacter crescentus NA1000,0,0,NC_011916,YP_002518238.1,LM-YuA,LM-YuA,0,253.7,6,211,1,0,1
Caulobacter crescentus NA1000,0,0,NC_011916,YP_002518238.1,LM-RDJL,LM-RDJL,0,244.4,4,211,0,0,0
Geobacter daltonii FRC-32,0,0,NC_011979,YP_002537506.1,LM-Lam,LM-Lam,1.3,17.3,102,169,0,1,1
Escherichia coli LF82,0,0,NC_011993,YP_002556071.1,LM-HK97,LM-HK97,6.00E-35,127.9,1,109,1,0,1
Escherichia coli LF82,0,0,NC_011993,YP_002556071.1,LM-Lam,LM-Lam,0.032,22.5,13,106,0,1,1
Escherichia coli LF82,0,0,NC_011993,YP_002556430.1,LM-YuA,LM-YuA,2.8,15.7,3,108,1,1,1
Escherichia coli LF82,0,0,NC_011993,YP_002556430.1,LM-HK97,LM-HK97,4.60E-38,137.9,1,109,1,0,1
Escherichia coli LF82,0,0,NC_011993,YP_002556430.1,LM-Lam,LM-Lam,5.2,15.4,12,103,0,1,1
Anaplasma marginale str. Florida,cattle,0,NC_012026,YP_002563700.1,LM-YuA,LM-YuA,0,255.2,8,205,1,0,1
Anaplasma marginale str. Florida,cattle,0,NC_012026,YP_002563700.1,LM-RDJL,LM-RDJL,0,201.3,6,205,0,0,0
Salmonella enterica subsp. enterica serovar Paratyphi C strain,0,0,NC_012125,YP_002638249.1,LM-HK97,LM-HK97,1.80E-37,136,2,110,0,0,0
Enterobacteria phage SSL-2009a,Escherichia coli,neg,NC_012223,YP_002720064.1,LM-HK97,LM-HK97,0,59.4,83,195,0,1,1
Wolbachia sp. wRi,Drosophila simulans Riverside,0,NC_012416,YP_002727801.1,LM-YuA,LM-YuA,0,267.5,4,198,1,0,1
Wolbachia sp. wRi,Drosophila simulans Riverside,0,NC_012416,YP_002727801.1,LM-RDJL,LM-RDJL,0,308.8,2,198,0,0,0
Brevibacillus brevis NBRC 100599,0,0,NC_012491,YP_002770646.1,LM-HK97,LM-HK97,3.6,16,3,101,0,0,0
Laribacter hongkongensis HLHK9,0,0,NC_012559,YP_002795753.1,LM-Lam,LM-Lam,0.000021,32.8,16,116,0,1,1
Rickettsia africae ESF-5,Amblyomma variegatum (cattle tick),0,NC_012633,YP_002845276.1,LM-YuA,LM-YuA,5.70E-36,132.3,10,170,1,0,1
Rickettsia africae ESF-5,Amblyomma variegatum (cattle tick),0,NC_012633,YP_002845276.1,LM-RDJL,LM-RDJL,0,203.3,2,170,0,0,0
Pseudomonas fluorescens SBW25,0,0,NC_012660,YP_002872462.1,LM-HK97,LM-HK97,1.30E-38,139.7,3,111,0,1,1
Rickettsia peacockii str. Rustic,0,0,NC_012730,YP_002916083.1,LM-YuA,LM-YuA,7.20E-35,128.7,2,158,1,0,1
Rickettsia peacockii str. Rustic,0,0,NC_012730,YP_002916083.1,LM-RDJL,LM-RDJL,0,186.5,1,158,0,0,0
Xanthomonas phage phiL7,Xanthomonas campestris pv. campestris,neg,NC_012742,YP_002922631.1,LM-Lam,LM-Lam,0.000011,33.7,15,118,0,1,1
Escherichia coli BW2952,0,0,NC_012759,YP_002928929.1,LM-HK97,LM-HK97,6.00E-35,127.9,1,109,1,0,1
Escherichia coli BW2952,0,0,NC_012759,YP_002928929.1,LM-Lam,LM-Lam,0.032,22.5,13,106,0,1,1
Methylobacterium extorquens AM1,0,0,NC_012808,YP_002962449.1,LM-YuA,LM-YuA,0,279,6,213,1,0,1
Methylobacterium extorquens AM1,0,0,NC_012808,YP_002962449.1,LM-RDJL,LM-RDJL,0,288.9,4,213,0,1,1
Escherichia coli BL21(DE3),0,0,NC_012892,YP_002998586.1,LM-HK97,LM-HK97,6.00E-35,127.9,1,109,1,0,1
Escherichia coli BL21(DE3),0,0,NC_012892,YP_002998586.1,LM-Lam,LM-Lam,0.032,22.5,13,106,0,0,0
Aggregatibacter aphrophilus NJ8700,0,0,NC_012913,YP_003007009.1,LM-HK97,LM-HK97,5.30E-23,89.5,3,111,0,1,1
Streptococcus suis SC84,0,0,NC_012924,YP_003025369.1,LM-YuA,LM-YuA,9.8,14,189,274,1,0,1
Streptococcus suis SC84,0,0,NC_012924,YP_003025369.1,LM-RDJL,LM-RDJL,5.5,14.7,193,273,0,1,1
Streptococcus suis P1/7,0,0,NC_012925,YP_003027195.1,LM-YuA,LM-YuA,9.8,14,189,274,1,0,1
Streptococcus suis P1/7,0,0,NC_012925,YP_003027195.1,LM-RDJL,LM-RDJL,5.5,14.7,193,273,0,1,1
Streptococcus suis BM407,0,0,NC_012926,YP_003029128.1,LM-YuA,LM-YuA,9.8,14,189,274,1,0,1
Streptococcus suis BM407,0,0,NC_012926,YP_003029128.1,LM-RDJL,LM-RDJL,5.5,14.7,193,273,0,1,1
