Species ,Host ,GC ,Gstain ,Prot RefSeq,Hmm ID,Name ,E value ,Score ,Start,Stop ,Duplicate,DD,*
Escherichia coli 55989,0,0,NC_011748,YP_002402486.1,Phage_tail_L,Phage_tail_L,0,321.4,29,230,1,0,1
Escherichia coli 55989,0,0,NC_011748,YP_002402486.1,TIGR01600,TIGR01600,0,368.1,11,230,0,1,1
Escherichia coli 55989,0,0,NC_011748,YP_002402764.1,Phage_tail_L,Phage_tail_L,0,322,29,230,1,0,1
Escherichia coli 55989,0,0,NC_011748,YP_002402764.1,TIGR01600,TIGR01600,0,330.3,11,230,0,1,1
Escherichia coli IAI39,0,0,NC_011750,YP_002406556.1,Phage_tail_L,Phage_tail_L,0,324.6,29,230,1,0,1
Escherichia coli IAI39,0,0,NC_011750,YP_002406556.1,TIGR01600,TIGR01600,0,332.6,11,230,0,1,1
Escherichia coli IAI39,0,0,NC_011750,YP_002406901.1,Phage_tail_L,Phage_tail_L,0,314.3,29,230,1,0,1
Escherichia coli IAI39,0,0,NC_011750,YP_002406901.1,TIGR01600,TIGR01600,0,360.2,11,230,0,1,1
Escherichia coli IAI39,0,0,NC_011750,YP_002407837.1,Phage_tail_L,Phage_tail_L,0,321.4,29,230,1,0,1
Escherichia coli IAI39,0,0,NC_011750,YP_002407837.1,TIGR01600,TIGR01600,0,377.2,11,230,0,1,1
Escherichia coli IAI39,0,0,NC_011750,YP_002410739.1,Phage_tail_L,Phage_tail_L,0,321.3,29,230,1,0,1
Escherichia coli IAI39,0,0,NC_011750,YP_002410739.1,TIGR01600,TIGR01600,0,329.7,11,230,0,1,1
Escherichia coli UMN026,0,0,NC_011751,YP_002411391.1,Phage_tail_L,Phage_tail_L,0,319.9,29,230,1,0,1
Escherichia coli UMN026,0,0,NC_011751,YP_002411391.1,TIGR01600,TIGR01600,0,328.5,11,230,0,1,1
Escherichia coli UMN026,0,0,NC_011751,YP_002412108.1,Phage_tail_L,Phage_tail_L,0,318.7,29,230,1,0,1
Escherichia coli UMN026,0,0,NC_011751,YP_002412108.1,TIGR01600,TIGR01600,0,365.3,11,230,0,1,1
Escherichia coli UMN026,0,0,NC_011751,YP_002412180.1,Phage_tail_L,Phage_tail_L,0,319.6,29,230,1,0,1
Escherichia coli UMN026,0,0,NC_011751,YP_002412180.1,TIGR01600,TIGR01600,0,327.2,11,230,0,1,1
Escherichia coli UMN026,0,0,NC_011751,YP_002412554.1,Phage_tail_L,Phage_tail_L,0,322,29,230,1,0,1
Escherichia coli UMN026,0,0,NC_011751,YP_002412554.1,TIGR01600,TIGR01600,0,330.3,11,230,0,0,0
Methylobacterium extorquens CM4,0,0,NC_011757,YP_002419161.1,DUF1833,DUF1833,0,50.8,6,166,0,0,0
Methylobacterium extorquens CM4,0,0,NC_011757,YP_002420377.1,DUF1833,DUF1833,0.0000000014,45.7,5,166,0,1,1
Methylobacterium extorquens CM4,0,0,NC_011757,YP_002420485.1,DUF2163,DUF2163,0,195.8,1,163,1,1,1
Methylobacterium extorquens CM4,0,0,NC_011757,YP_002420485.1,Phage_BR0599,Phage_BR0599,1.30E-27,104.1,116,163,1,1,1
Methylobacterium extorquens CM4,0,0,NC_011757,YP_002420485.1,Phage_BR0599,Phage_BR0599,1.30E-27,104.1,194,277,1,0,1
Methylobacterium extorquens CM4,0,0,NC_011757,YP_002420485.1,TIGR02218,TIGR02218,0,298.2,23,295,0,1,1
Desulfovibrio vulgaris str.  Miyazaki F,0,0,NC_011769,YP_002436057.1,Phage_tail_L,Phage_tail_L,0.27,18.9,223,285,1,0,1
Desulfovibrio vulgaris str.  Miyazaki F,0,0,NC_011769,YP_002436057.1,TIGR01600,TIGR01600,0.55,17.7,222,285,0,1,1
Pseudomonas aeruginosa LESB58,0,0,NC_011770,YP_002439195.1,DUF2163,DUF2163,0.00000091,37.3,2,144,1,1,1
Pseudomonas aeruginosa LESB58,0,0,NC_011770,YP_002439195.1,Phage_BR0599,Phage_BR0599,4.00E-17,70.5,172,250,1,0,1
Pseudomonas aeruginosa LESB58,0,0,NC_011770,YP_002439195.1,TIGR02218,TIGR02218,0,318.8,3,257,0,0,0
Pseudomonas aeruginosa LESB58,0,0,NC_011770,YP_002440157.1,DUF1833,DUF1833,0,180.1,3,151,0,1,1
Haemophilus parasuis SH0165,swine,0,NC_011852,YP_002475039.1,Phage_tail_L,Phage_tail_L,0,268.1,37,243,1,0,1
Haemophilus parasuis SH0165,swine,0,NC_011852,YP_002475039.1,TIGR01600,TIGR01600,0,254.1,12,243,0,1,1
Haemophilus parasuis SH0165,swine,0,NC_011852,YP_002475193.1,Phage_tail_L,Phage_tail_L,0,265.9,37,243,1,0,1
Haemophilus parasuis SH0165,swine,0,NC_011852,YP_002475193.1,TIGR01600,TIGR01600,0,252.3,12,243,0,1,1
Anaeromyxobacter dehalogenans 2CP-1,0,0,NC_011891,YP_002491724.1,DUF2163,DUF2163,9.40E-17,69.8,1,173,1,1,1
Anaeromyxobacter dehalogenans 2CP-1,0,0,NC_011891,YP_002491724.1,Phage_BR0599,Phage_BR0599,0.00000000013,49.6,202,285,1,0,1
Anaeromyxobacter dehalogenans 2CP-1,0,0,NC_011891,YP_002491724.1,TIGR02218,TIGR02218,0,58.6,27,287,0,1,1
Methylobacterium nodulans ORS 2060,0,0,NC_011894,YP_002497300.1,DUF2163,DUF2163,0,203.2,1,163,1,1,1
Methylobacterium nodulans ORS 2060,0,0,NC_011894,YP_002497300.1,Phage_BR0599,Phage_BR0599,9.90E-28,104.5,194,277,1,0,1
Methylobacterium nodulans ORS 2060,0,0,NC_011894,YP_002497300.1,TIGR02218,TIGR02218,0,295.6,23,294,0,1,1
Methylobacterium nodulans ORS 2060,0,0,NC_011894,YP_002497867.1,DUF2163,DUF2163,0,203.7,1,163,1,1,1
Methylobacterium nodulans ORS 2060,0,0,NC_011894,YP_002497867.1,Phage_BR0599,Phage_BR0599,3.00E-28,106.1,194,277,1,0,1
Methylobacterium nodulans ORS 2060,0,0,NC_011894,YP_002497867.1,TIGR02218,TIGR02218,0,297.1,23,294,0,1,1
Methylobacterium nodulans ORS 2060,0,0,NC_011894,YP_002498743.1,Phage_tail_L,Phage_tail_L,5.20E-41,148.6,31,241,1,0,1
Methylobacterium nodulans ORS 2060,0,0,NC_011894,YP_002498743.1,TIGR01600,TIGR01600,4.40E-41,148.8,11,241,0,1,1
Methylobacterium nodulans ORS 2060,0,0,NC_011894,YP_002499082.1,Phage_tail_L,Phage_tail_L,8.20E-42,151.2,31,241,1,0,1
Methylobacterium nodulans ORS 2060,0,0,NC_011894,YP_002499082.1,TIGR01600,TIGR01600,5.20E-42,151.8,11,241,0,1,1
Methylobacterium nodulans ORS 2060,0,0,NC_011894,YP_002499242.1,Phage_tail_L,Phage_tail_L,4.60E-41,148.8,31,241,1,0,1
Methylobacterium nodulans ORS 2060,0,0,NC_011894,YP_002499242.1,TIGR01600,TIGR01600,2.80E-40,146.2,11,241,0,1,1
Methylobacterium nodulans ORS 2060,0,0,NC_011894,YP_002499473.1,DUF2163,DUF2163,0,204,1,163,1,1,1
Methylobacterium nodulans ORS 2060,0,0,NC_011894,YP_002499473.1,Phage_BR0599,Phage_BR0599,1.70E-29,110.1,194,277,1,0,1
Methylobacterium nodulans ORS 2060,0,0,NC_011894,YP_002499473.1,TIGR02218,TIGR02218,0,301.6,23,294,0,1,1
Methylobacterium nodulans ORS 2060,0,0,NC_011894,YP_002500199.1,Phage_tail_L,Phage_tail_L,6.60E-41,148.2,31,241,1,0,1
Methylobacterium nodulans ORS 2060,0,0,NC_011894,YP_002500199.1,TIGR01600,TIGR01600,3.60E-41,149.1,11,241,0,1,1
Methylobacterium nodulans ORS 2060,0,0,NC_011894,YP_002500885.1,Phage_tail_L,Phage_tail_L,5.40E-42,151.8,31,241,1,0,1
Methylobacterium nodulans ORS 2060,0,0,NC_011894,YP_002500885.1,TIGR01600,TIGR01600,9.70E-42,151,11,241,0,1,1
Methylobacterium nodulans ORS 2060,0,0,NC_011894,YP_002501335.1,Phage_tail_L,Phage_tail_L,2.70E-40,146.3,31,241,1,0,1
Methylobacterium nodulans ORS 2060,0,0,NC_011894,YP_002501335.1,TIGR01600,TIGR01600,2.80E-40,146.2,11,241,0,1,1
Methylobacterium nodulans ORS 2060,0,0,NC_011894,YP_002501644.1,DUF2163,DUF2163,0,203.2,1,163,1,1,1
Methylobacterium nodulans ORS 2060,0,0,NC_011894,YP_002501644.1,Phage_BR0599,Phage_BR0599,9.90E-28,104.5,194,277,1,0,1
Methylobacterium nodulans ORS 2060,0,0,NC_011894,YP_002501644.1,TIGR02218,TIGR02218,0,295.6,23,294,0,1,1
Methylobacterium nodulans ORS 2060,0,0,NC_011894,YP_002502065.1,Phage_tail_L,Phage_tail_L,1.10E-40,147.5,31,241,1,0,1
Methylobacterium nodulans ORS 2060,0,0,NC_011894,YP_002502065.1,TIGR01600,TIGR01600,3.60E-40,145.8,11,241,0,1,1
Methylobacterium nodulans ORS 2060,0,0,NC_011894,YP_002502356.1,DUF2163,DUF2163,0,201.8,1,163,1,1,1
Methylobacterium nodulans ORS 2060,0,0,NC_011894,YP_002502356.1,Phage_BR0599,Phage_BR0599,1.00E-27,104.5,194,277,1,0,1
Methylobacterium nodulans ORS 2060,0,0,NC_011894,YP_002502356.1,TIGR02218,TIGR02218,0,293.2,23,294,0,1,1
Caulobacter crescentus NA1000,0,0,NC_011916,YP_002518237.1,DUF2163,DUF2163,0,168.4,2,157,1,1,1
Caulobacter crescentus NA1000,0,0,NC_011916,YP_002518237.1,Phage_BR0599,Phage_BR0599,0.0000027,35.8,151,191,1,1,1
Caulobacter crescentus NA1000,0,0,NC_011916,YP_002518237.1,TIGR02218,TIGR02218,0,254.5,17,160,1,0,1
Caulobacter crescentus NA1000,0,0,NC_011916,YP_002518237.1,TIGR02218,TIGR02218,0,254.5,161,208,0,0,0
Geobacter daltonii FRC-32,0,0,NC_011979,YP_002536045.1,DUF2163,DUF2163,10,14.4,1,53,0,1,1
Escherichia coli LF82,0,0,NC_011993,YP_002556072.1,Phage_tail_L,Phage_tail_L,0,323.8,29,230,1,0,1
Escherichia coli LF82,0,0,NC_011993,YP_002556072.1,TIGR01600,TIGR01600,0,329.8,11,230,0,1,1
Escherichia coli LF82,0,0,NC_011993,YP_002556429.1,Phage_tail_L,Phage_tail_L,0,320.8,29,230,1,0,1
Escherichia coli LF82,0,0,NC_011993,YP_002556429.1,TIGR01600,TIGR01600,0,330.4,11,230,0,1,1
Macrococcus caseolyticus JCSC5402,0,0,NC_011999,YP_002560233.1,LL_Fam1,LL_Fam1,3.3,15.4,1,73,1,0,1
Macrococcus caseolyticus JCSC5402,0,0,NC_011999,YP_002560233.1,LL_Fam1,LL_Fam1,3.3,15.4,70,211,0,1,1
Anaplasma marginale str. Florida,cattle,0,NC_012026,YP_002563422.1,DUF2163,DUF2163,3.50E-37,136.2,1,161,1,1,1
Anaplasma marginale str. Florida,cattle,0,NC_012026,YP_002563422.1,Phage_BR0599,Phage_BR0599,1.70E-24,94.1,189,268,1,0,1
Anaplasma marginale str. Florida,cattle,0,NC_012026,YP_002563422.1,TIGR02218,TIGR02218,0,187.9,25,275,0,0,0
Salmonella enterica subsp. enterica serovar Paratyphi C strain,0,0,NC_012125,YP_002635946.1,DUF2163,DUF2163,1.8,16.8,37,111,0,1,1
Salmonella enterica subsp. enterica serovar Paratyphi C strain,0,0,NC_012125,YP_002638246.1,Phage_tail_L,Phage_tail_L,0,313.3,29,230,1,0,1
Salmonella enterica subsp. enterica serovar Paratyphi C strain,0,0,NC_012125,YP_002638246.1,TIGR01600,TIGR01600,0,284.3,11,230,0,1,1
Enterobacteria phage SSL-2009a,Escherichia coli,neg,NC_012223,YP_002720063.1,Phage_tail_L,Phage_tail_L,7.80E-38,138.2,33,260,1,0,1
Enterobacteria phage SSL-2009a,Escherichia coli,neg,NC_012223,YP_002720063.1,TIGR01600,TIGR01600,4.50E-26,99.7,48,260,0,1,1
Brachyspira hyodysenteriae WA1,0,0,NC_012225,YP_002721797.1,LL_Fam1,LL_Fam1,0.14,19.9,4,86,1,0,1
Brachyspira hyodysenteriae WA1,0,0,NC_012225,YP_002721797.1,LL_Fam1,LL_Fam1,0.14,19.9,141,257,0,1,1
Wolbachia sp. wRi,Drosophila simulans Riverside,0,NC_012416,YP_002727271.1,DUF2163,DUF2163,0,171,1,161,1,1,1
Wolbachia sp. wRi,Drosophila simulans Riverside,0,NC_012416,YP_002727271.1,Phage_BR0599,Phage_BR0599,2.60E-21,83.9,189,266,1,0,1
Wolbachia sp. wRi,Drosophila simulans Riverside,0,NC_012416,YP_002727271.1,TIGR02218,TIGR02218,0,347.1,20,268,0,0,0
Laribacter hongkongensis HLHK9,0,0,NC_012559,YP_002795752.1,DUF1833,DUF1833,4.20E-38,138.3,8,149,0,1,1
Clostridium botulinum A2 str. Kyoto,0,0,NC_012563,YP_002803716.1,LL_Fam1,LL_Fam1,6.2,14.5,119,184,1,0,1
Clostridium botulinum A2 str. Kyoto,0,0,NC_012563,YP_002803716.1,LL_Fam1,LL_Fam1,6.2,14.5,169,298,0,0,0
Rickettsia africae ESF-5,Amblyomma variegatum (cattle tick),0,NC_012633,YP_002845277.1,DUF2163,DUF2163,0.00005,31.6,4,89,0,1,1
Rickettsia africae ESF-5,Amblyomma variegatum (cattle tick),0,NC_012633,YP_002845278.1,Phage_BR0599,Phage_BR0599,0,59,1,51,1,0,1
Rickettsia africae ESF-5,Amblyomma variegatum (cattle tick),0,NC_012633,YP_002845278.1,TIGR02218,TIGR02218,0.0000000002,49,2,56,0,1,1
Clostridium botulinum Ba4 str. 657,0,0,NC_012658,YP_002862252.1,LL_Fam1,LL_Fam1,4.5,15,121,180,1,0,1
Clostridium botulinum Ba4 str. 657,0,0,NC_012658,YP_002862252.1,LL_Fam1,LL_Fam1,4.5,15,169,298,0,1,1
Pseudomonas fluorescens SBW25,0,0,NC_012660,YP_002872463.1,Phage_tail_L,Phage_tail_L,0,261.1,24,247,1,0,1
Pseudomonas fluorescens SBW25,0,0,NC_012660,YP_002872463.1,TIGR01600,TIGR01600,0,227.3,6,247,0,0,0
Rickettsia peacockii str. Rustic,0,0,NC_012730,YP_002916082.1,DUF2163,DUF2163,0.0000081,34.2,4,89,0,0,0
Xanthomonas phage phiL7,Xanthomonas campestris pv. campestris,neg,NC_012742,YP_002922632.1,DUF1833,DUF1833,8.90E-35,127.5,2,143,0,1,1
Escherichia coli BW2952,0,0,NC_012759,YP_002928930.1,Phage_tail_L,Phage_tail_L,0,324.5,29,230,1,0,1
Escherichia coli BW2952,0,0,NC_012759,YP_002928930.1,TIGR01600,TIGR01600,0,329.6,11,230,0,1,1
Methylobacterium extorquens AM1,0,0,NC_012808,YP_002962448.1,DUF2163,DUF2163,0,193.2,1,163,1,1,1
Methylobacterium extorquens AM1,0,0,NC_012808,YP_002962448.1,Phage_BR0599,Phage_BR0599,3.00E-27,103,194,277,1,0,1
Methylobacterium extorquens AM1,0,0,NC_012808,YP_002962448.1,TIGR02218,TIGR02218,0,298.7,23,295,0,1,1
Escherichia coli BL21(DE3),0,0,NC_012892,YP_002998587.1,Phage_tail_L,Phage_tail_L,0,324.5,29,230,1,0,1
Escherichia coli BL21(DE3),0,0,NC_012892,YP_002998587.1,TIGR01600,TIGR01600,0,329.6,11,230,0,1,1
Aggregatibacter aphrophilus NJ8700,0,0,NC_012913,YP_003007010.1,Phage_tail_L,Phage_tail_L,0,263.9,38,242,1,0,1
Aggregatibacter aphrophilus NJ8700,0,0,NC_012913,YP_003007010.1,TIGR01600,TIGR01600,0,254.1,12,242,0,0,0
Aggregatibacter aphrophilus NJ8700,0,0,NC_012913,YP_003007735.1,LL_Fam1,LL_Fam1,9.4,13.9,3,99,0,0,0
Pectobacterium carotovorum subsp. carotovorum PC1,0,0,NC_012917,YP_003019576.1,Phage_tail_L,Phage_tail_L,5,14.7,54,138,0,0,0
Geobacter sp. M21,0,0,NC_012918,YP_003022416.1,DUF1833,DUF1833,8.8,13.9,3,65,0,1,1
Escherichia coli  BL21-Gold(DE3)pLysS AG,0,0,NC_012947,YP_003037061.1,Phage_tail_L,Phage_tail_L,0,324.5,29,230,1,0,1
Escherichia coli  BL21-Gold(DE3)pLysS AG,0,0,NC_012947,YP_003037061.1,TIGR01600,TIGR01600,0,329.6,11,230,0,1,1
Escherichia coli BL21(DE3),0,0,NC_012971,YP_003053404.1,Phage_tail_L,Phage_tail_L,0,324.5,29,230,1,0,1
Escherichia coli BL21(DE3),0,0,NC_012971,YP_003053404.1,TIGR01600,TIGR01600,0,329.6,11,230,0,1,1
Hirschia baltica ATCC 49814,0,0,NC_012982,YP_003059654.1,DUF2163,DUF2163,6.20E-37,135.4,1,163,1,1,1
Hirschia baltica ATCC 49814,0,0,NC_012982,YP_003059654.1,Phage_BR0599,Phage_BR0599,0.00000000049,47.8,164,200,1,1,1
Hirschia baltica ATCC 49814,0,0,NC_012982,YP_003059654.1,TIGR02218,TIGR02218,0,169.6,23,171,1,0,1
Hirschia baltica ATCC 49814,0,0,NC_012982,YP_003059654.1,TIGR02218,TIGR02218,0,169.6,165,217,0,1,1
Methylobacterium extorquens DM4,0,0,NC_012988,YP_003067631.1,DUF2163,DUF2163,0,197.1,1,163,1,1,1
Methylobacterium extorquens DM4,0,0,NC_012988,YP_003067631.1,Phage_BR0599,Phage_BR0599,4.10E-28,105.7,194,277,1,0,1
Methylobacterium extorquens DM4,0,0,NC_012988,YP_003067631.1,TIGR02218,TIGR02218,0,303.5,23,295,0,1,1
Escherichia coli O157:H7 str. TW14359,0,0,NC_013008,YP_003076793.1,Phage_tail_L,Phage_tail_L,0,322.8,29,230,1,0,1
Escherichia coli O157:H7 str. TW14359,0,0,NC_013008,YP_003076793.1,TIGR01600,TIGR01600,0,328.1,11,230,0,1,1
Escherichia coli O157:H7 str. TW14359,0,0,NC_013008,YP_003077056.1,Phage_tail_L,Phage_tail_L,0,322.6,29,230,1,0,1
Escherichia coli O157:H7 str. TW14359,0,0,NC_013008,YP_003077056.1,TIGR01600,TIGR01600,0,383,11,230,0,1,1
Escherichia coli O157:H7 str. TW14359,0,0,NC_013008,YP_003077390.1,Phage_tail_L,Phage_tail_L,0,319.4,29,230,1,0,1
Escherichia coli O157:H7 str. TW14359,0,0,NC_013008,YP_003077390.1,TIGR01600,TIGR01600,0,375.5,11,230,0,1,1
Escherichia coli O157:H7 str. TW14359,0,0,NC_013008,YP_003077467.1,Phage_tail_L,Phage_tail_L,0,324,29,230,1,0,1
Escherichia coli O157:H7 str. TW14359,0,0,NC_013008,YP_003077467.1,TIGR01600,TIGR01600,0,331,11,230,0,1,1
Escherichia coli O157:H7 str. TW14359,0,0,NC_013008,YP_003077606.1,Phage_tail_L,Phage_tail_L,0,322.6,29,230,1,0,1
Escherichia coli O157:H7 str. TW14359,0,0,NC_013008,YP_003077606.1,TIGR01600,TIGR01600,0,383,11,230,0,1,1
Escherichia coli O157:H7 str. TW14359,0,0,NC_013008,YP_003077671.1,Phage_tail_L,Phage_tail_L,0,321.7,29,230,1,0,1
Escherichia coli O157:H7 str. TW14359,0,0,NC_013008,YP_003077671.1,TIGR01600,TIGR01600,0,377.9,11,230,0,1,1
Escherichia coli O157:H7 str. TW14359,0,0,NC_013008,YP_003077938.1,Phage_tail_L,Phage_tail_L,0,319.7,29,230,1,0,1
Escherichia coli O157:H7 str. TW14359,0,0,NC_013008,YP_003077938.1,TIGR01600,TIGR01600,0,371.4,11,230,0,1,1
Escherichia coli O157:H7 str. TW14359,0,0,NC_013008,YP_003077988.1,Phage_tail_L,Phage_tail_L,2.30E-39,143.2,29,133,1,0,1
Escherichia coli O157:H7 str. TW14359,0,0,NC_013008,YP_003077988.1,TIGR01600,TIGR01600,0,179.3,11,130,0,1,1
Escherichia coli O157:H7 str. TW14359,0,0,NC_013008,YP_003078473.1,Phage_tail_L,Phage_tail_L,0,322.6,29,230,1,0,1
Escherichia coli O157:H7 str. TW14359,0,0,NC_013008,YP_003078473.1,TIGR01600,TIGR01600,0,383,11,230,0,1,1
Escherichia coli O157:H7 str. TW14359,0,0,NC_013008,YP_003078801.1,Phage_tail_L,Phage_tail_L,0,322.9,29,230,1,0,1
Escherichia coli O157:H7 str. TW14359,0,0,NC_013008,YP_003078801.1,TIGR01600,TIGR01600,0,378.8,11,230,0,1,1
Neisseria meningitidis alpha14,0,0,NC_013016,YP_003083008.1,Phage_BR0599,Phage_BR0599,7,15.2,205,238,1,1,1
Neisseria meningitidis alpha14,0,0,NC_013016,YP_003083008.1,Phage_tail_L,Phage_tail_L,0,300.7,34,238,1,0,1
Neisseria meningitidis alpha14,0,0,NC_013016,YP_003083008.1,TIGR01600,TIGR01600,0,267.5,15,238,0,1,1
Burkholderia phage KS9,Burkholderia pyrrocinia strain LMG 21824,neg,NC_013055,YP_003090192.1,Phage_tail_L,Phage_tail_L,0,260.2,24,227,1,0,1
Burkholderia phage KS9,Burkholderia pyrrocinia strain LMG 21824,neg,NC_013055,YP_003090192.1,TIGR01600,TIGR01600,0,285.2,6,227,0,0,0
Desulfomicrobium baculatum DSM 4028,0,0,NC_013173,YP_003157335.1,Phage_BR0599,Phage_BR0599,4,16,38,115,0,0,0
Cronobacter turicensis z3032,0,0,NC_013282,YP_003209552.1,DUF1833,DUF1833,0.1,20.2,3,145,0,1,1
Cronobacter turicensis z3032,0,0,NC_013282,YP_003210122.1,Phage_tail_L,Phage_tail_L,0,240.2,24,248,1,0,1
Cronobacter turicensis z3032,0,0,NC_013282,YP_003210122.1,TIGR01600,TIGR01600,0,198.3,6,248,0,1,1
Escherichia coli O103:H2 str. 12009,0,0,NC_013353,YP_003220553.1,Phage_tail_L,Phage_tail_L,0,324.1,29,230,1,0,1
Escherichia coli O103:H2 str. 12009,0,0,NC_013353,YP_003220553.1,TIGR01600,TIGR01600,0,329.3,11,230,0,1,1
Escherichia coli O103:H2 str. 12009,0,0,NC_013353,YP_003220782.1,Phage_tail_L,Phage_tail_L,0,323.5,29,230,1,0,1
Escherichia coli O103:H2 str. 12009,0,0,NC_013353,YP_003220782.1,TIGR01600,TIGR01600,0,364.3,11,230,0,1,1
Escherichia coli O103:H2 str. 12009,0,0,NC_013353,YP_003221192.1,Phage_tail_L,Phage_tail_L,0,322.8,29,230,1,0,1
Escherichia coli O103:H2 str. 12009,0,0,NC_013353,YP_003221192.1,TIGR01600,TIGR01600,0,379.1,11,230,0,1,1
Escherichia coli O103:H2 str. 12009,0,0,NC_013353,YP_003221373.1,Phage_tail_L,Phage_tail_L,0,320.4,29,230,1,0,1
Escherichia coli O103:H2 str. 12009,0,0,NC_013353,YP_003221373.1,TIGR01600,TIGR01600,0,375.9,11,230,0,1,1
Escherichia coli O103:H2 str. 12009,0,0,NC_013353,YP_003222001.1,Phage_tail_L,Phage_tail_L,0,321.9,29,230,1,0,1
Escherichia coli O103:H2 str. 12009,0,0,NC_013353,YP_003222001.1,TIGR01600,TIGR01600,0,330.7,11,230,0,1,1
Escherichia coli O103:H2 str. 12009,0,0,NC_013353,YP_003222158.1,Phage_tail_L,Phage_tail_L,0,322.8,29,230,1,0,1
Escherichia coli O103:H2 str. 12009,0,0,NC_013353,YP_003222158.1,TIGR01600,TIGR01600,0,379.1,11,230,0,1,1
Escherichia coli O103:H2 str. 12009,0,0,NC_013353,YP_003222225.1,Phage_tail_L,Phage_tail_L,0,322.8,29,230,1,0,1
Escherichia coli O103:H2 str. 12009,0,0,NC_013353,YP_003222225.1,TIGR01600,TIGR01600,0,379.1,11,230,0,1,1
Escherichia coli O103:H2 str. 12009,0,0,NC_013353,YP_003222296.1,Phage_tail_L,Phage_tail_L,0,322.8,29,230,1,0,1
Escherichia coli O103:H2 str. 12009,0,0,NC_013353,YP_003222296.1,TIGR01600,TIGR01600,0,379.1,11,230,0,1,1
Escherichia coli O103:H2 str. 12009,0,0,NC_013353,YP_003225034.1,Phage_tail_L,Phage_tail_L,0,322.8,29,230,1,0,1
Escherichia coli O103:H2 str. 12009,0,0,NC_013353,YP_003225034.1,TIGR01600,TIGR01600,0,379.1,11,230,0,1,1
Escherichia coli O26:H11 str. 11368,0,0,NC_013361,YP_003227693.1,Phage_tail_L,Phage_tail_L,0,318.9,29,230,1,0,1
Escherichia coli O26:H11 str. 11368,0,0,NC_013361,YP_003227693.1,TIGR01600,TIGR01600,0,326.3,11,230,0,1,1
Escherichia coli O26:H11 str. 11368,0,0,NC_013361,YP_003227941.1,Phage_tail_L,Phage_tail_L,0,321.8,29,230,1,0,1
Escherichia coli O26:H11 str. 11368,0,0,NC_013361,YP_003227941.1,TIGR01600,TIGR01600,0,377.9,11,230,0,1,1
Escherichia coli O26:H11 str. 11368,0,0,NC_013361,YP_003228211.1,Phage_tail_L,Phage_tail_L,0,323.8,29,230,1,0,1
Escherichia coli O26:H11 str. 11368,0,0,NC_013361,YP_003228211.1,TIGR01600,TIGR01600,0,380.1,11,230,0,1,1
Escherichia coli O26:H11 str. 11368,0,0,NC_013361,YP_003228282.1,Phage_tail_L,Phage_tail_L,0,323,29,230,1,0,1
Escherichia coli O26:H11 str. 11368,0,0,NC_013361,YP_003228282.1,TIGR01600,TIGR01600,0,377.9,11,230,0,1,1
Escherichia coli O26:H11 str. 11368,0,0,NC_013361,YP_003228555.1,Phage_tail_L,Phage_tail_L,0,323,29,230,1,0,1
Escherichia coli O26:H11 str. 11368,0,0,NC_013361,YP_003228555.1,TIGR01600,TIGR01600,0,371.3,11,230,0,1,1
Escherichia coli O26:H11 str. 11368,0,0,NC_013361,YP_003228668.1,Phage_tail_L,Phage_tail_L,0,321.4,29,230,1,0,1
Escherichia coli O26:H11 str. 11368,0,0,NC_013361,YP_003228668.1,TIGR01600,TIGR01600,0,370.5,11,230,0,1,1
Escherichia coli O26:H11 str. 11368,0,0,NC_013361,YP_003228987.1,Phage_tail_L,Phage_tail_L,0,321.8,29,230,1,0,1
Escherichia coli O26:H11 str. 11368,0,0,NC_013361,YP_003228987.1,TIGR01600,TIGR01600,0,377.9,11,230,0,1,1
Escherichia coli O26:H11 str. 11368,0,0,NC_013361,YP_003229162.1,Phage_tail_L,Phage_tail_L,0,319,29,230,1,0,1
Escherichia coli O26:H11 str. 11368,0,0,NC_013361,YP_003229162.1,TIGR01600,TIGR01600,0,327.6,11,230,0,1,1
Escherichia coli O26:H11 str. 11368,0,0,NC_013361,YP_003229220.1,Phage_tail_L,Phage_tail_L,0,322.8,29,230,1,0,1
Escherichia coli O26:H11 str. 11368,0,0,NC_013361,YP_003229220.1,TIGR01600,TIGR01600,0,379.1,11,230,0,1,1
Escherichia coli O26:H11 str. 11368,0,0,NC_013361,YP_003229601.1,Phage_tail_L,Phage_tail_L,0,322.8,29,230,1,0,1
Escherichia coli O26:H11 str. 11368,0,0,NC_013361,YP_003229601.1,TIGR01600,TIGR01600,0,379.1,11,230,0,1,1
Escherichia coli O26:H11 str. 11368,0,0,NC_013361,YP_003230112.1,Phage_tail_L,Phage_tail_L,0,324.3,29,230,1,0,1
Escherichia coli O26:H11 str. 11368,0,0,NC_013361,YP_003230112.1,TIGR01600,TIGR01600,0,331.3,11,230,0,1,1
Escherichia coli O26:H11 str. 11368,0,0,NC_013361,YP_003230609.1,Phage_tail_L,Phage_tail_L,0,322.7,29,230,1,0,1
Escherichia coli O26:H11 str. 11368,0,0,NC_013361,YP_003230609.1,TIGR01600,TIGR01600,0,377.5,11,230,0,1,1
Escherichia coli O111:H- str. 11128,0,0,NC_013364,YP_003233330.1,Phage_tail_L,Phage_tail_L,1.50E-27,104.6,29,109,1,0,1
Escherichia coli O111:H- str. 11128,0,0,NC_013364,YP_003233330.1,TIGR01600,TIGR01600,8.80E-38,138,11,111,0,1,1
